t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,chi2q_fit,residual
-1.000000000000000000e+00,4.084549800000000092e-02,3.593849254409677008e-02,4.534736812114715576e+00,4.534736812114715576e+00,4.534736812114715576e+00,8.352749322981539715e-01,9.348825908624208703e-01,3.549570978334808946e-01,-2.453502727951615281e-01
4.000000000000000000e+00,4.011164600000000080e-02,3.588350938913469068e-02,2.843443629733450848e+02,5.668923278960424028e+00,2.248710080864929850e+01,8.319794085820075846e-01,9.349318376391793084e-01,3.548273650222419362e-01,-2.114068305432655059e-01
9.000000000000000000e+00,3.731283500000000253e-02,3.571226669717586510e-02,2.146229538349463724e+02,6.678166487112749294e+00,2.607012002000944761e+01,8.217382704091849011e-01,9.350913090326008481e-01,3.544068901301115071e-01,-8.002841514120687116e-02
1.400000000000000000e+01,3.648607400000000028e-02,3.546844337266690655e-02,1.496058885478829552e+02,7.398614980198380486e+00,2.759953553122567627e+01,8.071923165376798659e-01,9.353309076043950787e-01,3.537740709548093387e-01,-5.088153136665468645e-02
1.900000000000000000e+01,3.665752700000000225e-02,3.519058378579520419e-02,9.091000528321913521e+01,7.866986058358054201e+00,2.803748708569410653e+01,7.906688581700449525e-01,9.356230002647860644e-01,3.530008518056579891e-01,-7.334716071023990314e-02
2.400000000000000000e+01,3.462615599999999821e-02,3.490951746150775664e-02,4.324351102955711212e+01,8.128394809298880475e+00,2.771444196697390083e+01,7.740366995850624932e-01,9.359443991057557755e-01,3.521478124063328607e-01,1.416807307538792138e-02
2.900000000000000000e+01,3.494170299999999757e-02,3.464615965023981614e-02,2.013785080860148113e+01,8.254564469364867207e+00,2.689685663240889824e+01,7.585696926620221214e-01,9.362778565819330767e-01,3.512602671443799118e-01,-1.477716748800907143e-02
3.400000000000000000e+01,3.313903499999999724e-02,3.440802314181719973e-02,1.744648036655154399e+01,8.339256878548120255e+00,2.594019748458170938e+01,7.447230450602241314e-01,9.366149200708514533e-01,3.503605164693539553e-01,6.344940709086012431e-02
3.900000000000000000e+01,3.381598000000000243e-02,3.419344301076161774e-02,1.704177662913084745e+01,8.416213529459419362e+00,2.498556547670232320e+01,7.323866330138748548e-01,9.369536868740504509e-01,3.494535572191586059e-01,1.887315053808076570e-02
4.400000000000000000e+01,3.320166499999999826e-02,3.399946346768729227e-02,1.668845859135772258e+01,8.487832907065600452e+00,2.404179871933675372e+01,7.213710936859109024e-01,9.372935384008279636e-01,3.485409916667702723e-01,3.988992338436470053e-02
4.900000000000000000e+01,3.289055800000000029e-02,3.382350341594901610e-02,1.631753853994818471e+01,8.554334880867358493e+00,2.310752192726186394e+01,7.115109443319770355e-01,9.376339482007465254e-01,3.476241924571416564e-01,4.664727079745079052e-02
5.400000000000000000e+01,3.244076700000000230e-02,3.366337101171364143e-02,1.592922534035129623e+01,8.615856944837046782e+00,2.218101511328799802e+01,7.026654375439350675e-01,9.379744214972968175e-01,3.467044629317761473e-01,6.113020058568195692e-02
5.900000000000000000e+01,3.164210900000000160e-02,3.351720688907044998e-02,1.552518464910628815e+01,8.672516692652731507e+00,2.126055397823803972e+01,6.947149858325034621e-01,9.383144908364686732e-01,3.457830480030775755e-01,9.375489445352241935e-02
6.400000000000000000e+01,3.111267100000000146e-02,3.338343407552787218e-02,1.510675498811395201e+01,8.724415024053888246e+00,2.034445609717945658e+01,6.875580059422194967e-01,9.386537134763764945e-01,3.448611404275761516e-01,1.135381537763935356e-01
6.900000000000000000e+01,3.191779599999999828e-02,3.326071544723652185e-02,1.467498707595385632e+01,8.771637777168260541e+00,1.943114538050880213e+01,6.811082352923945038e-01,9.389916690079668227e-01,3.439398865116298776e-01,6.714597236182617834e-02
7.400000000000000000e+01,3.183153300000000213e-02,3.314791759647634645e-02,1.423074901417732008e+01,8.814257504513513197e+00,1.851926019046425509e+01,6.752924497821261030e-01,9.393279571846039344e-01,3.430203913055300258e-01,6.581922982381721576e-02
7.900000000000000000e+01,3.161939999999999890e-02,3.304408007920482671e-02,1.377486420809992218e+01,8.852335707948311594e+00,1.760783098356303711e+01,6.700485182445693466e-01,9.396621959988585848e-01,3.421037231755928443e-01,7.123400396024139047e-02
8.400000000000000000e+01,3.131637000000000309e-02,3.294838912527343899e-02,1.330830275882017766e+01,8.885925941123643312e+00,1.669656601869052892e+01,6.653237360023197544e-01,9.399940200752645580e-01,3.411909175560555174e-01,8.160095626367179500e-02
8.900000000000000000e+01,3.111153800000000108e-02,3.286015497213199549e-02,1.283245886515361533e+01,8.915078394428350705e+00,1.578630061170134802e+01,6.610733847401011332e-01,9.403230794893691069e-01,3.402829795620544440e-01,8.743084860659972035e-02
9.400000000000000000e+01,3.182448400000000011e-02,3.277879201915727403e-02,1.234955861413332201e+01,8.939846867056376212e+00,1.487968526136037539e+01,6.572594679212953039e-01,9.406490391831902054e-01,3.393808849710617248e-01,4.771540095786369617e-02
9.900000000000000000e+01,3.116922100000000043e-02,3.270380099154791137e-02,1.186324978645695971e+01,8.960299387342928412e+00,1.398219313061814795e+01,6.538495700399477029e-01,9.409715792307481452e-01,3.384855788360737749e-01,7.672899957739554022e-02
1.040000000000000000e+02,3.067336999999999841e-02,3.263475225689878995e-02,1.137940118699917313e+01,8.976534018253831348e+00,1.310346745395563062e+01,6.508157845408486519e-01,9.412903963138165020e-01,3.375979706801838787e-01,9.806911284493957659e-02
