dataset_name,path,fluence_ratio,n_points,rms,wrms,dt_local_ps,A_obs,B_eff_obs,B0_obs,B1_obs,wall_time_sec,avg_wall_time_sec
deltak12k_1p0mW.csv,deltak12k_1p0mW.csv,1.0,22,0.0019033393276265574,0.09516696638132788,-0.29999999999999993,0.043032760945318,0.023179848425323633,0.023179848425323633,0.0,2.4434877999592572,2.2277958227318484
deltak12k_2p0mW.csv,deltak12k_2p0mW.csv,2.0,22,0.0014780265236012183,0.07390132618006091,-0.29999999999999993,0.043032760945318,0.023179848425323633,0.023179848425323633,0.0,2.392798600019887,2.2204187798734103
deltak12k_2p5mW.csv,deltak12k_2p5mW.csv,2.5,22,0.0020160944846784584,0.10080472423392291,0.05966450289968056,0.043032760945318,0.023179848425323633,0.023179848425323633,0.0,2.5148011998971924,2.2243835740260076
