t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,chi2q_fit,residual
-1.000000000000000000e+00,4.115286499999999681e-02,3.531755141499040573e-02,4.998311936855316162e+00,4.998311936855316162e+00,4.998311936855316162e+00,8.165654929089556369e-01,9.384485533604255414e-01,3.454190392779827312e-01,-2.917656792504795260e-01
4.000000000000000000e+00,3.116874400000000170e-02,3.524643327533702464e-02,4.883715866841815227e+02,6.608589769452603235e+00,2.528184524112734266e+01,8.121648251827316978e-01,9.385086212310052023e-01,3.452558006392905665e-01,2.038844637668511539e-01
9.000000000000000000e+00,3.398992099999999933e-02,3.498364610807531278e-02,4.137650803378939486e+02,8.309793660760654177e+00,3.036878535198657758e+01,7.958949029546449339e-01,9.387345983978392372e-01,3.446409055391529974e-01,4.968625540376567229e-02
1.400000000000000000e+01,3.614769899999999841e-02,3.457316124214927094e-02,3.433918989667160417e+02,9.678820947571740163e+00,3.310864713009184612e+01,7.704279097410015043e-01,9.390970888375024250e-01,3.436519427224702938e-01,-7.872688789253637354e-02
1.900000000000000000e+01,3.446519399999999761e-02,3.405380524559994265e-02,2.777701158709131732e+02,1.074633184889983717e+01,3.470356304989458351e+01,7.384897592460045734e-01,9.396374940521502461e-01,3.421715648200407967e-01,-2.056943772000274784e-02
2.400000000000000000e+01,3.116980199999999993e-02,3.334819955834148614e-02,2.173226848035218666e+02,1.155577174990047062e+01,3.553290771568445194e+01,7.025360861341446439e-01,9.417394721862692997e-01,3.363432272639466092e-01,1.089198779170743037e-01
2.900000000000000000e+01,3.133069000000000132e-02,3.178018284675021565e-02,1.625025671201846080e+02,1.214908210579037728e+01,3.578049620482473614e+01,6.647024851783818189e-01,9.537285151866389254e-01,3.006691193320143451e-01,2.247464233751071683e-02
3.400000000000000000e+01,2.897216400000000164e-02,2.909427679976096803e-02,1.140578734666483882e+02,1.255891613101917059e+01,3.556845381991071520e+01,6.268851617983389746e-01,9.756703042058260111e-01,2.192429189071130602e-01,6.105639988048319755e-03
3.900000000000000000e+01,2.634845699999999874e-02,2.698781814277062888e-02,7.359348256796342014e+01,1.283166716874056057e+01,3.499078461549869701e+01,5.906428702381183449e-01,9.887133141514254930e-01,1.498198331987610488e-01,3.196805713853150682e-02
4.400000000000000000e+01,2.710479500000000097e-02,2.576279446705119144e-02,4.449798291007676454e+01,1.301451451000851378e+01,3.413600249096278105e+01,5.569743496211576606e-01,9.941763092763171716e-01,1.077657926882204242e-01,-6.710002664744046941e-02
4.900000000000000000e+01,2.665974200000000016e-02,2.501505682979886930e-02,3.024307107389676474e+01,1.314677945495769507e+01,3.311572477629263744e+01,5.263153019317872161e-01,9.967117487781806950e-01,8.102894450466992249e-02,-8.223425851005654319e-02
5.400000000000000000e+01,2.632692500000000102e-02,2.450597435643948538e-02,2.630246801172654258e+01,1.325742985698481924e+01,3.204597880497890827e+01,4.986249442817243249e-01,9.980883498129000664e-01,6.180328444154118556e-02,-9.104753217802577514e-02
5.900000000000000000e+01,2.625237399999999846e-02,2.412961494707693832e-02,2.532182219885853414e+01,1.335846628688117477e+01,3.098483767453788928e+01,4.736050193756619064e-01,9.989135526453196690e-01,4.660165599532063718e-02,-1.061379526461529998e-01
6.400000000000000000e+01,2.551499000000000128e-02,2.384138764051983370e-02,2.481465950949224109e+01,1.345247987081924990e+01,2.994601989603955872e+01,4.509199739729123912e-01,9.994186869505397031e-01,3.409234773463317575e-02,-8.368011797400837226e-02
6.900000000000000000e+01,2.493275699999999984e-02,2.362204895731296467e-02,2.434647561507692259e+01,1.353987819089671341e+01,2.893143015743076774e+01,4.302738788164210404e-01,9.997147786178324225e-01,2.388224053765412511e-02,-6.553540213435175843e-02
7.400000000000000000e+01,2.512380499999999905e-02,2.346111611338122516e-02,2.385708265580089815e+01,1.362071274946683808e+01,2.794092073783117058e+01,4.114191312608994622e-01,9.998737969911563050e-01,1.588678981065471882e-02,-8.313444433093869490e-02
7.900000000000000000e+01,2.303099600000000149e-02,2.334941520889696059e-02,2.334282197049783392e+01,1.369500174007272975e+01,2.697406193514632378e+01,3.941516206136314593e-01,9.999500267763445915e-01,9.997197106581090509e-03,1.592096044484795497e-02
8.400000000000000000e+01,2.155405300000000010e-02,2.327673455429483951e-02,2.280783319490878469e+01,1.376279888193078982e+01,2.603045664986895957e+01,3.783041987816442298e-01,9.999822900916537360e-01,5.951428656346315765e-03,8.613407771474196339e-02
8.900000000000000000e+01,2.391284700000000096e-02,2.323245773224313915e-02,2.225683853371613097e+01,1.382421018337343277e+01,2.510982718232930466e+01,3.637404200098163787e-01,9.999943517378934166e-01,3.361025484914708338e-03,-3.401946338784309076e-02
9.400000000000000000e+01,2.277660399999999891e-02,2.320711275409969090e-02,2.169418067133364403e+01,1.387939244481128753e+01,2.421206757542746146e+01,3.503489506052850921e-01,9.999983648412753556e-01,1.808401165522355433e-03,2.152543770498459991e-02
9.900000000000000000e+01,2.212539300000000014e-02,2.319339985188595063e-02,2.112380160506165083e+01,1.392854381542506026e+01,2.333730050708485493e+01,3.380387493385719755e-01,9.999995660809309905e-01,9.315782037092849724e-04,5.340034259429752433e-02
1.040000000000000000e+02,2.089129400000000122e-02,2.318634089517594005e-02,2.054935674188184080e+01,1.397189210166778928e+01,2.248593611620763255e+01,3.267350052821767492e-01,9.999998933894564956e-01,4.617586768007519906e-04,1.147523447587969342e-01
