dataset,dataset_name,path,fluence_ratio,n_points,rms,wrms,dt_i_ps,dt_local_ps,A_obs,B_obs,B_eff_obs,sigma_irf_ps,B0_obs,B1_obs,wall_time_sec,avg_wall_time_sec
deltak12k_1p0mW.csv,deltak12k_1p0mW.csv,deltak12k_1p0mW.csv,1.0,25,0.0009020521220499898,0.04510260610249949,-0.4274707301585217,0.0,0.15,-0.007373117144495625,-0.007373117144495625,0.2,0.0232,0.0,2.331530899973586,2.3542641528644332
deltak12k_2p0mW.csv,deltak12k_2p0mW.csv,deltak12k_2p0mW.csv,2.0,25,0.0014091468245664045,0.07045734122832023,-0.4274707301585217,0.0,0.10941368710394138,0.005091243688929501,0.005091243688929501,0.2,0.0232,0.0,2.3446082000155,2.34899150453975
deltak12k_2p5mW.csv,deltak12k_2p5mW.csv,deltak12k_2p5mW.csv,2.5,25,0.002177275434010824,0.10886377170054119,-0.4274707301585217,0.0,0.08400711287554748,0.011870857469493899,0.011870857469493899,0.2,0.0232,0.0,2.3918025998864323,2.3516712969681106
deltak12k_3p0mW.csv,deltak12k_3p0mW.csv,deltak12k_3p0mW.csv,3.0,22,0.0035573110637632547,0.17786555318816272,-0.4274707301585217,0.0,0.043545555500970105,0.01885093749519596,0.01885093749519596,0.2,0.0232,0.0,2.070744799915701,2.0575772371520133
deltak12k_3p5mW.csv,deltak12k_3p5mW.csv,deltak12k_3p5mW.csv,3.5,14,0.002367418090546123,0.11837090452730616,-0.4274707301585217,0.0,0.03756287830939373,0.020435358440264232,0.020435358440264232,0.2,0.0232,0.0,1.3074318000581115,1.3090968214480483
deltak12k_4p0mW.csv,deltak12k_4p0mW.csv,deltak12k_4p0mW.csv,4.0,9,0.003238293322132323,0.16191466610661617,-0.4274707301585217,0.0,0.02572911292812405,0.018132262794696843,0.018132262794696843,0.2,0.0232,0.0,0.8581370001193136,0.8589993957704456
