t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,chi2q_fit,residual
-1.600000000000000000e+01,4.092496100000000275e-02,3.934728152746644336e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,9.307692307692307931e-01,3.656072196404967500e-01,-7.888397362667796953e-02
-1.100000000000000000e+01,4.139774499999999968e-02,3.934728152746644336e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,9.307692307692307931e-01,3.656072196404967500e-01,-1.025231736266778160e-01
-6.000000000000000000e+00,4.110886300000000243e-02,3.934728152746644336e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,9.307692307692307931e-01,3.656072196404967500e-01,-8.807907362667795337e-02
-1.000000000000000000e+00,4.102790800000000182e-02,3.934728152746644336e-02,4.000000000000002665e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,9.307692307692307931e-01,3.656072196404967500e-01,-8.403132362667792288e-02
4.000000000000000000e+00,3.618171299999999729e-02,3.887239574961621341e-02,2.377501219893713085e+02,7.391073336669576221e+00,2.535561229690924634e+01,8.454778731723736618e-01,9.309390500153699177e-01,3.651745954423452067e-01,1.345341374808108059e-01
9.000000000000000000e+00,3.513934199999999702e-02,3.762421264434107765e-02,9.307031833549102373e+01,9.216122738146873772e+00,2.830877058237945221e+01,8.168138502379681531e-01,9.313899170568250563e-01,3.640231069655888718e-01,1.242435322170540313e-01
1.400000000000000000e+01,3.343314000000000008e-02,3.621411455811510138e-02,1.642441223310492404e+01,9.606489013853783732e+00,2.842220346085596105e+01,7.844494827175994001e-01,9.319399263212390094e-01,3.626127048634169570e-01,1.390487279057550651e-01
1.900000000000000000e+01,3.449193600000000082e-02,3.495507118879850189e-02,1.588736341698597698e+01,9.688933538495444253e+00,2.798783413381778118e+01,7.557099160730980092e-01,9.324977271262856471e-01,3.611758420829268568e-01,2.315675943992505370e-02
2.400000000000000000e+01,3.245921999999999696e-02,3.385144680787040977e-02,1.601870110294973770e+01,9.766941537023804187e+00,2.755539848824690807e+01,7.306958262059841669e-01,9.330542046671733702e-01,3.597358074377758896e-01,6.961134039352064040e-02
2.900000000000000000e+01,3.315278499999999712e-02,3.288006879534026428e-02,1.611553398897591904e+01,9.841542903804855413e+00,2.712591408455909203e+01,7.088613049771156360e-01,9.336095294996901162e-01,3.582921244283318041e-01,-1.363581023298664208e-02
3.400000000000000000e+01,3.293628800000000106e-02,3.202128031140523412e-02,1.618115432717183566e+01,9.912929494482781934e+00,2.669883802598576494e+01,6.897423224800807162e-01,9.341639844925715419e-01,3.568440136487684988e-01,-4.575038442973834718e-02
3.900000000000000000e+01,3.273942900000000045e-02,3.125842514045126808e-02,1.621880626106366563e+01,9.981271410464410465e+00,2.627365350452211601e+01,6.729450103520134840e-01,9.347179522462990553e-01,3.553904187629225442e-01,-7.405019297743661855e-02
4.400000000000000000e+01,3.044851900000000028e-02,3.057738254496041030e-02,1.623151381980887109e+01,1.004671845087279181e+01,2.584987254617955799e+01,6.581350287625241657e-01,9.352719122957752207e-01,3.539300073045568151e-01,6.443177248020501291e-03
