t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,chi2q_fit,residual
-1.600000000000000000e+01,4.104960400000000342e-02,3.817241912546092547e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,9.307692307692307931e-01,3.656072196404967500e-01,-1.438592437269538837e-01
-1.100000000000000000e+01,4.152382899999999821e-02,3.817241912546092547e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,9.307692307692307931e-01,3.656072196404967500e-01,-1.675704937269536232e-01
-6.000000000000000000e+00,4.123406699999999925e-02,3.817241912546092547e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,9.307692307692307931e-01,3.656072196404967500e-01,-1.530823937269536750e-01
-1.000000000000000000e+00,4.115286499999999681e-02,3.817241912546092547e-02,4.000000000000002665e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,9.307692307692307931e-01,3.656072196404967500e-01,-1.490222937269535530e-01
4.000000000000000000e+00,3.116874400000000170e-02,3.775632079416588183e-02,2.815131908605466151e+02,7.867237799148114163e+00,2.633989276103548960e+01,8.439310639664900915e-01,9.309613583101487011e-01,3.651177198292667736e-01,3.293788397082940134e-01
9.000000000000000000e+00,3.398992099999999933e-02,3.661268216696928618e-02,1.339824907634329350e+02,1.016211559401412678e+01,2.983204777201315494e+01,8.096538623213015429e-01,9.314922705509245393e-01,3.637611165365030041e-01,1.311380583484643425e-01
1.400000000000000000e+01,3.614769899999999841e-02,3.519047019636642459e-02,2.748693693344723954e+01,1.086918329157679786e+01,3.042454597196541144e+01,7.682219625251398565e-01,9.324333177283024021e-01,3.613420927461822862e-01,-4.786144018167869107e-02
1.900000000000000000e+01,3.446519399999999761e-02,3.382900925683032106e-02,1.765811084710663437e+01,1.097122738972599620e+01,3.004175377276580861e+01,7.302757467130754909e-01,9.337500816881157961e-01,3.579256695843945346e-01,-3.180923715848382738e-02
2.400000000000000000e+01,3.116980199999999993e-02,3.260973920399447973e-02,1.788746474297012057e+01,1.105342795775189657e+01,2.963597956796896682e+01,6.973046251696051190e-01,9.352320097942752319e-01,3.540354330517789250e-01,7.199686019972398321e-02
2.900000000000000000e+01,3.133069000000000132e-02,3.150651811604716912e-02,1.807851831016300537e+01,1.113213978173577345e+01,2.923447376972071865e+01,6.685931862604513887e-01,9.369002303898448236e-01,3.495968510948800345e-01,8.791405802358390198e-03
3.400000000000000000e+01,2.897216400000000164e-02,3.049561694361834635e-02,1.822836684155341302e+01,1.120761125109553191e+01,2.883666123234491607e+01,6.435131916085597981e-01,9.387781859010206897e-01,3.445221584693626826e-01,7.617264718091723563e-02
3.900000000000000000e+01,2.634845699999999874e-02,2.955695542923171548e-02,1.834077602757010439e+01,1.128005492692276235e+01,2.844198379961562040e+01,6.215313053819223610e-01,9.408838178910952088e-01,3.387294513777570626e-01,1.604249214615858232e-01
4.400000000000000000e+01,2.710479500000000097e-02,2.867390154745212000e-02,1.841951355461362638e+01,1.134965581168242643e+01,2.804992538899885446e+01,6.021947374637462991e-01,9.432263909493394660e-01,3.321505312605774196e-01,7.845532737260595135e-02
4.900000000000000000e+01,2.665974200000000016e-02,2.783316283499127908e-02,1.846819093140937440e+01,1.141657267528939457e+01,2.766001250264488931e+01,5.851190858372687931e-01,9.458034536593010744e-01,3.247396296206213062e-01,5.867104174956394580e-02
5.400000000000000000e+01,2.632692500000000102e-02,2.702471093865341928e-02,1.849016896696948820e+01,1.148093996057850674e+01,2.727181759157242524e+01,5.699780416071639211e-01,9.485985435047478154e-01,3.164819161668974701e-01,3.488929693267091292e-02
5.900000000000000000e+01,2.625237399999999846e-02,2.624167188614516880e-02,1.848850575055456247e+01,1.154287002906797532e+01,2.688495863296103394e+01,5.564946646078333670e-01,9.515802869946073939e-01,3.074003210851619095e-01,-5.351056927414832298e-04
6.400000000000000000e+01,2.551499000000000128e-02,2.548011910590910339e-02,1.846593719586722671e+01,1.160245558780627739e+01,2.649909589908881102e+01,5.444339843082562913e-01,9.547033912584858006e-01,2.975591281065775862e-01,-1.743544704544894297e-03
