t_ps,delta_k_exp,delta_k_fit,m_fit,eta_fit,chi2q_fit,residual,is_resolved
-1.600000000000000000e+01,4.104960400000000342e-02,3.612582093927764471e-02,8.469816673265977425e-01,9.326102371399219715e-01,3.608852249425273939e-01,-2.461891530361179470e+00,1.000000000000000000e+00
-1.100000000000000000e+01,4.152382899999999821e-02,3.612638929786490816e-02,8.469824967432691976e-01,9.326101584244821385e-01,3.608854283612215608e-01,-2.698719851067544973e+00,1.000000000000000000e+00
-6.000000000000000000e+00,4.123406699999999925e-02,3.612694269893527987e-02,8.469849654300597441e-01,9.326099227106173783e-01,3.608860374989538156e-01,-2.553562150532359798e+00,1.000000000000000000e+00
-1.000000000000000000e+00,4.115286499999999681e-02,3.612785183584371618e-02,8.469890217502404894e-01,9.326095328163556131e-01,3.608870450709735778e-01,-2.512506582078140482e+00,1.000000000000000000e+00
4.000000000000000000e+00,3.116874400000000170e-02,3.537740391177215948e-02,8.440675626290499167e-01,9.330001732674221282e-01,3.598759184537918543e-01,2.104329955886078629e+00,1.000000000000000000e+00
9.000000000000000000e+00,3.398992099999999933e-02,3.442208314085262733e-02,8.404564085247324678e-01,9.335172194327200357e-01,3.585325661953217558e-01,2.160810704263139981e-01,1.000000000000000000e+00
1.400000000000000000e+01,3.614769899999999841e-02,3.349112920423072404e-02,8.369123827103135405e-01,9.340191303602988215e-01,3.572229893511770782e-01,-1.328284897884637106e+00,1.000000000000000000e+00
1.900000000000000000e+01,3.446519399999999761e-02,3.258397169122388692e-02,8.334355243130856516e-01,9.345064577137190964e-01,3.559461763965965364e-01,-9.406111543880553150e-01,1.000000000000000000e+00
2.400000000000000000e+01,3.116980199999999993e-02,3.170004626713375517e-02,8.300257940809279145e-01,9.349797340822512126e-01,3.547011373755133978e-01,2.651221335668776380e-01,1.000000000000000000e+00
2.900000000000000000e+01,3.133069000000000132e-02,3.083880153917065159e-02,8.266830873706175753e-01,9.354394683192320814e-01,3.534869178776385290e-01,-2.459442304146748637e-01,1.000000000000000000e+00
3.400000000000000000e+01,2.897216400000000164e-02,2.999970246777916572e-02,8.234072451348281030e-01,9.358861436394082522e-01,3.523026059281380018e-01,5.137692338895820665e-01,1.000000000000000000e+00
3.900000000000000000e+01,2.634845699999999874e-02,2.918223169618740231e-02,8.201980620806649247e-01,9.363202176117522146e-01,3.511473338806390121e-01,1.416887348093701648e+00,1.000000000000000000e+00
4.400000000000000000e+01,2.710479500000000097e-02,2.838588958742513380e-02,8.170552924155797259e-01,9.367421232141703857e-01,3.500202774071924372e-01,6.405472937125663568e-01,1.000000000000000000e+00
4.900000000000000000e+01,2.665974200000000016e-02,2.761019358032744397e-02,8.139786538970477103e-01,9.371522703679678878e-01,3.489206530776921555e-01,4.752257901637219062e-01,1.000000000000000000e+00
5.400000000000000000e+01,2.632692500000000102e-02,2.685467724792571509e-02,8.109678307931137420e-01,9.375510476133865900e-01,3.478477154144344885e-01,2.638761239628570343e-01,1.000000000000000000e+00
5.900000000000000000e+01,2.625237399999999846e-02,2.611888927108538261e-02,8.080224761732182071e-01,9.379388237524761696e-01,3.468007538887731833e-01,-6.674236445730792611e-02,1.000000000000000000e+00
6.400000000000000000e+01,2.551499000000000128e-02,2.540239243474179398e-02,8.051422137937487289e-01,9.383159493812534002e-01,3.457790900802956147e-01,-5.629878262910364972e-02,1.000000000000000000e+00
6.900000000000000000e+01,2.493275699999999984e-02,2.470476269470912867e-02,8.023266397371150438e-01,9.386827582838944695e-01,3.447820750859008632e-01,-1.139971526454355844e-01,1.000000000000000000e+00
7.400000000000000000e+01,2.512380499999999905e-02,2.402558833165049923e-02,7.995753238968849042e-01,9.390395686867778480e-01,3.438090871989136765e-01,-5.491083341747499125e-01,1.000000000000000000e+00
7.900000000000000000e+01,2.303099600000000149e-02,2.336446919332829664e-02,7.968878113621432613e-01,9.393866843813710732e-01,3.428595298470999420e-01,1.667365966641475572e-01,1.000000000000000000e+00
8.400000000000000000e+01,2.155405300000000010e-02,2.272101601924064740e-02,7.942636237313693837e-01,9.397243957291211425e-01,3.419328297656401006e-01,5.834815096203236351e-01,1.000000000000000000e+00
8.900000000000000000e+01,2.391284700000000096e-02,2.209484983908495404e-02,7.917022603729236829e-01,9.400529805622727109e-01,3.410284353774437061e-01,-9.089985804575234640e-01,1.000000000000000000e+00
9.400000000000000000e+01,2.277660399999999891e-02,2.148560143598382544e-02,7.892031996417895323e-01,9.403727049937674609e-01,3.401458153538048368e-01,-6.455012820080867630e-01,1.000000000000000000e+00
9.900000000000000000e+01,2.212539300000000014e-02,2.089291086587895252e-02,7.867659000579506623e-01,9.406838241480285356e-01,3.392844573307786105e-01,-6.162410670605238394e-01,1.000000000000000000e+00
1.040000000000000000e+02,2.089129400000000122e-02,2.031609630844924408e-02,7.843898014495169768e-01,9.409865828229125873e-01,3.384438667597002848e-01,-2.875988457753785865e-01,1.000000000000000000e+00
