t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,residual
-1.000000000000000000e+00,4.102790780000000609e-02,3.630659592427289140e-02,5.098710596561431885e+00,5.098710596561431885e+00,5.098710596561431885e+00,8.124567436049983105e-01,9.392208507427802777e-01,-2.360655937863557208e-01
4.000000000000000000e+00,3.618171260000000583e-02,3.541502419530627443e-02,9.828886386085267546e+00,9.831866821897706998e+00,9.597665943680731004e+00,7.883600476971774906e-01,9.395193375349817355e-01,-3.833442023468656978e-02
9.000000000000000000e+00,3.513934160000000556e-02,3.426788636495534113e-02,9.822161281085428186e+00,9.825108245150437014e+00,9.629896742848421454e+00,7.574744782349630556e-01,9.399493728755843325e-01,-4.357276175223322168e-02
1.400000000000000000e+01,3.343314040000000542e-02,3.329272428292620600e-02,9.815537200886288005e+00,9.818478064686271267e+00,9.651045751117228733e+00,7.313886859420535291e-01,9.403705525577591429e-01,-7.020805853689970899e-03
1.900000000000000000e+01,3.449193550000000108e-02,3.246266497331348061e-02,9.808987977034247407e+00,9.811941520734183797e+00,9.664421932659669423e+00,7.093648264899276024e-01,9.407831433349532757e-01,-1.014635263343260235e-01
2.400000000000000000e+01,3.245922019999999963e-02,3.175506466997446431e-02,9.802495717916348994e+00,9.805474111778519131e+00,9.672297015357296246e+00,6.907785837465869605e-01,9.411873978300530075e-01,-3.520777650127676628e-02
2.900000000000000000e+01,3.315278450000000432e-02,3.115084026302535405e-02,9.796048048747955761e+00,9.799058433705305049e+00,9.676254876641568359e+00,6.751016663398192730e-01,9.415835563738491620e-01,-1.000972118487325063e-01
3.400000000000000000e+01,3.293628800000000106e-02,3.063390710538364120e-02,9.789636283981385745e+00,9.792682057694902298e+00,9.677411899014426666e+00,6.618870140445421990e-01,9.419718483807131282e-01,-1.151190447308179932e-01
3.900000000000000000e+01,3.273942870000000338e-02,3.019070606200910389e-02,9.783254215683415467e+00,9.786336075003999824e+00,9.676561008841455092e+00,6.507562906742611064e-01,9.423524934081439763e-01,-1.274361318995449743e-01
4.400000000000000000e+01,3.044851920000000295e-02,2.980980550616022656e-02,9.776897311430015947e+00,9.780014083615649056e+00,9.674268423015725205e+00,6.413893076892857037e-01,9.427257019953406703e-01,-3.193568469198881932e-02
4.900000000000000000e+01,3.182051730000000356e-02,2.948156629771753537e-02,9.770562184257142846e+00,9.773711474721125114e+00,9.670939973196508888e+00,6.335150789260867166e-01,9.430916763442059869e-01,-1.169475501141234025e-01
5.400000000000000000e+01,2.868011300000000360e-02,2.919785971475371764e-02,9.764246242509123874e+00,9.767424926310809496e+00,9.666867271059295774e+00,6.269042538542911602e-01,9.434506108859106455e-01,2.588733573768570162e-02
5.900000000000000000e+01,2.768390020000000354e-02,2.895182992366578459e-02,9.757947457919451395e+00,9.761152041722777284e+00,9.662260203403146619e+00,6.213627162123833703e-01,9.438026927628404561e-01,6.339648618328905250e-02
6.400000000000000000e+01,2.814846210000000043e-02,2.873769392213303131e-02,9.751664210947335931e+00,9.754891090631891970e+00,9.657269991897203809e+00,6.167261680468970608e-01,9.441481022468299900e-01,2.946159110665154401e-02
6.900000000000000000e+01,2.812339970000000272e-02,2.855057301838485884e-02,9.745395186387510122e+00,9.748640822938247297e+00,9.652005653039354982e+00,6.128555471204200078e-01,9.444870131084992515e-01,2.135866591924280578e-02
7.400000000000000000e+01,2.693491679999999999e-02,2.838635085669818231e-02,9.739139301655820091e+00,9.742400334792229444e+00,9.646545795893120001e+00,6.096331492111976003e-01,9.448195929483131916e-01,7.257170283490911589e-02
7.900000000000000000e+01,2.714988869999999943e-02,2.824155379300065036e-02,9.732895656373161231e+00,9.736168972036837843e+00,9.640947102472916086e+00,6.069593467039882118e-01,9.451460034970524671e-01,5.458325465003254634e-02
8.400000000000000000e+01,2.622088040000000383e-02,2.811325009097274605e-02,9.726663495943634885e+00,9.729946260568567595e+00,9.635250435408003966e+00,6.047498116529532730e-01,9.454664008913231665e-01,9.461848454863711066e-02
8.900000000000000000e+01,2.627215250000000321e-02,2.799896496888804043e-02,9.720442184458260471e+00,9.723731856094744330e+00,9.629485242281861090e+00,6.029331656711406362e-01,9.457809359282733919e-01,8.634062344440185388e-02
9.400000000000000000e+01,2.612423770000000395e-02,2.789660899789367723e-02,9.714231183942501957e+00,9.717525507881379809e+00,9.623672734079411484e+00,6.014489909769560327e-01,9.460897543026453027e-01,8.861856489468365738e-02
9.900000000000000000e+01,2.723246790000000486e-02,2.780441774793603049e-02,9.708030038037787079e+00,9.711327032598431330e+00,9.617828180032491403e+00,6.002461470496305296e-01,9.463929968285438310e-01,2.859749239680128147e-02
1.040000000000000000e+02,2.733297930000000084e-02,2.772090091013012722e-02,9.701838358891034630e+00,9.705136295457185369e+00,9.611962565789857749e+00,5.992813459022525713e-01,9.466907996477665899e-01,1.939608050650631910e-02
