dataset_name,path,fluence_ratio,n_points,rms,wrms,dt_local_ps,A_obs,B_obs,wall_time_sec,avg_wall_time_sec
deltak12k_1p0mW.csv,deltak12k_1p0mW.csv,1.0,22,0.0019615534917295477,0.09807767458647738,0.0,0.08829736990447515,nan,1.2717549999943003,5.574501884612255
deltak12k_2p0mW.csv,deltak12k_2p0mW.csv,2.0,22,0.001855847385404259,0.09279236927021295,0.0,0.08829736990447515,nan,1.2663336000405252,5.509062881538501
deltak12k_2p5mW.csv,deltak12k_2p5mW.csv,2.5,22,0.002372970471557149,0.11864852357785746,0.0,0.08829736990447515,nan,1.2610529999947175,5.532599335382335
