t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,residual
-1.000000000000000000e+00,4.115286499999999681e-02,2.929527642475460852e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,2.631174057921087939e-01,-5.928794287622694004e-01
4.000000000000000000e+00,3.116874400000000170e-02,2.929527642529231729e-02,4.026236331862261153e+00,4.000002467745958690e+00,4.013760037963754357e+00,8.563487647680233517e-01,2.631174056935292049e-01,-9.367337873538421344e-02
9.000000000000000000e+00,3.398992099999999933e-02,2.929527642709384844e-02,4.016647127037303200e+00,4.000004314685777551e+00,4.016271894667410969e+00,8.563486844038035173e-01,2.631174053632484022e-01,-2.347322286453075446e-01
1.400000000000000000e+01,3.614769899999999841e-02,2.929527642972051121e-02,4.014340073505137774e+00,4.000005760560672918e+00,4.015557607948675667e+00,8.563486259035169024e-01,2.631174048816927180e-01,-3.426211285139743601e-01
1.900000000000000000e+01,3.446519399999999761e-02,2.929527643304390833e-02,4.013125199230442419e+00,4.000007060479906507e+00,4.014470713953127046e+00,8.563485742629782793e-01,2.631174042724042650e-01,-2.584958783478044642e-01
2.400000000000000000e+01,3.116980199999999993e-02,2.929527643699706557e-02,4.012128982079936179e+00,4.000008256809425511e+00,4.013404616733827979e+00,8.563485268756321211e-01,2.631174035476588347e-01,-9.372627815014671071e-02
2.900000000000000000e+01,3.133069000000000132e-02,2.929527644152528365e-02,4.011224416156535355e+00,4.000009361621572168e+00,4.012409048523809751e+00,8.563484831313910028e-01,2.631174027174844054e-01,-1.017706779237358833e-01
3.400000000000000000e+01,2.897216400000000164e-02,2.929527644657898416e-02,4.010389295368441687e+00,4.000010382304192369e+00,4.011486022896664672e+00,8.563484427194280046e-01,2.631174017909738705e-01,1.615562232894912631e-02
3.900000000000000000e+01,2.634845699999999874e-02,2.929527645211241205e-02,4.009616377288896416e+00,4.000011325174139820e+00,4.010631232463279794e+00,8.563484053872305601e-01,2.631174007765113565e-01,1.473409726056206515e-01
4.400000000000000000e+01,2.710479500000000097e-02,2.929527645808329556e-02,4.008900804548822805e+00,4.000012196011830667e+00,4.009839814951559944e+00,8.563483709057307935e-01,2.631173996818491068e-01,1.095240729041647293e-01
4.900000000000000000e+01,2.665974200000000016e-02,2.929527646445253403e-02,4.008238328172903486e+00,4.000013000163532340e+00,4.009107136532806592e+00,8.563483390633414016e-01,2.631173985141557203e-01,1.317767232226266794e-01
5.400000000000000000e+01,2.632692500000000102e-02,2.929527647118396888e-02,4.007625040812206052e+00,4.000013742581435494e+00,4.008428880160685992e+00,8.563483096641070214e-01,2.631173972800590621e-01,1.484175735591983791e-01
5.900000000000000000e+01,2.625237399999999846e-02,2.929527647824417547e-02,4.007057321845684861e+00,4.000014427853297860e+00,4.007801038177985831e+00,8.563482825264924214e-01,2.631173959856874522e-01,1.521451239122088572e-01
6.400000000000000000e+01,2.551499000000000128e-02,2.929527648560226183e-02,4.006531813135737252e+00,4.000015060228915509e+00,4.007219892815252038e+00,8.563482574823322313e-01,2.631173946367061367e-01,1.890143242801130274e-01
6.900000000000000000e+01,2.493275699999999984e-02,2.929527649322966054e-02,4.006045400112524746e+00,4.000015643644632135e+00,4.006681996187808181e+00,8.563482343758618276e-01,2.631173932383492620e-01,2.181259746614830353e-01
7.400000000000000000e+01,2.512380499999999905e-02,2.929527650109998993e-02,4.005595194604454790e+00,4.000016181746125277e+00,4.006184151347964573e+00,8.563482130628147226e-01,2.631173917954556796e-01,2.085735750549995438e-01
7.900000000000000000e+01,2.303099600000000149e-02,2.929527650918885978e-02,4.005178518862923198e+00,4.000016677909535190e+00,4.005723394548716954e+00,8.563481934095878989e-01,2.631173903124958691e-01,3.132140254594429352e-01
8.400000000000000000e+01,2.155405300000000010e-02,2.929527651747375339e-02,4.004792890652504767e+00,4.000017135261163759e+00,4.005296978681426090e+00,8.563481752924634316e-01,2.631173887935983613e-01,3.870611758736876573e-01
8.900000000000000000e+01,2.391284700000000096e-02,2.929527652593386794e-02,4.004436009337898561e+00,4.000017556695693699e+00,4.004902357824499326e+00,8.563481585968870657e-01,2.631173872425778271e-01,2.691214762966933627e-01
9.400000000000000000e+01,2.277660399999999891e-02,2.929527653454998271e-02,4.004105742908756760e+00,4.000017944893219379e+00,4.004537172838631420e+00,8.563481432167951990e-01,2.631173856629561159e-01,3.259336267274992038e-01
9.900000000000000000e+01,2.212539300000000014e-02,2.929527654330436881e-02,4.003800115886789968e+00,4.000018302334936493e+00,4.004199237945818446e+00,8.563481290539944890e-01,2.631173840579852929e-01,3.584941771652184195e-01
1.040000000000000000e+02,2.089129400000000122e-02,2.929527655218065046e-02,4.003517298061646912e+00,4.000018631317797002e+00,4.003886528232014186e+00,8.563481160175813178e-01,2.631173824306663467e-01,4.201991276090324412e-01
