t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,residual
-1.000000000000000000e+00,4.084549800000000092e-02,2.929527642475460852e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,2.631174057921087939e-01,-5.775110787622695918e-01
4.000000000000000000e+00,4.011164600000000080e-02,2.929527642503571699e-02,4.009621140564384234e+00,4.000001096922199295e+00,4.005839119423032280e+00,8.563488041499422998e-01,2.631174057405719635e-01,-5.408184787482142042e-01
9.000000000000000000e+00,3.731283500000000253e-02,2.929527642580241620e-02,4.006499348128116367e+00,4.000001802896369085e+00,4.006518971386369365e+00,8.563487737478333583e-01,2.631174056000101791e-01,-4.008779287098793165e-01
1.400000000000000000e+01,3.648607400000000028e-02,2.929527642689019190e-02,4.005680480489029804e+00,4.000002373294531566e+00,4.006187292012538315e+00,8.563487507691373013e-01,2.631174054005850360e-01,-3.595398786554904191e-01
1.900000000000000000e+01,3.665752700000000225e-02,2.929527642825349720e-02,4.005210229430520741e+00,4.000002888965418890e+00,4.005746935071745618e+00,8.563487302973000759e-01,2.631174051506457445e-01,-3.681125285873252384e-01
2.400000000000000000e+01,3.462615599999999821e-02,2.929527642986644309e-02,4.004814938923816570e+00,4.000003363812041357e+00,4.005320882707369634e+00,8.563487114890326879e-01,2.631174048549393962e-01,-2.665439785066777700e-01
2.900000000000000000e+01,3.494170299999999757e-02,2.929527643170733164e-02,4.004454653931689201e+00,4.000003802241391959e+00,4.004924028819389470e+00,8.563486941287400400e-01,2.631174045174433096e-01,-2.823213284146333102e-01
3.400000000000000000e+01,3.313903499999999724e-02,2.929527643375642171e-02,4.004122005849185761e+00,4.000004207158855962e+00,4.004556421025140089e+00,8.563486780957215716e-01,2.631174041417758125e-01,-1.921879283121787629e-01
3.900000000000000000e+01,3.381598000000000243e-02,2.929527643599551257e-02,4.003814281573692568e+00,4.000004581091261890e+00,4.004216194885018787e+00,8.563486632891853523e-01,2.631174037312756786e-01,-2.260351782002244792e-01
4.400000000000000000e+01,3.320166499999999826e-02,2.929527643840777740e-02,4.003529538108579366e+00,4.000004926355203771e+00,4.003901358407182975e+00,8.563486496173402518e-01,2.631174032890278847e-01,-1.953194280796110294e-01
4.900000000000000000e+01,3.289055800000000029e-02,2.929527644097765227e-02,4.003266054638032756e+00,4.000005245092005168e+00,4.003610029676456961e+00,8.563486369954254052e-01,2.631174028178838720e-01,-1.797640779511174014e-01
5.400000000000000000e+01,3.244076700000000230e-02,2.929527644369078060e-02,4.003022248192769084e+00,4.000005539283309375e+00,4.003340460546124469e+00,8.563486253450125485e-01,2.631174023204779777e-01,-1.572745278154610848e-01
5.900000000000000000e+01,3.164210900000000160e-02,2.929527644653386054e-02,4.002796654186768777e+00,4.000005810763274994e+00,4.003091031306345471e+00,8.563486145935115257e-01,2.631174017992463088e-01,-1.173416276733070529e-01
6.400000000000000000e+01,3.111267100000000146e-02,2.929527644949463105e-02,4.002587916493718367e+00,4.000006061229502308e+00,4.002860241935980667e+00,8.563486046737350810e-01,2.631174012564381770e-01,-9.086972752526852048e-02
6.900000000000000000e+01,3.191779599999999828e-02,2.929527645256175400e-02,4.002394779356362342e+00,4.000006292253143414e+00,4.002646703448580645e+00,8.563485955235010660e-01,2.631174006941321974e-01,-1.311259773719122002e-01
7.400000000000000000e+01,3.183153300000000213e-02,2.929527645572475858e-02,4.002216080026784084e+00,4.000006505288250302e+00,4.002449129781179060e+00,8.563485870852606263e-01,2.631174001142485008e-01,-1.268128272137621637e-01
7.900000000000000000e+01,3.161939999999999890e-02,2.929527645897395810e-02,4.002050741952916546e+00,4.000006701680501209e+00,4.002266330252391313e+00,8.563485793057546980e-01,2.631173995185610015e-01,-1.162061770513020398e-01
8.400000000000000000e+01,3.131637000000000309e-02,2.929527646230042914e-02,4.001897768455616067e+00,4.000006882675171127e+00,4.002097202559903089e+00,8.563485721356970393e-01,2.631173989087077225e-01,-1.010546768849786975e-01
8.900000000000000000e+01,3.111153800000000108e-02,2.929527646569592136e-02,4.001756236860170901e+00,4.000007049424650241e+00,4.001940726281543625e+00,8.563485655294772458e-01,2.631173982862010652e-01,-9.081307671520398583e-02
9.400000000000000000e+01,3.182448400000000011e-02,2.929527646915282280e-02,4.001625293050811827e+00,4.000007202995292666e+00,4.001795956845467295e+00,8.563485594448896343e-01,2.631173976524365243e-01,-1.264603765423588655e-01
9.900000000000000000e+01,3.116922100000000043e-02,2.929527647266409046e-02,4.001504146418659147e+00,4.000007344373853080e+00,4.001662019936778059e+00,8.563485538428794452e-01,2.631173970087031799e-01,-9.369722636679549133e-02
1.040000000000000000e+02,3.067336999999999841e-02,2.929527647622325731e-02,4.001392065176013091e+00,4.000007474473371794e+00,4.001538106310224663e+00,8.563485486873091412e-01,2.631173963561903584e-01,-6.890467618883705514e-02
