scan_param,scan_value,mode,reoptimize_readout,total_cost,total_wrms,wrms_1p0,wrms_2p0,wrms_2p5,S_scale,A_obs,B0_obs
tau_s_sink,3e-10,raw_m_chi2q,True,0.3127091481435387,0.09734492689518259,0.10380184371529132,0.07735191105665983,0.10928661701955424,0.06347361842182915,0.047899509136021264,0.02315725938241496
tau_s_sink,5e-10,raw_m_chi2q,True,0.29020515163337035,0.09377683884649517,0.10157177892192523,0.07505906445084554,0.10345374120177736,0.058283154345165976,0.04765160655545636,0.02304598848168168
tau_s_sink,1e-09,raw_m_chi2q,True,0.28288261524946745,0.09258617856950936,0.10033372699084918,0.07597992346852356,0.10074761285753651,0.054675602666137295,0.047273497086863195,0.02302258914719977
tau_s_sink,2e-09,raw_m_chi2q,True,0.282613270476896,0.09254209041998067,0.09990544685604866,0.0773746146396694,0.10000259711122544,0.053059247443496924,0.046832097390334254,0.023076417184615238
tau_s_sink,3e-09,raw_m_chi2q,True,0.28302132435267646,0.09260887521324791,0.09977806003550038,0.07798752618548764,0.09984420037306671,0.052531545440076294,0.04669119456002438,0.023094331349844857
tau_s_sink,5e-09,raw_m_chi2q,True,0.28354414265762085,0.09269437279145176,0.09944931435128686,0.078950008889266,0.09967321292937328,0.05194994038332826,0.04666371295670586,0.023060392347832574
tau_s_sink,1e-08,raw_m_chi2q,True,0.2839972292148569,0.09276840325711364,0.09959470184668084,0.07900862836529729,0.09967877276786953,0.05178756736346175,0.04648289230077403,0.02311931558963069
