scan_param,scan_value,mode,reoptimize_readout,total_cost,total_wrms,wrms_1p0,wrms_2p0,wrms_2p5,S_scale,A_obs,B0_obs
G_el0,10000000000000.0,raw_m_chi2q,True,0.2868977876921366,0.09324093711620003,0.10116756928330223,0.07283746423311557,0.10405862015507272,0.039687291143934274,0.04522384189764774,0.02309982898268334
G_el0,30000000000000.0,raw_m_chi2q,True,0.2866510356008476,0.09320083163903368,0.10110642275346553,0.07295697736154552,0.10392098208121801,0.040212444056621034,0.0451411383886518,0.02314396161869165
G_el0,100000000000000.0,raw_m_chi2q,True,0.28469710582150287,0.09288264113866501,0.1006369586866996,0.07393656050100568,0.1028030387624322,0.04321655011999014,0.04542639910595741,0.023172990679647155
G_el0,300000000000000.0,raw_m_chi2q,True,0.28354414265762085,0.09269437279145176,0.09944931435128686,0.078950008889266,0.09967321292937328,0.05194994038332826,0.04666371295670586,0.023060392347832574
G_el0,500000000000000.0,raw_m_chi2q,True,0.28624771136061944,0.09313524076059461,0.0991285866839826,0.08291305329478678,0.09800060540967928,0.060208331795552565,0.047250825440270774,0.02310494338299186
