scan_param,scan_value,mode,reoptimize_readout,total_cost,total_wrms,wrms_1p0,wrms_2p0,wrms_2p5,S_scale,A_obs,B0_obs
tau_l_sink,2e-10,raw_m_chi2q,True,0.2703669756834266,0.09051485324008172,0.09570902286543156,0.07355209086762146,0.10124855222474362,0.05958484042004567,0.04293682554606941,0.023170138598625187
tau_l_sink,5e-10,raw_m_chi2q,True,0.2777922538325548,0.0917493710378169,0.09791973181878043,0.07696698486879881,0.10002295361984581,0.0548377562998464,0.04504325113310859,0.023134724976619926
tau_l_sink,1e-09,raw_m_chi2q,True,0.28679147952008477,0.09322366059401456,0.10070533356835053,0.07923335859510783,0.0996995748966216,0.05073932524997674,0.04737325869527491,0.023108415105263513
tau_l_sink,3e-09,raw_m_chi2q,True,0.3115199226670524,0.09715965035228022,0.10772674897045714,0.08302596343120881,0.10087703441445284,0.04289810238572032,0.05291006656733231,0.023063112658287522
tau_l_sink,1e-08,raw_m_chi2q,True,0.3741847427597276,0.1064844195118686,0.12084324313236315,0.0898734720955635,0.108885541673322,0.032662459852619216,0.06115687487231876,0.02330801522096424
