scan_param,scan_value,mode,reoptimize_readout,total_cost,total_wrms,wrms_1p0,wrms_2p0,wrms_2p5,S_scale,A_obs,B0_obs
tau_l_sink,5e-11,raw_m_chi2q,True,0.2764171357442651,0.09152200194890464,0.0953767364302364,0.07094623059624573,0.10595275134563907,0.0668420999173412,0.0409802905254203,0.023332786699093305
tau_l_sink,1e-10,raw_m_chi2q,True,0.2698012265309493,0.09042010143415069,0.09518100296834076,0.07104281492454313,0.10321405536851413,0.06320682994426677,0.04180381629440491,0.02324597713117365
tau_l_sink,1.5e-10,raw_m_chi2q,True,0.26937408941118623,0.09034849857235243,0.09536323851341993,0.07231187841706095,0.10199339128381364,0.061084527490905684,0.042455025437348526,0.023193378464166053
tau_l_sink,2e-10,raw_m_chi2q,True,0.2703669756834266,0.09051485324008172,0.09570902286543156,0.07355209086762146,0.10124855222474362,0.05958484042004567,0.04293682554606941,0.023170138598625187
tau_l_sink,3e-10,raw_m_chi2q,True,0.27300749696296256,0.09095578295756189,0.09650368851238846,0.07509207938195399,0.10058546746648007,0.05755771481886478,0.04372700577905562,0.02315995902577378
tau_l_sink,5e-10,raw_m_chi2q,True,0.2777922538325548,0.0917493710378169,0.09791973181878043,0.07696698486879881,0.10002295361984581,0.0548377562998464,0.04504325113310859,0.023134724976619926
tau_l_sink,8e-10,raw_m_chi2q,True,0.28354414265762085,0.09269437279145176,0.09944931435128686,0.078950008889266,0.09967321292937328,0.05194994038332826,0.04666371295670586,0.023060392347832574
