scan_param,scan_value,mode,reoptimize_readout,total_cost,total_wrms,wrms_1p0,wrms_2p0,wrms_2p5,S_scale,A_obs,B0_obs
tau_s_sink,1e-11,raw_m_chi2q,True,1.5622574483850065,0.2175801801624993,0.16595268411322997,0.21025774997316385,0.27368610555077855,0.9999999988341235,0.057342073076403204,0.02326163988358061
tau_s_sink,3e-11,raw_m_chi2q,True,0.7585870144872018,0.15161624348166314,0.1400955280609232,0.14098277300029544,0.1743440533070799,0.21553150936029294,0.052291341490583704,0.02350456630296767
tau_s_sink,1e-10,raw_m_chi2q,True,0.4252655947758315,0.11352020174985696,0.11195427034223139,0.1006713273615464,0.12789169456683788,0.08471413624348541,0.052112658796764626,0.02240894245889237
tau_s_sink,3e-10,raw_m_chi2q,True,0.3127091481435387,0.09734492689518259,0.10380184371529132,0.07735191105665983,0.10928661701955424,0.06347361842182915,0.047899509136021264,0.02315725938241496
tau_s_sink,1e-09,raw_m_chi2q,True,0.28288261524946745,0.09258617856950936,0.10033372699084918,0.07597992346852356,0.10074761285753651,0.054675602666137295,0.047273497086863195,0.02302258914719977
