t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,residual
-1.000000000000000000e+00,4.102790780000000609e-02,3.541195681386270777e-02,5.313460767269134521e+00,5.313460767269134521e+00,5.313460767269134521e+00,8.035977116580520496e-01,9.408727751328395117e-01,-2.807975493068649020e-01
4.000000000000000000e+00,3.618171260000000583e-02,3.471869815711495916e-02,1.168571087608998482e+01,1.169513842808369120e+01,1.055395950072909450e+01,7.691923375870906021e-01,9.443181550664982993e-01,-7.315072214425233366e-02
9.000000000000000000e+00,3.513934160000000556e-02,3.371544256762670777e-02,1.167386155790634739e+01,1.168259141323072825e+01,1.080207123310981743e+01,7.232380884322414660e-01,9.501972432514456113e-01,-7.119495161866488953e-02
1.400000000000000000e+01,3.343314040000000542e-02,3.292928051167522130e-02,1.166283383711871657e+01,1.167107301244306505e+01,1.097242414172845670e+01,6.844691022356917953e-01,9.546918164212584434e-01,-2.519299441623920610e-02
1.900000000000000000e+01,3.449193550000000108e-02,3.230200148548444811e-02,1.165239942216789970e+01,1.166028549193575259e+01,1.109268399773931257e+01,6.517726894679610750e-01,9.582419146329155257e-01,-1.094967007257776487e-01
2.400000000000000000e+01,3.245922019999999963e-02,3.179441007478887166e-02,1.164240113032257540e+01,1.165003194393893970e+01,1.117887865519874957e+01,6.242096426328385128e-01,9.611176952685366315e-01,-3.324050626055639890e-02
2.900000000000000000e+01,3.315278450000000432e-02,3.137897347193250447e-02,1.163272833767164549e+01,1.164017616374258424e+01,1.124105550548025079e+01,6.009867402066175757e-01,9.634945192481778609e-01,-8.869055140337499255e-02
3.400000000000000000e+01,3.293628800000000106e-02,3.103571568229952782e-02,1.162330190740785696e+01,1.163062101833055806e+01,1.128586775660482111e+01,5.814337981037559500e-01,9.654913530036842717e-01,-9.502861588502366230e-02
3.900000000000000000e+01,3.273942870000000338e-02,3.074977235163539949e-02,1.161406449583909151e+01,1.162129573146234307e+01,1.131789751284499168e+01,5.649844276535442855e-01,9.671918549926141750e-01,-9.948281741823018776e-02
4.400000000000000000e+01,3.044851920000000295e-02,3.050985750281555442e-02,1.160497409748334796e+01,1.161214792142803987e+01,1.134039318631637627e+01,5.511598587910890856e-01,9.686566337116176983e-01,3.066915140777573545e-03
4.900000000000000000e+01,3.182051730000000356e-02,3.030726076042409081e-02,1.159599963496855146e+01,1.160313837194605391e+01,1.135570817086706086e+01,5.395553179313214986e-01,9.699307156220984272e-01,-7.566282697879563035e-02
5.400000000000000000e+01,2.868011300000000360e-02,3.013516828490397925e-02,1.158711789284887494e+01,1.159423747005821781e+01,1.136557566849090684e+01,5.298285446947658128e-01,9.710482772031832077e-01,7.275276424519877549e-02
5.900000000000000000e+01,2.768390020000000354e-02,2.998818934241893885e-02,1.157831135924742938e+01,1.158542270921812189e+01,1.137128814567140545e+01,5.216901043880944888e-01,9.720357454400110342e-01,1.152144571209467588e-01
6.400000000000000000e+01,2.814846210000000043e-02,2.986201804925406322e-02,1.156956669426167217e+01,1.157667689947394329e+01,1.137381864641809592e+01,5.148952109657631837e-01,9.729138887550565773e-01,8.567779746270313967e-02
6.900000000000000000e+01,2.812339970000000272e-02,2.975318661767726441e-02,1.156087363588544825e+01,1.156798686193545755e+01,1.137390511944844285e+01,5.092368221241431181e-01,9.736992630150625994e-01,8.148934588386308464e-02
7.400000000000000000e+01,2.693491679999999999e-02,2.965888212786676331e-02,1.155222421356731921e+01,1.155934246338515869e+01,1.137211037974071814e+01,5.045398067548252374e-01,9.744052339023181464e-01,1.361982663933381521e-01
7.900000000000000000e+01,2.714988869999999943e-02,2.957680838231258394e-02,1.154361217916528659e+01,1.155073589473016504e+01,1.136886553636973574e+01,5.006560169561298235e-01,9.750427140836361861e-01,1.213459841156292185e-01
8.400000000000000000e+01,2.622088040000000383e-02,2.950508037126203451e-02,1.153503259215616517e+01,1.154216112717173637e+01,1.136450191612752647e+01,4.974601234445374942e-01,9.756207041315410056e-01,1.642099985631015335e-01
8.900000000000000000e+01,2.627215250000000321e-02,2.944214272525940562e-02,1.152648151475765204e+01,1.153361349963280880e+01,1.135927481170778108e+01,4.948460954902836328e-01,9.761466957396333077e-01,1.584995112629701275e-01
9.400000000000000000e+01,2.612423770000000395e-02,2.938670607186748968e-02,1.151795578575963042e+01,1.152508940416542238e+01,1.135338131686449614e+01,4.927242251848995003e-01,9.766269765932278357e-01,1.631234185933742864e-01
9.900000000000000000e+01,2.723246790000000486e-02,2.933769692965338197e-02,1.150945285106712745e+01,1.151658604511761297e+01,1.134697382224853968e+01,4.910186115428422093e-01,9.770668638762143310e-01,1.052614514826688552e-01
1.040000000000000000e+02,2.733297930000000084e-02,2.929421795479104570e-02,1.150097063541022990e+01,1.150810125419913099e+01,1.134017028871032551e+01,4.896650331403971657e-01,9.774708852357710809e-01,9.806193273955224332e-02
