t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,chi2q_fit,residual
-1.600000000000000000e+01,4.104960400000000342e-02,4.006795153596511699e-02,4.891720950603485107e+00,4.891720950603485107e+00,4.891720950603485107e+00,8.209051528403069620e-01,9.376286226969499094e-01,3.476385564050983867e-01,-4.908262320174432147e-02
-1.100000000000000000e+01,4.152382899999999821e-02,4.006829138860031753e-02,4.889690536038272306e+00,4.890061974181059590e+00,4.888407802188269535e+00,8.209104631060273327e-01,9.376285459537939682e-01,3.476387633917917275e-01,-7.277688056998403432e-02
-6.000000000000000000e+00,4.123406699999999925e-02,4.006924665236046706e-02,4.888031627913819399e+00,4.888403290204879070e+00,4.886744756033479575e+00,8.209253034306323027e-01,9.376283167664936080e-01,3.476393815401699339e-01,-5.824101738197660916e-02
-1.000000000000000000e+00,4.115286499999999681e-02,4.006971192526010556e-02,2.231403415477724081e+02,5.092933811515688802e+00,9.752395360136345559e+00,8.209322207846017072e-01,9.376281563416670739e-01,3.476398142263431579e-01,-5.415765373699456264e-02
4.000000000000000000e+00,3.116874400000000170e-02,3.812230697908598753e-02,1.148041805537372007e+01,1.003596763796591418e+01,2.095298831004929241e+01,7.901648993113518094e-01,9.380290352866820225e-01,3.465566749597194796e-01,3.476781489542992709e-01
9.000000000000000000e+00,3.398992099999999933e-02,3.600380792523649731e-02,1.150389834675526401e+01,1.010705162014268232e+01,2.002110156704106458e+01,7.568423704367082117e-01,9.385251538521268699e-01,3.452108567047705856e-01,1.006943462618248991e-01
1.400000000000000000e+01,3.614769899999999841e-02,3.416062649125989337e-02,1.149675968774851498e+01,1.016950513453729954e+01,1.908221383954382233e+01,7.280385149183289384e-01,9.390242874275140927e-01,3.438508217545065415e-01,-9.935362543700525240e-02
1.900000000000000000e+01,3.446519399999999761e-02,3.255417612738579353e-02,1.146071376046571189e+01,1.022352398627893422e+01,1.813693676379940101e+01,7.031326950742804449e-01,9.395259181177240126e-01,3.424778083103310333e-01,-9.555089363071020414e-02
2.400000000000000000e+01,3.116980199999999993e-02,3.115192056176764590e-02,1.139802109998415425e+01,1.026929884837992901e+01,1.718758316219812343e+01,6.815991336638085318e-01,9.400292275326774805e-01,3.410939040562258051e-01,-8.940719116177012205e-04
2.900000000000000000e+01,3.133069000000000132e-02,2.992643775326467998e-02,1.131160233212319000e+01,1.030703036208224965e+01,1.623917064515605091e+01,6.629921396829628888e-01,9.405330572634070796e-01,3.397021757286057264e-01,-7.021261233676606706e-02
3.400000000000000000e+01,2.897216400000000164e-02,2.885460879319234895e-02,1.120526192050246905e+01,1.033695343777091935e+01,1.530078560641502072e+01,6.469334220998095297e-01,9.410359157725095569e-01,3.383066733397294135e-01,-5.877760340382634507e-03
3.900000000000000000e+01,2.634845699999999874e-02,2.791690450764011677e-02,1.108400517470759894e+01,1.035937273321078322e+01,1.438717897091439113e+01,6.331010759773555430e-01,9.415360392857958782e-01,3.369122834299994595e-01,7.842237538200590163e-02
4.400000000000000000e+01,2.710479500000000097e-02,2.709674798421157771e-02,1.095433203484600782e+01,1.037470885879551652e+01,1.351999248649483576e+01,6.212198815905077831e-01,9.420315058880271986e-01,3.355244281931432648e-01,-4.023507894211630909e-04
4.900000000000000000e+01,2.665974200000000016e-02,2.637993929166348311e-02,1.082421783732938358e+01,1.038354783900729750e+01,1.272722875954997157e+01,6.110526484741043429e-01,9.425203909372555922e-01,3.341486385839134154e-01,-1.399013541682585238e-02
5.400000000000000000e+01,2.632692500000000102e-02,2.575414155241046582e-02,1.070233308201341771e+01,1.038667371790534943e+01,1.203897492655760360e+01,6.023925074119711454e-01,9.430009390219828980e-01,3.327900674654495905e-01,-2.863917237947675998e-02
