t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,chi2q_fit,residual
-1.600000000000000000e+01,4.074300899999999670e-02,4.069762025420106677e-02,4.145183503627777100e+00,4.145183503627777100e+00,4.145183503627777100e+00,8.506788072424760205e-01,9.318860269509828820e-01,3.627511995479986706e-01,-2.269437289946496517e-03
-1.100000000000000000e+01,4.121369099999999674e-02,4.069771530934948589e-02,4.145070720343659865e+00,4.145084456882462298e+00,4.143633403115591918e+00,8.506791131489096491e-01,9.318860219646339926e-01,3.627512123576290826e-01,-2.579878453252554271e-02
-6.000000000000000000e+00,4.092609299999999672e-02,4.069798296183493869e-02,4.144969916614106964e+00,4.144984995781544335e+00,4.142579916536320184e+00,8.506799693049358346e-01,9.318860070606179713e-01,3.627512506451464058e-01,-1.140550190825290189e-02
-1.000000000000000000e+00,4.084549800000000092e-02,4.069566360311896447e-02,6.508586214740711284e+01,4.273278224010906179e+00,4.314450783734002925e+00,8.506724487356115416e-01,9.318861193652018260e-01,3.627509621413358976e-01,-7.491719844051822341e-03
4.000000000000000000e+00,4.011164600000000080e-02,3.933792345543221658e-02,4.877421671709671003e+00,4.877449715418226361e+00,4.916543553358896368e+00,8.463033519153867479e-01,9.319577543873363012e-01,3.625668821573661549e-01,-3.868612722838921103e-02
9.000000000000000000e+00,3.731283500000000253e-02,3.813832716452972282e-02,4.876808487187500596e+00,4.876863036530212803e+00,4.897643843388340912e+00,8.424950699160517198e-01,9.320303124956833551e-01,3.623803203668746753e-01,4.127460822648601479e-02
1.400000000000000000e+01,3.648607400000000028e-02,3.710779112602122232e-02,4.876195023262520856e+00,4.876270417443024918e+00,4.882864729391227065e+00,8.392751031491533231e-01,9.321017916728759900e-01,3.621964245547084071e-01,3.108585630106110165e-02
1.900000000000000000e+01,3.665752700000000225e-02,3.622052308980538982e-02,4.875581616334661916e+00,4.875673302134342357e+00,4.871328098667001782e+00,8.365531665671990247e-01,9.321722085547854419e-01,3.620151565861485232e-01,-2.185019550973062163e-02
2.400000000000000000e+01,3.462615599999999821e-02,3.545469857008298753e-02,4.874968467870559152e+00,4.875072822346535162e+00,4.862323312662844010e+00,8.342528275642233648e-01,9.322415795878215006e-01,3.618364786579752468e-01,4.142712850414946579e-02
2.900000000000000000e+01,3.494170299999999757e-02,3.479184998101314541e-02,4.874355694324347787e+00,4.874469858987147575e+00,4.855283519965992056e+00,8.323093811171479173e-01,9.323099210059588859e-01,3.616603533619116018e-01,-7.492650949342608002e-03
3.400000000000000000e+01,3.313903499999999724e-02,3.421634982838342443e-02,4.873743359745590809e+00,4.873865094010418453e+00,4.849761581020229251e+00,8.306680507795006774e-01,9.323772488138056813e-01,3.614867437326004795e-01,5.386574141917135905e-02
3.900000000000000000e+01,3.381598000000000243e-02,3.371497347223523233e-02,4.873131496614201197e+00,4.873259053114440853e+00,4.845407805780300059e+00,8.292824655619266405e-01,9.324435787746525595e-01,3.613156132827895495e-01,-5.050326388238504660e-03
4.400000000000000000e+01,3.320166499999999826e-02,3.327652920823154226e-02,4.872520118900939501e+00,4.872652140202524684e+00,4.841950518065667453e+00,8.281133704002419105e-01,9.325089264025282487e-01,3.611469260281806037e-01,3.743210411577199692e-03
4.900000000000000000e+01,3.289055800000000029e-02,3.289154530315718805e-02,4.871909230109208622e+00,4.872044664796535862e+00,4.839179720969087661e+00,8.271275343986596029e-01,9.325733069574195788e-01,3.609806465040784063e-01,4.936515785938788703e-05
5.400000000000000000e+01,3.244076700000000230e-02,3.255200521612283682e-02,4.871298828135822490e+00,4.871436863607336853e+00,4.836933726134529543e+00,8.262968265261103618e-01,9.326367354429534462e-01,3.608167397756240624e-01,5.561910806141726060e-03
5.900000000000000000e+01,3.164210900000000160e-02,3.225112358709386617e-02,4.870688908146783014e+00,4.870828917368629440e+00,4.835088413623476633e+00,8.255974330913702364e-01,9.326992266059678238e-01,3.606551714430690780e-01,3.045072935469322895e-02
6.400000000000000000e+01,3.111267100000000146e-02,3.198315671637996793e-02,4.870079464232306421e+00,4.870220963892764487e+00,4.833548722553469901e+00,8.250091952577163212e-01,9.327607949375147367e-01,3.604959076432567300e-01,4.352428581899832338e-02
6.900000000000000000e+01,3.191779599999999828e-02,3.174324222488092428e-02,4.869470490322165723e+00,4.869613108148584502e+00,4.832241977197727856e+00,8.245150481897424166e-01,9.328214546749343805e-01,3.603389150482353420e-01,-8.727688755953699751e-03
7.400000000000000000e+01,3.183153300000000213e-02,3.152726340230357915e-02,4.868861980660476263e+00,4.869005430012583346e+00,4.831112692039519985e+00,8.241005462463537601e-01,9.328812198047192750e-01,3.601841608617168400e-01,-1.521347988482114888e-02
7.900000000000000000e+01,3.161939999999999890e-02,3.133173444217526860e-02,4.868253930023739073e+00,4.868397990214178073e+00,4.830118550898798269e+00,8.237534610230393683e-01,9.329401040659505151e-01,3.600316128139491867e-01,-1.438327789123651501e-02
8.400000000000000000e+01,3.131637000000000309e-02,3.115370334763473137e-02,4.867646333793647528e+00,4.867790834886186246e+00,4.829227308068453794e+00,8.234634410696156648e-01,9.329981209541411413e-01,3.598812391554216394e-01,-8.133332618263586222e-03
8.900000000000000000e+01,3.111153800000000108e-02,3.099066978709824616e-02,4.867039187951520240e+00,4.867183999042111076e+00,4.828414407767108507e+00,8.232217238227415024e-01,9.330552837253558440e-01,3.597330086497425028e-01,-6.043410645087746169e-03
9.400000000000000000e+01,3.182448400000000011e-02,3.084051559780323637e-02,4.866432489033694964e+00,4.866577509230058496e+00,4.827661159909509614e+00,8.230208917431520721e-01,9.331116054005126337e-01,3.595868905659354020e-01,-4.919842010983818681e-02
9.900000000000000000e+01,3.116922100000000043e-02,3.070144598965343641e-02,4.865826234070378398e+00,4.865971385556179030e+00,4.826953344821536263e+00,8.228546658758493226e-01,9.331670987697934239e-01,3.594428546703448690e-01,-2.338875051732820093e-02
1.040000000000000000e+02,3.067336999999999841e-02,3.057193980167619007e-02,4.865220420520612876e+00,4.865365643226346570e+00,4.826280147583817737e+00,8.227177310915814168e-01,9.332217763971059066e-01,3.593008712183010100e-01,-5.071509916190417022e-03
