dataset,dataset_name,path,fluence_ratio,n_points,rms,wrms,dt_i_ps,dt_local_ps,A_obs,B_obs,B_eff_obs,sigma_irf_ps,B0_obs,B1_obs,wall_time_sec,avg_wall_time_sec
deltak12k_1p0mW.csv,deltak12k_1p0mW.csv,deltak12k_1p0mW.csv,1.0,25,0.0005165617670169089,0.025828088350845445,-0.9998036349360062,0.0,0.7800048907261081,-0.2,-0.2,0.2,0.0232,0.0,3.2251065000891685,2.6200105225537245
deltak12k_2p0mW.csv,deltak12k_2p0mW.csv,deltak12k_2p0mW.csv,2.0,25,0.0011436687229704828,0.05718343614852414,-0.9998036349360062,0.0,0.54171107156771,-0.1247620694974733,-0.1247620694974733,0.2,0.0232,0.0,3.0675576000940055,2.615723841415613
deltak12k_2p5mW.csv,deltak12k_2p5mW.csv,deltak12k_2p5mW.csv,2.5,25,0.0017536815939878626,0.08768407969939314,-0.9998036349360062,0.0,0.5589122297003496,-0.12912832915008562,-0.12912832915008562,0.2,0.0232,0.0,3.128116700099781,2.61568798283777
