t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,chi2q_fit,residual
-1.600000000000000000e+01,4.092496100000000275e-02,4.036510416056983408e-02,4.266326367855072021e+00,4.266326367855072021e+00,4.266326367855072021e+00,8.459185789087477758e-01,9.328178951373466976e-01,3.603481296073701712e-01,-2.799284197150843367e-02
-1.100000000000000000e+01,4.139774499999999968e-02,4.036522507624100420e-02,4.266118461768029668e+00,4.266144596320527782e+00,4.263441362798503498e+00,8.459191434616716299e-01,9.328178861068009420e-01,3.603481529843595155e-01,-5.162599618794977419e-02
-6.000000000000000000e+00,4.110886300000000243e-02,4.036556554608332348e-02,4.265933296366926974e+00,4.265962040714225800e+00,4.261422021806246185e+00,8.459207235829828697e-01,9.328178591114471008e-01,3.603482228660720987e-01,-3.716487269583394759e-02
-1.000000000000000000e+00,4.102790800000000182e-02,4.036310958518209147e-02,9.736322115489942064e+01,4.462893644021195705e+00,4.501820484628066943e+00,8.459091625987920082e-01,9.328180270422771203e-01,3.603477881504943414e-01,-3.323992074089551774e-02
4.000000000000000000e+00,3.618171299999999729e-02,3.849989722097575673e-02,5.709610826703499065e+00,5.710050299020403841e+00,5.541888215122637185e+00,8.371922474791735347e-01,9.329556254200647158e-01,3.599913901707317287e-01,1.159092110487879718e-01
9.000000000000000000e+00,3.513934199999999702e-02,3.683300196297785434e-02,5.708384906819891746e+00,5.708818119538634051e+00,5.549541850997532499e+00,8.294871339416898248e-01,9.330966408516956356e-01,3.596257204807265517e-01,8.468299814889286570e-02
1.400000000000000000e+01,3.343314000000000008e-02,3.540329499790741130e-02,5.707161940264312783e+00,5.707589893769651646e+00,5.555645458460106489e+00,8.229728942700360594e-01,9.332354420431017150e-01,3.592653750566794368e-01,9.850774989537056103e-02
1.900000000000000000e+01,3.449193600000000082e-02,3.417443406635083114e-02,5.705941542579636483e+00,5.706365078163931237e+00,5.560482390853150214e+00,8.174666832036466824e-01,9.333720697425904600e-01,3.589102665352900678e-01,-1.587509668245848382e-02
2.400000000000000000e+01,3.245921999999999696e-02,3.311569063738266372e-02,5.704723405910394618e+00,5.705143227800386185e+00,5.564281708238477009e+00,8.128137287685552881e-01,9.335065637047333942e-01,3.585603094601806373e-01,3.282353186913333776e-02
2.900000000000000000e+01,3.315278499999999712e-02,3.220108163623662534e-02,5.703507282533749390e+00,5.703923977668745593e+00,5.567229392395544707e+00,8.088830219377313169e-01,9.336389627274583880e-01,3.582154202113521091e-01,-4.758516818816858895e-02
3.400000000000000000e+01,3.293628800000000106e-02,3.140863555969812537e-02,5.702292972158767626e+00,5.702707027761985792e+00,5.569476990713673636e+00,8.055636681159331625e-01,9.337693046863096979e-01,3.578755169408011638e-01,-7.638262201509378457e-02
3.900000000000000000e+01,3.273942900000000045e-02,3.071977216504039043e-02,5.701080312099128022e+00,5.701492131122298801e+00,5.571148355144298847e+00,8.027617988250947967e-01,9.338976265662999321e-01,3.575405195132878577e-01,-1.009828417479805007e-01
4.400000000000000000e+01,3.044851900000000028e-02,3.011877814456311031e-02,5.699869169638104971e+00,5.700279084201128832e+00,5.572344947655219372e+00,8.003979575722373063e-01,9.340239644916833450e-01,3.572103494514663469e-01,-1.648704277184449840e-02
4.900000000000000000e+01,3.182051699999999955e-02,2.959236392347110167e-02,5.698659436068709283e+00,5.699067719048693803e+00,5.573150052025998669e+00,7.984048870908536655e-01,9.341483537539224669e-01,3.568849298847410201e-01,-1.114076538264448940e-01
5.400000000000000000e+01,2.868011300000000013e-02,2.912928902173016199e-02,5.697451022017272493e+00,5.697857896961155078e+00,5.573632141110005378e+00,7.967256563269604630e-01,9.342708288380627835e-01,3.565641855013472750e-01,2.245880108650809281e-02
5.900000000000000000e+01,2.768390000000000087e-02,2.872004536630630434e-02,5.696243853753730768e+00,5.696649503296685957e+00,5.573847585006549643e+00,7.953120750043435327e-01,9.343914234476987657e-01,3.562480425032302223e-01,5.180726831531517335e-02
6.400000000000000000e+01,2.814846199999999909e-02,2.835658958426749698e-02,5.695037870263863766e+00,5.695442443234026264e+00,5.573842840113472086e+00,7.941233516134861281e-01,9.345101705286787963e-01,3.559364285633879188e-01,1.040637921337489447e-02
6.900000000000000000e+01,2.812339999999999979e-02,2.803211669644371795e-02,5.693833020913033671e+00,5.694236638294630559e+00,5.573656226040244910e+00,7.931249574486988196e-01,9.346271022916732285e-01,3.556292727853968549e-01,-4.564165177814091812e-03
7.400000000000000000e+01,2.693491699999999919e-02,2.774086880522029508e-02,5.692629263571490128e+00,5.693032023485640636e+00,5.573319373069915983e+00,7.922876650567932666e-01,9.347422502337116024e-01,3.553265056648846620e-01,4.029759026101479430e-02
7.900000000000000000e+01,2.714988899999999997e-02,2.747797336201736329e-02,5.691426563102163882e+00,5.691828544949426139e+00,5.572858404724323478e+00,7.915867343183117244e-01,9.348556451587780591e-01,3.550280590527528091e-01,1.640421810086816617e-02
8.400000000000000000e+01,2.622087999999999849e-02,2.723930643826512343e-02,5.690224890134835789e+00,5.690626158027508374e+00,5.572294906275928383e+00,7.910012234940176912e-01,9.349673171975416697e-01,3.547338661199850862e-01,5.092132191325624696e-02
8.900000000000000000e+01,2.627215299999999948e-02,2.702137713209244729e-02,5.689024220067919302e+00,5.689424825664230134e+00,5.571646719561195837e+00,7.905134060497797099e-01,9.350772958262881795e-01,3.544438613239005442e-01,3.746120660462239071e-02
9.400000000000000000e+01,2.612423800000000101e-02,2.682122984160091594e-02,5.687824532252188980e+00,5.688224517089429000e+00,5.570928596341555128e+00,7.901082770189064020e-01,9.351856098851084598e-01,3.541579803757325950e-01,3.484959208004574649e-02
9.900000000000000000e+01,2.723246799999999926e-02,2.663636164154535579e-02,5.686625809320916325e+00,5.687025206730733196e+00,5.570152736128267890e+00,7.897731351546750656e-01,9.352922875953980641e-01,3.538761602094257497e-01,-2.980531792273217323e-02
1.040000000000000000e+02,2.733297900000000030e-02,2.646465242783070659e-02,5.685428036638233706e+00,5.685826873314872465e+00,5.569329229403930270e+00,7.894972292365003419e-01,9.353973565767063070e-01,3.535983389515711672e-01,-4.341632860846468545e-02
