t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,chi2q_fit,residual
-1.600000000000000000e+01,4.104960400000000342e-02,4.030150974994162194e-02,4.320533812046051025e+00,4.320533812046051025e+00,4.320533812046051025e+00,8.437798365274340462e-01,9.332348754772773480e-01,3.592668467767526352e-01,-3.740471250291907412e-02
-1.100000000000000000e+01,4.152382899999999821e-02,4.030165979344921268e-02,4.320283037876694543e+00,4.320315000955390339e+00,4.317040721415671634e+00,8.437805178373799508e-01,9.332348646715049600e-01,3.592668748459253991e-01,-6.110846032753927681e-02
-6.000000000000000000e+00,4.123406699999999925e-02,4.030208227984505287e-02,4.320060052924123539e+00,4.320095234128344508e+00,4.314565754187188240e+00,8.437824247878866757e-01,9.332348323676351587e-01,3.592669587587367097e-01,-4.659923600774731889e-02
-1.000000000000000000e+00,4.115286499999999681e-02,4.029920304807893539e-02,1.105283148129772144e+02,4.544612386764726786e+00,4.578408238712106559e+00,8.437692406249066579e-01,9.332350216461933190e-01,3.592664670867976584e-01,-4.268309759605307119e-02
4.000000000000000000e+00,3.116874400000000170e-02,3.790436474789810051e-02,6.114067500931471777e+00,6.114796162808992186e+00,5.795638395427372913e+00,8.328614274351751057e-01,9.334040809336218159e-01,3.588270080365479897e-01,3.367810373949049474e-01
9.000000000000000000e+00,3.398992099999999933e-02,3.575044606057892205e-02,6.112522648114490309e+00,6.113230852228864087e+00,5.817467421471987699e+00,8.231612555867461323e-01,9.335781910376443893e-01,3.583737730622589823e-01,8.802625302894613590e-02
1.400000000000000000e+01,3.614769899999999841e-02,3.390445083403470505e-02,6.110984370585813785e+00,6.111674791655399730e+00,5.835463595906868584e+00,8.149606116602560180e-01,9.337494952673989212e-01,3.579271994245166177e-01,-1.121624082982646681e-01
1.900000000000000000e+01,3.446519399999999761e-02,3.231910538450200043e-02,6.109451675402357118e+00,6.110126644427411158e+00,5.850312659380469960e+00,8.080292330275059554e-01,9.339180486817137972e-01,3.574871722825030962e-01,-1.073044307748998588e-01
2.400000000000000000e+01,3.116980199999999993e-02,3.095445134353813632e-02,6.107923762635221188e+00,6.108585309541046726e+00,5.862562790258012413e+00,8.021722146474468129e-01,9.340839048482262319e-01,3.570535795976422233e-01,-1.076753282309318022e-02
2.900000000000000000e+01,3.133069000000000132e-02,2.977671204011761441e-02,6.106399985438876854e+00,6.107049875331249211e+00,5.872656545928808924e+00,7.972245796262181772e-01,9.342471159095254718e-01,3.566263120056252789e-01,-7.769889799411934528e-02
3.400000000000000000e+01,2.897216400000000164e-02,2.875733470646213430e-02,6.104879818744309183e+00,6.105519583637311953e+00,5.880954159813303050e+00,7.930466835662762781e-01,9.344077326430866304e-01,3.562052627022879170e-01,-1.074146467689336693e-02
3.900000000000000000e+01,2.634845699999999874e-02,2.787218121194168230e-02,6.103362834683837335e+00,6.103993801690676513e+00,5.887750872667894875e+00,7.895203246429164379e-01,9.345658045160807337e-01,3.557903273407116429e-01,7.618621059708417798e-02
4.400000000000000000e+01,2.710479500000000097e-02,2.710084427188086398e-02,6.101848683264833539e+00,6.102471999797320024e+00,5.893290051162745513e+00,7.865454510216681738e-01,9.347213797358885357e-01,3.553814039375678968e-01,-1.975364059568496256e-04
4.900000000000000000e+01,2.665974200000000016e-02,2.642606966008290148e-02,6.100337077133840324e+00,6.100953733439761884e+00,5.897773269984208255e+00,7.840373738801749148e-01,9.348745052969543723e-01,3.549783927871874578e-01,-1.168361699585493407e-02
5.400000000000000000e+01,2.632692500000000102e-02,2.583326797847196321e-02,6.098827779528817494e+00,6.099438628798664830e+00,5.901368164617018408e+00,7.819244083891757624e-01,9.350252270244855390e-01,3.545811963821675628e-01,-2.468285107640189047e-02
5.900000000000000000e+01,2.625237399999999846e-02,2.531010209140169276e-02,6.097320594718465436e+00,6.097926370953667963e+00,5.904214620018687576e+00,7.801458769329305820e-01,9.351735896153980931e-01,3.541897193395807109e-01,-4.711359542991528510e-02
6.400000000000000000e+01,2.551499000000000128e-02,2.484613848917763268e-02,6.095815360385198112e+00,6.096416694206840958e+00,5.906429698346316925e+00,7.786504189428481437e-01,9.353196366768369296e-01,3.538038683320317568e-01,-3.344257554111843000e-02
6.900000000000000000e+01,2.493275699999999984e-02,2.443255266707039519e-02,6.094311941530675014e+00,6.094909374103940181e+00,5.908111598207231197e+00,7.773945602609582117e-01,9.354634107625374728e-01,3.534235520229517813e-01,-2.501021664648023224e-02
7.400000000000000000e+01,2.512380499999999905e-02,2.406188014473822911e-02,6.092810225577920846e+00,6.093404220825344275e+00,5.909342860931751318e+00,7.763415021805312177e-01,9.356049534072548024e-01,3.530486810056208125e-01,-5.309624276308849700e-02
7.900000000000000000e+01,2.303099600000000149e-02,2.372780605058211201e-02,6.091310118417323949e+00,6.091901073690059398e+00,5.910192984947324035e+00,7.754600964311575417e-01,9.357443051594439565e-01,3.526791677455153873e-01,3.484050252910552564e-02
8.400000000000000000e+01,2.155405300000000010e-02,2.342498729329789420e-02,6.089811541200308653e+00,6.090399796570104662e+00,5.910720570264921925e+00,7.747239775557309693e-01,9.358815056123550580e-01,3.523149265256176332e-01,9.354671466489469789e-02
8.900000000000000000e+01,2.391284700000000096e-02,2.314890227018231994e-02,6.088314427727948619e+00,6.088900274053626660e+00,5.910975086636064191e+00,7.741108285113093013e-01,9.360165934336754923e-01,3.519558733944035955e-01,-3.819723649088405115e-02
9.400000000000000000e+01,2.277660399999999891e-02,2.289572384505619840e-02,6.086818722315250341e+00,6.087402408226759043e+00,5.910998337936744562e+00,7.736017590370282138e-01,9.361496063938390400e-01,3.516019261162546816e-01,5.955992252809974574e-03
