t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,chi2q_fit,residual
-1.000000000000000000e+00,3.105504799999999829e-02,3.304445129746254317e-02,5.186465322971343994e+00,5.186465322971343994e+00,5.186465322971343994e+00,8.088483449542589465e-01,9.398958870997795589e-01,3.414611565213800937e-01,9.947016487312723698e-02
4.000000000000000000e+00,2.057363099999999848e-02,3.286274871546733534e-02,4.158497270509923851e+02,8.103272589271702131e+00,2.823119128497218711e+01,7.989554847859124953e-01,9.400239467421177553e-01,3.411084571677638899e-01,6.144558857733668500e-01
9.000000000000000000e+00,2.711547900000000136e-02,3.234231989763196313e-02,3.086143784111445711e+02,1.035116707198143260e+01,3.289742451731185469e+01,7.705511930209607563e-01,9.403969566290539817e-01,3.400787614109608281e-01,2.613420448815980679e-01
1.400000000000000000e+01,2.573122099999999857e-02,3.135227559963260635e-02,2.112582568551067368e+02,1.182782321269390025e+01,3.508401260245763353e+01,7.297276357038797734e-01,9.433578600541741022e-01,3.317769550074404772e-01,2.810527299816303892e-01
1.900000000000000000e+01,2.495527300000000004e-02,2.724161035608004683e-02,1.264567303598417709e+02,1.265401882498279562e+01,3.585973916289444929e+01,6.827552676197723436e-01,9.723964513876357518e-01,2.333348266520308967e-01,1.143168678040023395e-01
2.400000000000000000e+01,2.250769700000000012e-02,2.356957959531171334e-02,6.025511041456540795e+01,1.301811186559298505e+01,3.567961559638724367e+01,6.357812760033597632e-01,9.909484310183136468e-01,1.342430894398008723e-01,5.309412976558566116e-02
2.900000000000000000e+01,2.514518799999999887e-02,2.201038206021587937e-02,2.879120075671556123e+01,1.314406603444160737e+01,3.491496247133454034e+01,5.928950237392662803e-01,9.958523198494091400e-01,9.098437805772051357e-02,-1.567402969892059683e-01
3.400000000000000000e+01,2.590560899999999958e-02,2.121780383578638837e-02,2.506538977355464226e+01,1.320232550703214613e+01,3.398891328547836821e+01,5.554119807694511968e-01,9.976592059212608943e-01,6.838207982036705046e-02,-2.343902582106805466e-01
3.900000000000000000e+01,2.426879100000000136e-02,2.072441768637368897e-02,2.484045044710827810e+01,1.324801479166336549e+01,3.306659289325495621e+01,5.229328076351845711e-01,9.985611172798770641e-01,5.362550751986907421e-02,-1.772186656813156125e-01
4.400000000000000000e+01,1.973947900000000075e-02,2.038146078708663600e-02,2.468740751779268550e+01,1.328565303812597698e+01,3.216102157639708992e+01,4.948189707955938932e-01,9.990874211872049493e-01,4.271211567577232193e-02,3.209908935433176264e-02
4.900000000000000000e+01,2.191068200000000077e-02,2.013014869326411327e-02,2.446828405838493126e+01,1.331582876371294155e+01,3.127169615448240947e+01,4.705101759532844263e-01,9.994163581848867217e-01,3.416054730911485815e-02,-8.902666533679437499e-02
5.400000000000000000e+01,2.048116900000000046e-02,1.994147299193327338e-02,2.418768397266211778e+01,1.333893211079116270e+01,3.039755135662627339e+01,4.495285133935545407e-01,9.996272559595745788e-01,2.730108317871760698e-02,-2.698480040333635366e-02
5.900000000000000000e+01,1.530577200000000047e-02,1.979851449575222369e-02,2.385517595253722334e+01,1.335530695557734582e+01,2.953754213572181442e+01,4.314663571059504932e-01,9.997629978900340886e-01,2.177034795155085092e-02,2.246371247876111643e-01
6.400000000000000000e+01,1.975481200000000007e-02,1.969007357036412983e-02,2.347944617987594995e+01,1.336526375736505479e+01,2.869068063411712544e+01,4.159754505067007058e-01,9.998498191966119775e-01,1.733029291450232171e-02,-3.236921481793511579e-03
6.900000000000000000e+01,1.732473099999999946e-02,1.960805080212052465e-02,2.306804285707457680e+01,1.336908475880228053e+01,2.785604695851605683e+01,4.027576104334645857e-01,9.999048153997924793e-01,1.379710622946001518e-02,1.141659901060262522e-01
7.400000000000000000e+01,1.769782599999999984e-02,1.954628040210403678e-02,2.262743828315841554e+01,1.336702770009109997e+01,2.703279854133213789e+01,3.915568534296199332e-01,9.999393408329505517e-01,1.101429319404733168e-02,9.242272010520184711e-02
7.900000000000000000e+01,1.723003400000000171e-02,1.949996791088893719e-02,2.216314070079905818e+01,1.335932896335052433e+01,2.622018029291099239e+01,3.821527433487206249e-01,9.999608876926689982e-01,8.844381543639794757e-03,1.134966955444467740e-01
8.400000000000000000e+01,1.852366299999999924e-02,1.946537959631628595e-02,2.167982423151973137e+01,1.334620658106464752e+01,2.541753945120352753e+01,3.743547800178248508e-01,9.999743122691359121e-01,7.167621772153793050e-03,4.708582981581433541e-02
8.900000000000000000e+01,2.210611100000000120e-02,1.943963394432426592e-02,2.118146381935542877e+01,1.332786333729451300e+01,2.462434467052637288e+01,3.679976703176205954e-01,9.999826991749896088e-01,5.882291279955432529e-03,-1.333238527837867504e-01
