t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,chi2q_fit,residual
-1.000000000000000000e+00,3.365042800000000306e-02,3.287108898824194630e-02,5.298354566097259521e+00,5.298354566097259521e+00,5.298354566097259521e+00,8.042240746584142785e-01,9.407565735853635758e-01,3.390826879330858246e-01,-3.896695058790283772e-02
4.000000000000000000e+00,3.069150400000000140e-02,3.274350903790788220e-02,4.781149474468782614e+02,7.878906334927830102e+00,2.748006902289362330e+01,7.972240177755907098e-01,9.408451935555693924e-01,3.388367184402882315e-01,1.026002518953940401e-01
9.000000000000000000e+00,2.772133099999999836e-02,3.223452415746664440e-02,3.686943865815157437e+02,1.050794915590339507e+01,3.322999173668421946e+01,7.692430403182751730e-01,9.412055042126571403e-01,3.378345731860458168e-01,2.256596578733323089e-01
1.400000000000000000e+01,2.340437500000000157e-02,3.049145773562280184e-02,2.687500445621798804e+02,1.231440979214134224e+01,3.602246788666209909e+01,7.250767957859033386e-01,9.507389948055655626e-01,3.099925220970706219e-01,3.543541367811400278e-01
1.900000000000000000e+01,2.630221799999999874e-02,2.380504532963088893e-02,1.803281159643248088e+02,1.335865983022960002e+01,3.728683464699399508e+01,6.710383265658487195e-01,9.909464746386457135e-01,1.342575301472501426e-01,-1.248586335184554835e-01
2.400000000000000000e+01,2.215985999999999997e-02,2.108516773854827650e-02,1.060303722625728966e+02,1.393617927383094113e+01,3.755955750239616719e+01,6.133364172847244333e-01,9.983415739178475024e-01,5.756823592255474326e-02,-5.373461307258617370e-02
2.900000000000000000e+01,2.380476899999999993e-02,1.998822370709342836e-02,5.237607623190785944e+01,1.418872193629346690e+01,3.713664894150547013e+01,5.570326521234865158e-01,9.997185796758096821e-01,2.372259368158979864e-02,-1.908272646453285648e-01
3.400000000000000000e+01,1.860667800000000149e-02,1.956242047588237915e-02,3.045762459100139452e+01,1.427652379292304197e+01,3.631774967033947377e+01,5.060446610745231721e-01,9.999580020823646276e-01,9.164827955047430419e-03,4.778712379411888256e-02
3.900000000000000000e+01,1.784427499999999972e-02,1.941032782911668655e-02,2.763488863702453457e+01,1.431902692676715283e+01,3.540609862067000080e+01,4.615230306798232540e-01,9.999941815153352564e-01,3.411295278163097976e-03,7.830264145583433477e-02
4.400000000000000000e+01,1.966926499999999828e-02,1.935812203169226878e-02,2.740980245899854140e+01,1.434882695670676966e+01,3.450443559317581332e+01,4.229907177962567988e-01,9.999992359890901295e-01,1.236131560945706023e-03,-1.555714841538647503e-02
4.900000000000000000e+01,2.439329000000000150e-02,1.934065879509369590e-02,2.727505539934157852e+01,1.436983054773851443e+01,3.362237857951472364e+01,3.897567589895425955e-01,9.999999036081840265e-01,4.390713183265420715e-04,-2.526315602453153009e-01
5.400000000000000000e+01,1.819083100000000106e-02,1.933492149649753203e-02,2.706191644267143559e+01,1.438314565457261018e+01,3.275912481678049915e+01,3.612014643845721795e-01,9.999999881648328204e-01,1.538516631851119304e-04,5.720452482487654866e-02
