t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,chi2q_fit,residual
-1.000000000000000000e+00,4.115286499999999681e-02,3.323578531707739592e-02,5.062895953655242920e+00,5.062895953655242920e+00,5.062895953655242920e+00,8.139248141503307998e-01,9.389453534896556874e-01,3.440663063425209445e-01,-3.958539841461300446e-01
4.000000000000000000e+00,3.116874400000000170e-02,3.312612112387854774e-02,3.913790953543379487e+02,7.274110945611869994e+00,2.609965586498443813e+01,8.080097087854560822e-01,9.390240758133666654e-01,3.438513996523099858e-01,9.786885619392729496e-02
9.000000000000000000e+00,3.398992099999999933e-02,3.270612701227189334e-02,2.833045828949507836e+02,9.427294800533616126e+00,3.117450593841221718e+01,7.852968934855465433e-01,9.393265710720661854e-01,3.430241870160098960e-01,-6.418969938640529949e-02
1.400000000000000000e+01,3.614769899999999841e-02,3.207688150696745566e-02,1.848680444360782644e+02,1.080456280808734704e+01,3.337343596886612573e+01,7.515619917399203320e-01,9.398608554875379495e-01,3.415575680939208492e-01,-2.035408746516271239e-01
1.900000000000000000e+01,3.446519399999999761e-02,3.119674110214788743e-02,9.971542278265812342e+01,1.155299495342674909e+01,3.405286300665774490e+01,7.130698574503964160e-01,9.421704174474156979e-01,3.351341589378236119e-01,-1.634226448926054953e-01
2.400000000000000000e+01,3.116980199999999993e-02,2.984154464044861538e-02,3.918915535795657235e+01,1.185251320775863171e+01,3.371687437393997300e+01,6.752128643162450539e-01,9.495888227651264613e-01,3.134981143157662409e-01,-6.641286797756922045e-02
2.900000000000000000e+01,3.133069000000000132e-02,2.842049348222327326e-02,2.325384419462287156e+01,1.194266209704185933e+01,3.288649332625248434e+01,6.412828189604985463e-01,9.583930270662220918e-01,2.854519323298473354e-01,-1.455098258888364027e-01
3.400000000000000000e+01,2.897216400000000164e-02,2.723058444185941923e-02,2.259457161943007719e+01,1.199943294183711018e+01,3.199778868982713576e+01,6.118014763883603546e-01,9.655997623689897003e-01,2.600328804458207910e-01,-8.707897790702912033e-02
3.900000000000000000e+01,2.634845699999999874e-02,2.625995383409837625e-02,2.245964030154923918e+01,1.204794250973155201e+01,3.111960639662894934e+01,5.862475867599772350e-01,9.712604229851923288e-01,2.380193074996757863e-01,-4.425158295081124682e-03
4.400000000000000000e+01,2.710479500000000097e-02,2.547127751068386722e-02,2.227546930043308748e+01,1.208919108152681865e+01,3.025330898727900930e+01,5.641006077014900644e-01,9.756791413519338985e-01,2.192035883163251375e-01,-8.167587446580668042e-02
4.900000000000000000e+01,2.665974200000000016e-02,2.483100863524194402e-02,2.203775191488975338e+01,1.212350293125147260e+01,2.939817865777458650e+01,5.449162177020571152e-01,9.791259290896379142e-01,2.032545571059927725e-01,-9.143666823790280729e-02
5.400000000000000000e+01,2.632692500000000102e-02,2.431086521765395136e-02,2.175394933546780507e+01,1.215117376022234197e+01,2.855348480838647163e+01,5.283162601699836758e-01,9.818207070417828142e-01,1.898106931233686234e-01,-1.008029891173024828e-01
5.900000000000000000e+01,2.625237399999999846e-02,2.388773106835600374e-02,2.143096971418069074e+01,1.217248247962408314e+01,2.771853513662087565e+01,5.139784972011096631e-01,9.839355958877109565e-01,1.785237887372302656e-01,-1.182321465821997292e-01
6.400000000000000000e+01,2.551499000000000128e-02,2.354305591230549874e-02,2.107488333704568362e+01,1.218769027202021249e+01,2.689268035414859526e+01,5.016279367261774480e-01,9.856024137233855287e-01,1.690795140241311278e-01,-9.859670438472512011e-02
6.900000000000000000e+01,2.493275699999999984e-02,2.326210076936705701e-02,2.069096644469330215e+01,1.219704002108477248e+01,2.607532137252142235e+01,4.910295236090032600e-01,9.869210599480970902e-01,1.612042847784280752e-01,-8.353281153164714146e-02
7.400000000000000000e+01,2.512380499999999905e-02,2.303320159562446609e-02,2.028377828013480766e+01,1.220075642856128439e+01,2.526592057582872997e+01,4.819819788714679309e-01,9.879670119113528326e-01,1.546647450938733181e-01,-1.045301702187766413e-01
7.900000000000000000e+01,2.303099600000000149e-02,2.284712417356140474e-02,1.985725132323656439e+01,1.219904674843539105e+01,2.446401569512664764e+01,4.743126031094330175e-01,9.887974155224991124e-01,1.492637633721800028e-01,-9.193591321929837912e-03
8.400000000000000000e+01,2.155405300000000010e-02,2.269653017472630235e-02,1.941478651150896084e+01,1.219210203548533755e+01,2.366924098284339451e+01,4.678728889558373405e-01,9.894557968715382845e-01,1.448351685099625585e-01,5.712385873631511263e-02
8.900000000000000000e+01,2.391284700000000096e-02,2.257554956912925792e-02,1.895935041573635260e+01,1.218009883236978830e+01,2.288135643731862956e+01,4.625348120515869743e-01,9.899756118557814233e-01,1.412384081288486914e-01,-6.686487154353715212e-02
9.400000000000000000e+01,2.277660399999999891e-02,2.247944508369489544e-02,1.849357074523277689e+01,1.216320125565748000e+01,2.210028289939259238e+01,4.581876905973041314e-01,9.903828823247979862e-01,1.383537003409210375e-01,-1.485794581525517327e-02
9.900000000000000000e+01,2.212539300000000014e-02,2.240435241279768036e-02,1.801983198877461589e+01,1.214156349312827388e+01,2.132615323411693709e+01,4.547355206350542356e-01,9.906981385872180024e-01,1.360779122408240227e-01,1.394797063988401087e-02
1.040000000000000000e+02,2.089129400000000122e-02,2.234708111225658378e-02,1.754037064417970981e+01,1.211533275839575374e+01,2.055937129300366095e+01,4.520947082798330574e-01,9.909378436054164796e-01,1.343212198822182624e-01,7.278935561282912081e-02
