dataset_name,path,fluence_ratio,n_points,rms,wrms,dt_local_ps,A_obs,B_eff_obs,B0_obs,B1_obs,wall_time_sec,avg_wall_time_sec
deltak12k_1p0mW.csv,deltak12k_1p0mW.csv,1.0,22,0.0024996448794893118,0.12498224397446556,0.5906909654145865,0.04964797547841091,0.019332162486707216,0.019332162486707216,0.0,2.3207886000163853,2.2180774938968213
deltak12k_2p0mW.csv,deltak12k_2p0mW.csv,2.0,22,0.0023287611307797186,0.11643805653898594,0.6894600719751208,0.04964797547841091,0.019332162486707216,0.019332162486707216,0.0,2.4279599000001326,2.2160358731578125
deltak12k_2p5mW.csv,deltak12k_2p5mW.csv,2.5,22,0.0025300033089853007,0.12650016544926504,0.26982346931901763,0.04964797547841091,0.019332162486707216,0.019332162486707216,0.0,2.479551399941556,2.219728239019765
deltak12k_3p0mW.csv,deltak12k_3p0mW.csv,3.0,19,0.004042268784542252,0.2021134392271126,-0.6502843881964896,0.04964797547841091,0.019332162486707216,0.019332162486707216,0.0,2.144675499992445,1.9206124487781624
deltak12k_3p5mW.csv,deltak12k_3p5mW.csv,3.5,12,0.0032617914450468544,0.16308957225234275,0.2763099600723774,0.04964797547841091,0.019332162486707216,0.019332162486707216,0.0,1.257052900036797,1.2048487304866018
deltak12k_4p0mW.csv,deltak12k_4p0mW.csv,4.0,8,0.006371931344422651,0.3185965672211325,-0.8942942723375995,0.04964797547841091,0.019332162486707216,0.019332162486707216,0.0,0.8926543000852689,0.8202879219457916
