t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,chi2q_fit,residual
-1.000000000000000000e+00,4.115286499999999681e-02,3.634888800255922647e-02,4.839187204837799072e+00,4.839187204837799072e+00,4.839187204837799072e+00,8.230355518915815072e-01,9.372245169602907433e-01,3.487265473240453995e-01,-2.401988498720385168e-01
4.000000000000000000e+00,3.116874400000000170e-02,3.619129296689203856e-02,3.688971300411466814e+02,6.991060432150861814e+00,2.523952478800154253e+01,8.179512965715451944e-01,9.372946567648290372e-01,3.485379841568224668e-01,2.511274483446018224e-01
9.000000000000000000e+00,3.398992099999999933e-02,3.548967961286246531e-02,2.507374094575326922e+02,9.270596610800495796e+00,3.036789651135847024e+01,7.952544278750830475e-01,9.376072336015264241e-01,3.476962402702862276e-01,7.498793064312329892e-02
1.400000000000000000e+01,3.614769899999999841e-02,3.444323210766060683e-02,1.444887390116468850e+02,1.060149530615631619e+01,3.223380773475060579e+01,7.615071964718160835e-01,9.381238781750472766e-01,3.462998544582556737e-01,-8.522334461696957908e-02
1.900000000000000000e+01,3.446519399999999761e-02,3.319391221154527338e-02,5.817391764899731044e+01,1.118914403179698347e+01,3.241461254594129571e+01,7.243061354088267123e-01,9.393380598651319691e-01,3.429927248336467338e-01,-6.356408942273621132e-02
2.400000000000000000e+01,3.116980199999999993e-02,3.186084174173164224e-02,2.214801720835141552e+01,1.133752632047605502e+01,3.162778959730750117e+01,6.895159456649165852e-01,9.416278300336864415e-01,3.366556544988526523e-01,3.455198708658211576e-02
2.900000000000000000e+01,3.133069000000000132e-02,3.062556597296644048e-02,2.070198039637438470e+01,1.139598365380871314e+01,3.065532283791300117e+01,6.591971405033416609e-01,9.442520762960714409e-01,3.292233533796744549e-01,-3.525620135167804176e-02
3.400000000000000000e+01,2.897216400000000164e-02,2.950591519936575369e-02,2.055512290082914006e+01,1.144553169072183074e+01,2.969724186504506136e+01,6.329759312808413974e-01,9.470012723558216550e-01,3.212298089475117968e-01,2.668755996828760246e-02
3.900000000000000000e+01,2.634845699999999874e-02,2.849188080256817926e-02,2.036100933219478293e+01,1.148820021945971703e+01,2.875691870203486999e+01,6.102968855027320894e-01,9.498033034411543785e-01,3.128477022007201125e-01,1.071711901284090190e-01
4.400000000000000000e+01,2.710479500000000097e-02,2.757555412275216819e-02,2.011626190662914127e+01,1.152434496336541692e+01,2.783319392797657343e+01,5.906840275630642623e-01,9.525876323129510714e-01,3.042643632836514733e-01,2.353795613760836097e-02
4.900000000000000000e+01,2.665974200000000016e-02,2.675056735363276483e-02,1.982836196853963173e+01,1.155426992282653664e+01,2.692494247422426668e+01,5.737321394908113659e-01,9.552902223775222579e-01,2.956697330297846094e-01,4.541267681638233578e-03
5.400000000000000000e+01,2.632692500000000102e-02,2.601130539668149166e-02,1.950407328978007371e+01,1.157824630016613376e+01,2.603111893449207059e+01,5.590960823763222454e-01,9.578586771416653933e-01,2.872398903780928325e-01,-1.578098016592546782e-02
5.900000000000000000e+01,2.625237399999999846e-02,2.535239999674892414e-02,1.914933701659572307e+01,1.159651787393309874e+01,2.515076778843430105e+01,5.464816927467400776e-01,9.602546934962802316e-01,2.791252830152884945e-01,-4.499870016255371613e-02
6.400000000000000000e+01,2.551499000000000128e-02,2.476847386481866725e-02,1.876932034953613737e+01,1.160930558028033488e+01,2.428303355596599999e+01,5.356380430415365046e-01,9.624541218929688613e-01,2.714444017680860965e-01,-3.732580675906670142e-02
6.900000000000000000e+01,2.493275699999999984e-02,2.425406766563445102e-02,1.836849591760686096e+01,1.161681149815382241e+01,2.342718160211158818e+01,5.263508615923285783e-01,9.644453715701463148e-01,2.642822832823314427e-01,-3.393446671827744093e-02
7.400000000000000000e+01,2.512380499999999905e-02,2.380367769191422608e-02,1.795073817020248086e+01,1.161922237249572731e+01,2.258262326046486734e+01,5.184369381397042620e-01,9.662269694990412994e-01,2.576925365871092222e-01,-6.600636540428864163e-02
7.900000000000000000e+01,2.303099600000000149e-02,2.341184412028614673e-02,1.751942929920213032e+01,1.161671282394513582e+01,2.174895655731135591e+01,5.117393666157106225e-01,9.678049261420129667e-01,2.517014599386600548e-01,1.904240601430726154e-02
8.400000000000000000e+01,2.155405300000000010e-02,2.307324858069702972e-02,1.707757019625116968e+01,1.160944840069400108e+01,2.092601706168380105e+01,5.061234984281355320e-01,9.691903256021061619e-01,2.463130381430983784e-01,7.595977903485147398e-02
8.900000000000000000e+01,2.391284700000000096e-02,2.278279785000654478e-02,1.662789635195308335e+01,1.159758862308170713e+01,2.011394953986443568e+01,5.014734976301771230e-01,9.703973418062353806e-01,2.415139727125377722e-01,-5.650245749967280906e-02
9.400000000000000000e+01,2.277660399999999891e-02,2.253568417270816748e-02,1.617299792392093849e+01,1.158129016336397754e+01,1.931329979959730281e+01,4.976894047283725309e-01,9.714417285249551393e-01,2.372782503316463731e-01,-1.204599136459157116e-02
9.900000000000000000e+01,2.212539300000000014e-02,2.232742135227060165e-02,1.571544595644840392e+01,1.156071029636541958e+01,1.852512946603553701e+01,4.946846289764710858e-01,9.723397422342507923e-01,2.335710291792001125e-01,1.010141761353007539e-02
1.040000000000000000e+02,2.089129400000000122e-02,2.215386021369738362e-02,1.525792502330931200e+01,1.153601073918372322e+01,1.775115578702482821e+01,4.923838002299117389e-01,9.731074179865766283e-01,2.303518028136486706e-01,6.312831068486911279e-02
