t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,chi2q_fit,residual
-1.000000000000000000e+00,4.084549800000000092e-02,3.910410578031733864e-02,4.435825884342193604e+00,4.435825884342193604e+00,4.435825884342193604e+00,8.392128897825552603e-01,9.341217375718630089e-01,3.569545901031718760e-01,-8.706961098413311395e-02
4.000000000000000000e+00,4.011164600000000080e-02,3.892062685412958634e-02,2.045955855481806225e+02,5.786451869480319310e+00,2.185747175362289241e+01,8.360743593128943107e-01,9.341687496754643716e-01,3.568315388664229371e-01,-5.955095729352072320e-02
9.000000000000000000e+00,3.731283500000000253e-02,3.818805598622431602e-02,9.235843982680495401e+01,6.934936583586863712e+00,2.506624344350482403e+01,8.235628561864279940e-01,9.343630699059376488e-01,3.563224011986221296e-01,4.376104931121567454e-02
1.400000000000000000e+01,3.648607400000000028e-02,3.727946222181224845e-02,1.780037194261281286e+01,7.274960198290449043e+00,2.496891294989778132e+01,8.081140190070034146e-01,9.346235229050008364e-01,3.556386796070490353e-01,3.966941109061240811e-02
1.900000000000000000e+01,3.665752700000000225e-02,3.643833441626027903e-02,1.417400225516758105e+01,7.348564645853541855e+00,2.397810925428741768e+01,7.939405673299400057e-01,9.348949071693231083e-01,3.549246575667329706e-01,-1.095962918698616118e-02
2.400000000000000000e+01,3.462615599999999821e-02,3.568960092532345169e-02,1.390438909738986517e+01,7.411559522289793200e+00,2.297545046347768150e+01,7.814639862475167842e-01,9.351682498216044026e-01,3.542038177738874860e-01,5.317224626617267358e-02
2.900000000000000000e+01,3.494170299999999757e-02,3.502189443738749214e-02,1.360695304489426860e+01,7.467659262144249688e+00,2.197059819981850026e+01,7.704752081219541360e-01,9.354427816989187017e-01,3.534781494907273669e-01,4.009571869374728426e-03
3.400000000000000000e+01,3.313903499999999724e-02,3.442538299321308559e-02,1.328221368071638864e+01,7.517053848690822271e+00,2.095997935194066386e+01,7.607932980990359528e-01,9.357178177518914453e-01,3.527494373370962943e-01,6.431739966065441738e-02
3.900000000000000000e+01,3.381598000000000243e-02,3.389171855374553677e-02,1.293130627621392925e+01,7.559893035564479113e+00,1.993963168653024454e+01,7.522643733184753989e-01,9.359927082598020753e-01,3.520193887905622709e-01,3.786927687276717136e-03
4.400000000000000000e+01,3.320166499999999826e-02,3.341382009694343624e-02,1.255476740170000660e+01,7.596288151422618817e+00,1.890517736943797900e+01,7.447576622164834292e-01,9.362668342509135044e-01,3.512896455658386929e-01,1.060775484717189909e-02
4.900000000000000000e+01,3.289055800000000029e-02,3.298569007835407824e-02,1.215258567194271500e+01,7.626312383976872056e+00,1.785184305444118991e+01,7.381621700348821591e-01,9.365396030779021830e-01,3.505617946477989078e-01,4.756603917703897122e-03
5.400000000000000000e+01,3.244076700000000230e-02,3.260225924790040308e-02,1.172430200062847483e+01,7.650001111147312294e+00,1.677460067192862070e+01,7.323838585157119718e-01,9.368104441184326170e-01,3.498373790643660719e-01,8.074612395020039357e-03
5.900000000000000000e+01,3.164210900000000160e-02,3.225925523149883456e-02,1.126922528602892015e+01,7.667353276826889719e+00,1.566858664801835488e+01,7.273432558674227666e-01,9.370788046470105437e-01,3.491179082793229860e-01,3.085731157494164822e-02
6.400000000000000000e+01,3.111267100000000146e-02,3.195309035200843972e-02,1.078691203612632599e+01,7.678336012749364947e+00,1.453013363782322820e+01,7.229734146599705591e-01,9.373441460613830545e-01,3.484048677106229008e-01,4.202096760042191292e-02
6.900000000000000000e+01,3.191779599999999828e-02,3.168076348083363747e-02,1.027822963216394925e+01,7.682897305890137751e+00,1.335913990215878222e+01,7.192181232065788521e-01,9.376059409452242033e-01,3.476997260629071662e-01,-1.185162595831804055e-02
7.400000000000000000e+01,3.183153300000000213e-02,3.143976856168408107e-02,9.747660013121931755e+00,7.680996971859093136e+00,1.216423314283156465e+01,7.160302372465497944e-01,9.378636720904024449e-01,3.470039374028859314e-01,-1.958822191579605299e-02
7.900000000000000000e+01,3.161939999999999890e-02,3.122799754244896808e-02,9.207941679174163951e+00,7.672676255431122527e+00,1.097306218940762790e+01,7.133699099618998618e-01,9.381168359182833205e-01,3.463189312854103585e-01,-1.957012287755154067e-02
8.400000000000000000e+01,3.131637000000000309e-02,3.104361682408610101e-02,8.687545869422015343e+00,7.658196961505570499e+00,9.848251357061940325e+00,7.112023418280124520e-01,9.383649550352124447e-01,3.456460778914808851e-01,-1.363765879569510397e-02
8.900000000000000000e+01,3.111153800000000108e-02,3.088489023060665001e-02,8.235155497970295002e+00,7.638255512580643725e+00,8.894590612818847220e+00,7.094945602923539152e-01,9.386076066853857869e-01,3.449866094101801117e-01,-1.133238846966755364e-02
9.400000000000000000e+01,3.182448400000000011e-02,3.074995021872678480e-02,7.901596898911157574e+00,7.614125306381897218e+00,8.214688138701601972e+00,7.082112590831481924e-01,9.388444684022494435e-01,3.443414935068058735e-01,-5.372668906366076524e-02
9.900000000000000000e+01,3.116922100000000043e-02,3.063662096588271044e-02,7.697487116740329149e+00,7.587409564269897544e+00,7.818564655781030659e+00,7.073115792575952465e-01,9.390753594254690473e-01,3.437113168342384451e-01,-2.663000170586449916e-02
1.040000000000000000e+02,3.067336999999999841e-02,3.054245241461995414e-02,7.586088761150289628e+00,7.559468870000702445e+00,7.618990629600536302e+00,7.067497294037521360e-01,9.393002404713808318e-01,3.430962813124124877e-01,-6.545879269002213841e-03
