t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,residual
-1.000000000000000000e+00,4.115286499999999681e-02,1.526234811584212259e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,2.631174057921087939e-01,-1.294525844207893739e+00
4.000000000000000000e+00,3.116874400000000170e-02,1.526234811357868662e-02,4.025079409671750597e+00,4.000002605081577123e+00,4.014176531650840651e+00,8.563488380058733584e-01,2.631174056789369886e-01,-7.953197943210656984e-01
9.000000000000000000e+00,3.398992099999999933e-02,1.526234810676519761e-02,4.016424945731923657e+00,4.000004407839963250e+00,4.016263925682627800e+00,8.563488362897364592e-01,2.631174053382625555e-01,-9.363786446617401449e-01
1.400000000000000000e+01,3.614769899999999841e-02,1.526234809697175204e-02,4.014253569840285252e+00,4.000005841945708518e+00,4.015495188452744557e+00,8.563488338318762105e-01,2.631174048485902528e-01,-1.044267545151412291e+00
1.900000000000000000e+01,3.446519399999999761e-02,1.526234808464117278e-02,4.013061772308593511e+00,4.000007135052501717e+00,4.014405202028933140e+00,8.563488307482565176e-01,2.631174042320613138e-01,-9.601422957679413006e-01
2.400000000000000000e+01,3.116980199999999993e-02,1.526234807001423596e-02,4.012072573402243769e+00,4.000008325644598628e+00,4.013342870362152759e+00,8.563488271031916010e-01,2.631174035007144973e-01,-7.953726964992882120e-01
2.900000000000000000e+01,3.133069000000000132e-02,1.526234805329006877e-02,4.011172504525267080e+00,4.000009425223516324e+00,4.012351720446529768e+00,8.563488229500971771e-01,2.631174026645061170e-01,-8.034170973354965994e-01
3.400000000000000000e+01,2.897216400000000164e-02,1.526234803464960113e-02,4.010341271775034855e+00,4.000010441071471412e+00,4.011432919672892616e+00,8.563488183374620144e-01,2.631174017324827141e-01,-6.854907982675200184e-01
3.900000000000000000e+01,2.634845699999999874e-02,1.526234801425973946e-02,4.009571918108497002e+00,4.000011379466565486e+00,4.010582062729231900e+00,8.563488133099342869e-01,2.631174007129896686e-01,-5.543054492870129746e-01
4.400000000000000000e+01,2.710479500000000097e-02,1.526234799227479608e-02,4.008859643056069899e+00,4.000012246161499974e+00,4.009794292623997336e+00,8.563488079087071547e-01,2.631173996137425308e-01,-5.921223503862602655e-01
4.900000000000000000e+01,2.665974200000000016e-02,1.526234796883747108e-02,4.008200221487462578e+00,4.000013046477974399e+00,4.009064993921815478e+00,8.563488021717871046e-01,2.631173984418762601e-01,-5.698697015581264402e-01
5.400000000000000000e+01,2.632692500000000102e-02,1.526234794407971447e-02,4.007589764194959159e+00,4.000013785345561956e+00,4.008389868580193749e+00,8.563487961342307608e-01,2.631173972039884124e-01,-5.532288527960143032e-01
5.900000000000000000e+01,2.625237399999999846e-02,1.526234791812348078e-02,4.007024666877928354e+00,4.000014467331020285e+00,4.007764926888403245e+00,8.563487898283651534e-01,2.631173959061767209e-01,-5.495013040938259152e-01
6.400000000000000000e+01,2.551499000000000128e-02,1.526234789108156173e-02,4.006501586504553458e+00,4.000015096664700565e+00,4.007186467806588936e+00,8.563487832839882241e-01,2.631173945540807302e-01,-5.126321054459219706e-01
6.900000000000000000e+01,2.493275699999999984e-02,1.526234786305815869e-02,4.006017422542435646e+00,4.000015677264896041e+00,4.006651059009919358e+00,8.563487765285613396e-01,2.631173931529105503e-01,-4.835204568470920505e-01
7.400000000000000000e+01,2.512380499999999905e-02,1.526234783414958524e-02,4.005569299868006361e+00,4.000016212760548306e+00,4.006155518012999295e+00,8.563487695873803762e-01,2.631173917074818847e-01,-4.930728582925206771e-01
7.900000000000000000e+01,2.303099600000000149e-02,1.526234780444482228e-02,4.005154552857722372e+00,4.000016706512294462e+00,4.005696894505678785e+00,8.563487624837363699e-01,2.631173902222437855e-01,-3.884324097777589468e-01
8.400000000000000000e+01,2.155405300000000010e-02,1.526234777402604714e-02,4.004770710539835576e+00,4.000017161632045237e+00,4.005272453859243242e+00,8.563487552390697255e-01,2.631173887013050772e-01,-3.145852612986976271e-01
8.900000000000000000e+01,2.391284700000000096e-02,1.526234774296919387e-02,4.004415482739179133e+00,4.000017581001181100e+00,4.004879661739726870e+00,8.563487478731061087e-01,2.631173871484623894e-01,-4.325249628515403510e-01
9.400000000000000000e+01,2.277660399999999891e-02,1.526234771134437479e-02,4.004086747156531345e+00,4.000017967287436527e+00,4.004516169763935096e+00,8.563487404039830109e-01,2.631173855672214179e-01,-3.757128144327812058e-01
9.900000000000000000e+01,2.212539300000000014e-02,1.526234767921630375e-02,4.003782537326881830e+00,4.000018322960564809e+00,4.004179802135558575e+00,8.563487328483724292e-01,2.631173839608179077e-01,-3.431522660391848056e-01
1.040000000000000000e+02,2.089129400000000122e-02,1.526234764664473678e-02,4.003501031403347454e+00,4.000018650306917500e+00,4.003868543201332564e+00,8.563487252215907786e-01,2.631173823322395244e-01,-2.814473176677632082e-01
