t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,residual
-1.000000000000000000e+00,4.084549800000000092e-02,1.526234811584212259e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,2.631174057921087939e-01,-1.279157494207893819e+00
4.000000000000000000e+00,4.011164600000000080e-02,1.526234811493452220e-02,4.010035983756036870e+00,4.000001044057561295e+00,4.005694572921478347e+00,8.563488383483918165e-01,2.631174057467287608e-01,-1.242464894253273888e+00
9.000000000000000000e+00,3.731283500000000253e-02,1.526234811220453236e-02,4.006581104991304265e+00,4.000001766018726812e+00,4.006525568699445650e+00,8.563488376607824026e-01,2.631174056102293379e-01,-1.102524344389773425e+00
1.400000000000000000e+01,3.648607400000000028e-02,1.526234810828051153e-02,4.005714140896907693e+00,4.000002340883937357e+00,4.006212879955789674e+00,8.563488366759722803e-01,2.631174054140282270e-01,-1.061186294585974466e+00
1.900000000000000000e+01,3.665752700000000225e-02,1.526234810333939110e-02,4.005235550461422989e+00,4.000002859254003340e+00,4.005773320907348278e+00,8.563488354402998270e-01,2.631174051669721847e-01,-1.069758944833030467e+00
2.400000000000000000e+01,3.462615599999999821e-02,1.526234809747782639e-02,4.004837563557381408e+00,4.000003336399458043e+00,4.005345676847939629e+00,8.563488339795848336e-01,2.631174048738939564e-01,-9.681903951261086050e-01
2.900000000000000000e+01,3.494170299999999757e-02,1.526234809077590612e-02,4.004475479338632127e+00,4.000003776928581445e+00,4.004947025866749222e+00,8.563488323153030102e-01,2.631174045387980054e-01,-9.839677454612045793e-01
3.400000000000000000e+01,3.313903499999999724e-02,1.526234808330638633e-02,4.004141262230668019e+00,4.000004183785335066e+00,4.004577709488101434e+00,8.563488304669503171e-01,2.631174041653219775e-01,-8.938343458346805770e-01
3.900000000000000000e+01,3.381598000000000243e-02,1.526234807513635397e-02,4.003832098837597719e+00,4.000004559511768143e+00,4.004235895448824856e+00,8.563488284524688465e-01,2.631174037568203561e-01,-9.276815962431823603e-01
4.400000000000000000e+01,3.320166499999999826e-02,1.526234806632778725e-02,4.003546025043706713e+00,4.000004906435718155e+00,4.003919588236113825e+00,8.563488262884043634e-01,2.631174033163920511e-01,-8.969658466836105681e-01
4.900000000000000000e+01,3.289055800000000029e-02,1.526234805693799101e-02,4.003281310415303551e+00,4.000005226708522876e+00,4.003626898040147708e+00,8.563488239900131083e-01,2.631174028469022153e-01,-8.814104971531004917e-01
5.400000000000000000e+01,3.244076700000000230e-02,1.526234804701992118e-02,4.003036364444701789e+00,4.000005522321068874e+00,4.003356068750729690e+00,8.563488215713609408e-01,2.631174023509987858e-01,-8.589209476490040629e-01
5.900000000000000000e+01,3.164210900000000160e-02,1.526234803662250561e-02,4.002809715746696639e+00,4.000005795116051921e+00,4.003105473184866980e+00,8.563488190454147109e-01,2.631174018311279728e-01,-8.189880481688748270e-01
6.400000000000000000e+01,3.111267100000000146e-02,1.526234802579096335e-02,4.002600001917455685e+00,4.000006046798980641e+00,4.002873604380812189e+00,8.563488164241218614e-01,2.631174012895508563e-01,-7.925161487104519509e-01
6.900000000000000000e+01,3.191779599999999828e-02,1.526234801456707174e-02,4.002405961384062572e+00,4.000006278948327498e+00,4.002659066916916863e+00,8.563488137184873672e-01,2.631174007283562655e-01,-8.327723992716462575e-01
7.400000000000000000e+01,3.183153300000000213e-02,1.526234800298939369e-02,4.002226426008746785e+00,4.000006493024945264e+00,4.002460568765870086e+00,8.563488109386462321e-01,2.631174001494723802e-01,-8.284592498505303215e-01
7.900000000000000000e+01,3.161939999999999890e-02,1.526234799109360378e-02,4.002060314244618944e+00,4.000006690380767616e+00,4.002276913719368778e+00,8.563488080939269942e-01,2.631173995546828848e-01,-8.178526004453195997e-01
8.400000000000000000e+01,3.131637000000000309e-02,1.526234797891259584e-02,4.001906624784342448e+00,4.000006872266902214e+00,4.002106994354179825e+00,8.563488051929130096e-01,2.631173989456324636e-01,-8.027011010543703140e-01
8.900000000000000000e+01,3.111153800000000108e-02,1.526234796647676223e-02,4.001764430665290639e+00,4.000007039841116274e+00,4.001949785504029578e+00,8.563488022435017388e-01,2.631173983238408454e-01,-7.924595016761619704e-01
9.400000000000000000e+01,3.182448400000000011e-02,1.526234795381416556e-02,4.001632873799465528e+00,4.000007194174737712e+00,4.001804338202522793e+00,8.563487992529498216e-01,2.631173976907110190e-01,-8.281068023092916786e-01
9.900000000000000000e+01,3.116922100000000043e-02,1.526234794095070527e-02,4.001511159898689662e+00,4.000007336259131741e+00,4.001669774064454010e+00,8.563487962279270338e-01,2.631173970475379487e-01,-7.953436529524647858e-01
1.040000000000000000e+02,3.067336999999999841e-02,1.526234792791027889e-02,4.001398553767546495e+00,4.000007467011621465e+00,4.001545280074931377e+00,8.563487931745605852e-01,2.631173963955166228e-01,-7.705511036044859763e-01
