dataset_name,path,fluence_ratio,n_points,rms,wrms,dt_local_ps,A_obs,B_obs,wall_time_sec,avg_wall_time_sec
demo_1.0mW.csv,demo\demo_1.0mW.csv,1.0,220,0.0027889579395675925,0.2788957939567593,-0.2999999999998084,1.0,0.0,0.4691288999747485,0.4582717620201786
demo_2.5mW.csv,demo\demo_2.5mW.csv,2.5,220,0.0028943145112768124,0.2894314511276812,-0.29999999675116545,1.0,0.0,0.4846350000007078,0.4623004443091753
demo_4.0mW.csv,demo\demo_4.0mW.csv,4.0,220,0.0030350887158093224,0.30350887158093226,0.2999999999573582,1.0,0.0,0.47754790005274117,0.4628934797542052
