t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,chi2q_fit,residual
-1.600000000000000000e+01,4.074300899999999670e-02,4.056316330412436388e-02,4.465365946292877197e+00,4.465365946292877197e+00,4.465365946292877197e+00,8.380387442796474184e-01,9.343489688176375152e-01,3.563593754476195308e-01,-8.992284793781640806e-03
-1.100000000000000000e+01,4.121369099999999674e-02,4.056593177107072068e-02,4.457961497092084890e+00,4.457932770314694260e+00,4.458115118432012025e+00,8.380621274397762610e-01,9.343486063124888386e-01,3.563603259089173081e-01,-3.238796144646380326e-02
-6.000000000000000000e+00,4.092609299999999672e-02,4.057364899065064867e-02,4.450646456137605789e+00,4.450618548049903644e+00,4.450796895242041806e+00,8.381269188851772078e-01,9.343475326512733492e-01,3.563631409510217285e-01,-1.762220046746740265e-02
-1.000000000000000000e+00,4.084549800000000092e-02,4.058509164556303728e-02,1.315187288759474313e+02,4.496881961717566156e+00,9.983844286252221423e+00,8.382222650116704088e-01,9.343458237455740667e-01,3.563676214938791276e-01,-1.302031772184818192e-02
4.000000000000000000e+00,4.011164600000000080e-02,3.962357577596084535e-02,1.233840176815432166e+01,6.054137202092244152e+00,2.185059067574756142e+01,8.300762293540483450e-01,9.344687788620302804e-01,3.560450832859597958e-01,-2.440351120195777268e-02
9.000000000000000000e+00,3.731283500000000253e-02,3.851258403789135920e-02,1.186827394509425204e+01,6.183462821366444651e+00,2.030031113995659453e+01,8.207473047502215069e-01,9.346274899991472429e-01,3.556282538521002290e-01,5.998745189456783367e-02
1.400000000000000000e+01,3.648607400000000028e-02,3.746736106767635521e-02,1.132000424006259287e+01,6.290808452155143726e+00,1.863610511114769963e+01,8.120627974528140669e-01,9.347952535667670704e-01,3.551870407391628515e-01,4.906435338381774647e-02
1.900000000000000000e+01,3.665752700000000225e-02,3.649412793078793404e-02,1.067479063996766087e+01,6.375790237621772327e+00,1.681287103216824974e+01,8.040675841682058955e-01,9.349697588555838657e-01,3.547274306076868000e-01,-8.169953460603410211e-03
2.400000000000000000e+01,3.462615599999999821e-02,3.559901940557318178e-02,9.904222211830957079e+00,6.437430683148005706e+00,1.476382344035518202e+01,7.968065873798817478e-01,9.351486807897109177e-01,3.542554795867854933e-01,4.864317027865917853e-02
2.900000000000000000e+01,3.494170299999999757e-02,3.478860370018560522e-02,8.968020310491146674e+00,6.473923035980498675e+00,1.239642563646331475e+01,7.903291328644638236e-01,9.353296147652239156e-01,3.537774890282559537e-01,-7.654964990719617668e-03
3.400000000000000000e+01,3.313903499999999724e-02,3.407047203208518615e-02,7.843507540604253592e+00,6.482593505554005375e+00,9.666645072412281436e+00,7.846938896054088675e-01,9.355099939360085326e-01,3.533002281995431537e-01,4.657185160425944548e-02
3.900000000000000000e+01,3.381598000000000243e-02,3.345294301757756328e-02,6.804734881400245072e+00,6.462844241483974628e+00,7.244339284826269321e+00,7.799661113816031000e-01,9.356870994588685209e-01,3.528309112113753865e-01,-1.815184912112195736e-02
4.400000000000000000e+01,3.320166499999999826e-02,3.293907951331111195e-02,6.456013741272816908e+00,6.426772059865090370e+00,6.493414807849879899e+00,7.761655797787363475e-01,9.358587524406085656e-01,3.523753616249408194e-01,-1.312927433444431580e-02
4.900000000000000000e+01,3.289055800000000029e-02,3.251956969658954810e-02,6.391021347408520015e+00,6.388260392793487341e+00,6.395372394959586870e+00,7.732049496122713750e-01,9.360242674657744955e-01,3.519354638497808052e-01,-1.854941517052260957e-02
5.400000000000000000e+01,3.244076700000000230e-02,3.218053304434027873e-02,6.351350730183800586e+00,6.350150037659717306e+00,6.353746343197329338e+00,7.709578261446936587e-01,9.361837166573306890e-01,3.515110932327269455e-01,-1.301169778298617852e-02
5.900000000000000000e+01,3.164210900000000160e-02,3.190946004278846782e-02,6.313714747423499141e+00,6.312635544982998503e+00,6.315934278058937146e+00,7.693104370316358187e-01,9.363372669693451611e-01,3.511018690983818136e-01,1.336755213942331100e-02
6.400000000000000000e+01,3.111267100000000146e-02,3.169573577613081505e-02,6.276753937331952748e+00,6.275718664310975470e+00,6.278894916914150137e+00,7.681661326269906276e-01,9.364850859755504686e-01,3.507074047484111667e-01,2.915323880654067945e-02
6.900000000000000000e+01,3.191779599999999828e-02,3.153039259926455895e-02,6.240386418958155268e+00,6.239390482729767484e+00,6.242456435963418038e+00,7.674431705244573187e-01,9.366273360090583422e-01,3.503273232857730957e-01,-1.937017003677196647e-02
7.400000000000000000e+01,3.183153300000000213e-02,3.140585647122988433e-02,6.204599297603736296e+00,6.203641666623550321e+00,6.206601256013894563e+00,7.670724474584119656e-01,9.367641740637776548e-01,3.499612581281083545e-01,-2.128382643850589007e-02
7.900000000000000000e+01,3.161939999999999890e-02,3.131573034835526126e-02,6.169383315657365863e+00,6.168463001581795169e+00,6.171319791292635415e+00,7.669955578973516319e-01,9.368957520011863549e-01,3.496088526941664720e-01,-1.518348258223688185e-02
8.400000000000000000e+01,3.131637000000000309e-02,3.125461118490266421e-02,6.134729489051670370e+00,6.133845417329069072e+00,6.136602937850987871e+00,7.671631496268459527e-01,9.370222167624354670e-01,3.492697600617771791e-01,-3.087940754866944082e-03
8.900000000000000000e+01,3.111153800000000108e-02,3.121793541849685050e-02,6.100628960537546774e+00,6.099779986813143040e+00,6.102441741706371658e+00,7.675335317939193658e-01,9.371437105707101090e-01,3.489436426384080470e-01,5.319870924842470816e-03
9.400000000000000000e+01,3.182448400000000011e-02,3.120184850309232205e-02,6.067072989843548037e+00,6.066257924138314550e+00,6.068827371129294157e+00,7.680714967044411923e-01,9.372603711236824342e-01,3.486301718456062959e-01,-3.113177484538390272e-02
