dataset_name,path,fluence_ratio,n_points,rms,wrms,dt_local_ps,A_obs,B_obs,wall_time_sec,avg_wall_time_sec
deltak12k_1p0mW.csv,deltak12k_1p0mW.csv,1.0,22,0.001997943427522092,0.09989717137610457,0.0,0.046276220213400665,nan,2.1352668000617996,2.095246404482659
deltak12k_2p0mW.csv,deltak12k_2p0mW.csv,2.0,22,0.0015436900651675102,0.0771845032583755,0.0,0.046276220213400665,nan,2.09242609993089,2.0917142044826087
deltak12k_2p5mW.csv,deltak12k_2p5mW.csv,2.5,22,0.0020101293934293636,0.10050646967146816,0.0,0.046276220213400665,nan,2.1333019000012428,2.095987193251102
