t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,residual
-1.000000000000000000e+00,4.102790780000000609e-02,3.518277123212266988e-02,5.688120663166046143e+00,5.688120663166046143e+00,5.688120663166046143e+00,7.879035193403634008e-01,9.437547743320464644e-01,-2.922568283938667966e-01
4.000000000000000000e+00,3.618171260000000583e-02,3.512256568102893606e-02,3.804730077799818559e+02,6.960421258997695482e+00,2.200115092013265183e+01,7.842675581690748965e-01,9.437988956146986519e-01,-5.295734594855348865e-02
9.000000000000000000e+00,3.513934160000000556e-02,3.490619795247409257e-02,3.165119714105496769e+02,8.280401546054010353e+00,2.629472735320872445e+01,7.712072679202013337e-01,9.439617327068028363e-01,-1.165718237629564946e-02
1.400000000000000000e+01,3.343314040000000542e-02,3.457406440634680500e-02,2.562333741674534622e+02,9.329973857905491386e+00,2.864691765242331556e+01,7.511513493502957051e-01,9.442209785773961750e-01,5.704620031733997898e-02
1.900000000000000000e+01,3.449193550000000108e-02,3.416607053024928176e-02,2.001373164442755126e+02,1.013295318936517120e+01,3.007112596236036595e+01,7.265335288227746657e-01,9.445610182613636274e-01,-1.629324848753596622e-02
2.400000000000000000e+01,3.245922019999999963e-02,3.371153270340841723e-02,1.487344378292559099e+02,1.072190545466718881e+01,3.088808243310562673e+01,6.995161883061690178e-01,9.450327512914414863e-01,6.261562517042087994e-02
2.900000000000000000e+01,3.315278450000000432e-02,3.321489610734496001e-02,1.027936106213960414e+02,1.113361315343182412e+01,3.124872897226752855e+01,6.719222824575917796e-01,9.459091794554594923e-01,3.105580367247784412e-03
3.400000000000000000e+01,3.293628800000000106e-02,3.265578783492296272e-02,6.396402203807363662e+01,1.140513376012084912e+01,3.124830874163923511e+01,6.451836692357200143e-01,9.477039871157357798e-01,-1.402500825385191718e-02
3.900000000000000000e+01,3.273942870000000338e-02,3.202902838553275261e-02,3.611556395367192351e+01,1.157512912927004223e+01,3.097265732784032366e+01,6.202994665326293511e-01,9.506976020090753821e-01,-3.552001572336253854e-02
4.400000000000000000e+01,3.044851920000000295e-02,3.136696268919639957e-02,2.381226872053929355e+01,1.168819943753669754e+01,3.053182536529198643e+01,5.977721789588946733e-01,9.546055548068933527e-01,4.592217445981983115e-02
4.900000000000000000e+01,3.182051730000000356e-02,3.070104842823039026e-02,2.138652643361346506e+01,1.178245518727245766e+01,3.003530315953347340e+01,5.776009821373669917e-01,9.590130504936639211e-01,-5.597344358848066470e-02
5.400000000000000000e+01,2.868011300000000360e-02,3.004428459754949349e-02,2.107843419893780279e+01,1.187181415907202897e+01,2.952770037247694290e+01,5.595172084954112002e-01,9.636535510211335920e-01,6.820857987747448725e-02
5.900000000000000000e+01,2.768390020000000354e-02,2.940549890833094038e-02,2.100791059150512652e+01,1.195838869225915779e+01,2.901659676085280282e+01,5.432246196739176636e-01,9.683085686030241668e-01,8.607993541654683500e-02
6.400000000000000000e+01,2.814846210000000043e-02,2.879469150861022758e-02,2.093861208726407597e+01,1.204229309751767119e+01,2.850279126809408936e+01,5.284647871006467046e-01,9.727739241925953406e-01,3.231147043051135759e-02
6.900000000000000000e+01,2.812339970000000272e-02,2.822179738584625758e-02,2.084561772951509795e+01,1.212340114654568879e+01,2.798629351435875634e+01,5.150202341865373068e-01,9.768843659974945082e-01,4.919884292312742824e-03
7.400000000000000000e+01,2.693491679999999999e-02,2.769470752330911723e-02,2.072832953924150345e+01,1.220156116695321380e+01,2.746707482849725324e+01,5.027093360317931303e-01,9.805346699727137683e-01,3.798953616545586165e-02
7.900000000000000000e+01,2.714988869999999943e-02,2.721805422997341725e-02,2.058875892969378896e+01,1.227663163142729275e+01,2.694515529602915649e+01,4.913809755608229968e-01,9.836829073981170346e-01,3.408276498670891053e-03
8.400000000000000000e+01,2.622088040000000383e-02,2.679299394305182519e-02,2.042897495706415256e+01,1.234849392457905459e+01,2.642060944701936265e+01,4.809097729647672792e-01,9.863389587096431654e-01,2.860567715259106775e-02
8.900000000000000000e+01,2.627215250000000321e-02,2.641773945671465132e-02,2.025082851582795840e+01,1.241705859010592761e+01,2.589356224822003227e+01,4.711919203435956938e-01,9.885465568335954911e-01,7.279347835732405403e-03
9.400000000000000000e+01,2.612423770000000395e-02,2.608844775452979700e-02,2.005595476744158390e+01,1.248226683699098771e+01,2.536418530896890999e+01,4.621415847713386538e-01,9.903660323010476940e-01,-1.789497273510347319e-03
9.900000000000000000e+01,2.723246790000000486e-02,2.580013520562511251e-02,1.984580751521882291e+01,1.254408825497567648e+01,2.483269527337350624e+01,4.536878415307586399e-01,9.918614303455646208e-01,-7.161663471874461784e-02
1.040000000000000000e+02,2.733297930000000084e-02,2.554743341047437458e-02,1.962169419984899932e+01,1.260251604469902809e+01,2.429935518036159436e+01,4.457720959452001752e-01,9.930926384223349723e-01,-8.927729447628131310e-02
