t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,chi2q_fit,residual
-1.000000000000000000e+00,4.115286499999999681e-02,3.559691018774149146e-02,4.990960896015167236e+00,4.990960896015167236e+00,4.990960896015167236e+00,8.168655174500811800e-01,9.383920068924244129e-01,3.455726282569384633e-01,-2.777977406129252813e-01
4.000000000000000000e+00,3.116874400000000170e-02,3.551722753148851830e-02,4.714207900747972531e+02,6.735547610527442330e+00,2.473165035316259264e+01,8.118303639055142185e-01,9.384607939023290601e-01,3.453857818558984105e-01,2.174241765744258370e-01
9.000000000000000000e+00,3.398992099999999933e-02,3.524410079841625021e-02,3.980858001378006179e+02,8.467943858670492929e+00,2.942907935371887973e+01,7.945572924700681217e-01,9.387005948437713299e-01,3.447335104685209650e-01,6.270898992081254397e-02
1.400000000000000000e+01,3.614769899999999841e-02,3.482386784510358574e-02,3.290868323957155326e+02,9.852870085685911050e+00,3.196534989054981679e+01,7.679227317840576772e-01,9.390799876945362668e-01,3.436986713847315911e-01,-6.619155774482063381e-02
1.900000000000000000e+01,3.446519399999999761e-02,3.429066992297575417e-02,2.649724770345850970e+02,1.092444656824680926e+01,3.342979362811480115e+01,7.347417667348116188e-01,9.397029231987452658e-01,3.419918363524678262e-01,-8.726203851212172014e-03
2.400000000000000000e+01,3.116980199999999993e-02,3.347941387527980650e-02,2.061660738775295556e+02,1.172967900310794143e+01,3.417204431190820202e+01,6.975486333369697034e-01,9.430621987637430870e-01,3.326164296346383886e-01,1.154805937639903218e-01
2.900000000000000000e+01,3.133069000000000132e-02,3.145629099675673057e-02,1.531000714344733353e+02,1.230877489845896733e+01,3.436686018694032185e+01,6.585751584796196711e-01,9.601834241682485338e-01,2.793703490933446276e-01,6.280049837836462756e-03
3.400000000000000000e+01,2.897216400000000164e-02,2.866479501049112519e-02,1.064891487460014758e+02,1.269899669728662950e+01,3.413282585432734351e+01,6.198430935072322123e-01,9.818012803581636083e-01,1.899111526137171879e-01,-1.536844947544382251e-02
3.900000000000000000e+01,2.634845699999999874e-02,2.684924784780571075e-02,6.791452995818279703e+01,1.295530192967699001e+01,3.355948830206750699e+01,5.829380102856642765e-01,9.917747834622510084e-01,1.279952299439520158e-01,2.503954239028560042e-02
4.400000000000000000e+01,2.710479500000000097e-02,2.582559769080245218e-02,4.074767901843247841e+01,1.312525020949331989e+01,3.273099780791533675e+01,5.488203901857814371e-01,9.957892656237850026e-01,9.167190664780040799e-02,-6.395986545987743244e-02
4.900000000000000000e+01,2.665974200000000016e-02,2.518921369877853353e-02,2.806633099772480477e+01,1.324738002723854180e+01,3.175443752303070610e+01,5.178834305522579395e-01,9.976869893281686830e-01,6.797552004431106631e-02,-7.352641506107332470e-02
5.400000000000000000e+01,2.632692500000000102e-02,2.475060707940274912e-02,2.476742608383318256e+01,1.334965216733784565e+01,3.073719666654102767e+01,4.900450198481607345e-01,9.987195766593419677e-01,5.058860738728404582e-02,-7.881589602986259491e-02
5.900000000000000000e+01,2.625237399999999846e-02,2.442867640454952916e-02,2.396140012716753276e+01,1.344294988719283523e+01,2.972949648293213087e+01,4.649794764332100261e-01,9.993197421741929487e-01,3.687889506078652346e-02,-9.118487977252345833e-02
6.400000000000000000e+01,2.551499000000000128e-02,2.418885247142147851e-02,2.353105920385594629e+01,1.352945333778148829e+01,2.874252527602801877e+01,4.423363744105094919e-01,9.996646617803286450e-01,2.589525029075961937e-02,-6.630687642892613143e-02
6.900000000000000000e+01,2.493275699999999984e-02,2.401428500350436326e-02,2.312290682211423487e+01,1.360948458189794330e+01,2.777778254983485695e+01,4.218100660700341287e-01,9.998498185352588941e-01,1.733033107040377399e-02,-4.592359982478182862e-02
7.400000000000000000e+01,2.512380499999999905e-02,2.389310793225130763e-02,2.268974767890916766e+01,1.368310218383938093e+01,2.683515774045260471e+01,4.031452730438837562e-01,9.999395331769515005e-01,1.099681726047840868e-02,-6.153485338743457100e-02
7.900000000000000000e+01,2.303099600000000149e-02,2.381387987510428378e-02,2.222986009749423530e+01,1.375036286462615642e+01,2.591435559259790367e+01,3.861310364098818337e-01,9.999781523026458618e-01,6.610213112022842591e-03,3.914419375521411421e-02
8.400000000000000000e+01,2.155405300000000010e-02,2.376525249444025670e-02,2.174771276170509537e+01,1.381136641707838386e+01,2.501516088232122215e+01,3.705936193969926462e-01,9.999928850114814249e-01,3.772257469216263280e-03,1.105599747220128298e-01
8.900000000000000000e+01,2.391284700000000096e-02,2.373716823969347980e-02,2.124818112429437278e+01,1.386625966131942356e+01,2.413751834464023815e+01,3.563900204600404797e-01,9.999978950456918092e-01,2.051805104194031736e-03,-8.783938015326057946e-03
9.400000000000000000e+01,2.277660399999999891e-02,2.372182540288688204e-02,2.073578597577198224e+01,1.391522911659270889e+01,2.328159165038565703e+01,3.434023531884369262e-01,9.999994289289383387e-01,1.068710342941425317e-03,4.726107014434415693e-02
9.900000000000000000e+01,2.212539300000000014e-02,2.371384706758311589e-02,2.021469196870574692e+01,1.395849058448004065e+01,2.244782131407802339e+01,3.315330870600042279e-01,9.999998565346689405e-01,5.356590720794389502e-04,7.942270337915578737e-02
1.040000000000000000e+02,2.089129400000000122e-02,2.370987337439788359e-02,1.968881854251713648e+01,1.399627929225355238e+01,2.163698789205997386e+01,3.207010633721330550e-01,9.999999663058545263e-01,2.595925458842454170e-04,1.409289687198941043e-01
