t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,chi2q_fit,residual
-1.000000000000000000e+00,4.102790780000000609e-02,3.604112706943134181e-02,4.859083831310272217e+00,4.859083831310272217e+00,4.859083831310272217e+00,8.222293341353423823e-01,9.373775679331559640e-01,3.483149367106177507e-01,-2.493390365284332000e-01
4.000000000000000000e+00,3.618171260000000583e-02,3.594276807810307950e-02,4.057794858350834488e+02,6.654851780264443128e+00,2.472145268228284820e+01,8.162800832558640973e-01,9.374611740846008345e-01,3.480898548994522113e-01,-1.194722609484631659e-02
9.000000000000000000e+00,3.513934160000000556e-02,3.567079305117214910e-02,3.340892958013490670e+02,8.148740451588819766e+00,2.870600953064440830e+01,7.998272912493760156e-01,9.376981139892012207e-01,3.474510714058814398e-01,2.657257255860717704e-02
1.400000000000000000e+01,3.343314040000000542e-02,3.527606378164465512e-02,2.667594235404873757e+02,9.312711159798286786e+00,3.081275055934426277e+01,7.759167142419253205e-01,9.380536500701174285e-01,3.464900425555251240e-01,9.214616908223248470e-02
1.900000000000000000e+01,3.449193550000000108e-02,3.480379062315930305e-02,2.043668804627556597e+02,1.018266557110638892e+01,3.192972546217382046e+01,7.473141202969930674e-01,9.385081708736563444e-01,3.452570248429188138e-01,1.559275615796509862e-02
2.400000000000000000e+01,3.245922019999999963e-02,3.428429936184267113e-02,1.475485663454458347e+02,1.080233736990637539e+01,3.236813285649774485e+01,7.164697598637866927e-01,9.391561803566859101e-01,3.434904203872939932e-01,9.125395809213357468e-02
2.900000000000000000e+01,3.315278450000000432e-02,3.371130884419571566e-02,9.739783575533074611e+01,1.121902209534853156e+01,3.228333336503094841e+01,6.854342598680144283e-01,9.404724477573054298e-01,3.398699383725814482e-01,2.792621720978556710e-02
3.400000000000000000e+01,3.293628800000000106e-02,3.305155949003241861e-02,5.652296359850169694e+01,1.147964269728432463e+01,3.178196160218005772e+01,6.557874284695849321e-01,9.432229146580489720e-01,3.321604029139758607e-01,5.763574501620877255e-03
3.900000000000000000e+01,3.273942870000000338e-02,3.231384133875542936e-02,3.089824969890651474e+01,1.163471223766898888e+01,3.097863363330532138e+01,6.285670329740579154e-01,9.475437346180302089e-01,3.196261425261017197e-01,-2.127936806222870125e-02
4.400000000000000000e+01,3.044851920000000295e-02,3.155386907490632248e-02,2.293623373440550850e+01,1.174046270701767192e+01,3.003392133570524081e+01,6.041731058493599038e-01,9.527737735708403655e-01,3.036809779943105969e-01,5.526749374531597647e-02
4.900000000000000000e+01,3.182051730000000356e-02,3.080888899827985417e-02,2.168858761052844386e+01,1.183207278325918566e+01,2.906907550593976808e+01,5.824589466358064405e-01,9.583290151174178595e-01,2.856667617768647305e-01,-5.058141508600746961e-02
5.400000000000000000e+01,2.868011300000000360e-02,3.009590965650742883e-02,2.130474332300235929e+01,1.191746815011805616e+01,2.811490260829712540e+01,5.630956417908917766e-01,9.638489523714250939e-01,2.664492390916255449e-01,7.078983282537125443e-02
5.900000000000000000e+01,2.768390020000000354e-02,2.942825382557822528e-02,2.096933733209307604e+01,1.199746236534970123e+01,2.717449752568335697e+01,5.457724354228499219e-01,9.690540497932560449e-01,2.468486349552894143e-01,8.721768127891108002e-02
6.400000000000000000e+01,2.814846210000000043e-02,2.881679960415210739e-02,2.060849513423713475e+01,1.207208836071689539e+01,2.624759612023779809e+01,5.302252381820024008e-01,9.737460182284658483e-01,2.276371937628127451e-01,3.341687520760534824e-02
6.900000000000000000e+01,2.812339970000000272e-02,2.826826407142422892e-02,2.021973130021562426e+01,1.214132177853532468e+01,2.533372403639086912e+01,5.162325541495316195e-01,9.778222742507318710e-01,2.094363864736178138e-01,7.243218571211310075e-03
7.400000000000000000e+01,2.693491679999999999e-02,2.778466917557944477e-02,1.980675753420570828e+01,1.220515399878842366e+01,2.443254125212566308e+01,5.036090193844483531e-01,9.812652108944642793e-01,1.926618433635538807e-01,4.248761877897223871e-02
7.900000000000000000e+01,2.714988869999999943e-02,2.736403892634263132e-02,1.937343206622327330e+01,1.226360225636278045e+01,2.354390631159390779e+01,4.921995631364320944e-01,9.841159169701650944e-01,1.775270738957048511e-01,1.070751131713159471e-02
8.400000000000000000e+01,2.622088040000000383e-02,2.700167515970499504e-02,1.892328714492487407e+01,1.231671053830193685e+01,2.266792969738798647e+01,4.818743807897279963e-01,9.864464503663945560e-01,1.640835170257518849e-01,3.903973798524956046e-02
8.900000000000000000e+01,2.627215250000000321e-02,2.669144656689762668e-02,1.845959472453756689e+01,1.236454745334172323e+01,2.180504204117668365e+01,4.725246556294422362e-01,9.883386167046240844e-01,1.522720549883995189e-01,2.096470334488117343e-02
9.400000000000000000e+01,2.612423770000000395e-02,2.642679795448894808e-02,1.798549106700946609e+01,1.240720310142346960e+01,2.095608405308671962e+01,4.640589412674860359e-01,9.898709845618249847e-01,1.419698345515804927e-01,1.512801272444720679e-02
9.900000000000000000e+01,2.723246790000000486e-02,2.620141086501030780e-02,1.750411485620959340e+01,1.244478632782955962e+01,2.012242273398420878e+01,4.564001118568546955e-01,9.911125908235216553e-01,1.330256829002828545e-01,-5.155285174948485288e-02
1.040000000000000000e+02,2.733297930000000084e-02,2.600956468121634960e-02,1.701875500150965692e+01,1.247742328658232935e+01,1.930608929627734582e+01,4.494827876733574201e-01,9.921209792416468831e-01,1.252835286404226367e-01,-6.617073093918256210e-02
