t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,residual
-1.000000000000000000e+00,4.102790780000000609e-02,3.426081245898779382e-02,5.350096166133880615e+00,5.350096166133880615e+00,5.350096166133880615e+00,8.020766311629714540e-01,9.411545858933375586e-01,-3.383547670506106275e-01
4.000000000000000000e+00,3.618171260000000583e-02,3.362765639712596288e-02,1.203012763513356553e+01,1.204087036367218921e+01,1.072439095798100794e+01,7.655426108996529200e-01,9.501679661275229671e-01,-1.277028101437021335e-01
9.000000000000000000e+00,3.513934160000000556e-02,3.267938084871073456e-02,1.201701811478495685e+01,1.202694207432885065e+01,1.102075044501360956e+01,7.162879004973813357e-01,9.621722442022543342e-01,-1.229980375644635499e-01
1.400000000000000000e+01,3.343314040000000542e-02,3.207066524249121975e-02,1.200494105484920837e+01,1.201430235772021327e+01,1.122160059275584487e+01,6.747467184824830211e-01,9.689602189871965310e-01,-6.812375787543928363e-02
1.900000000000000000e+01,3.449193550000000108e-02,3.164233935368838957e-02,1.199360604912136807e+01,1.200256815049652026e+01,1.136245046072150089e+01,6.397222203254342432e-01,9.733164726754689466e-01,-1.424798073155805755e-01
2.400000000000000000e+01,3.245922019999999963e-02,3.132281583670170483e-02,1.198281482672526010e+01,1.199149102777647080e+01,1.146313082550199347e+01,6.102048921058712549e-01,9.763433808264579961e-01,-5.682021816491474031e-02
2.900000000000000000e+01,3.315278450000000432e-02,3.107464787945282345e-02,1.197242855178409648e+01,1.198090123749124025e+01,1.153577463536966441e+01,5.853425884967583537e-01,9.785642555855020852e-01,-1.039068310273590368e-01
3.400000000000000000e+01,3.293628800000000106e-02,3.087614650388015997e-02,1.196234816765532116e+01,1.197067866612336395e+01,1.158828209454621394e+01,5.644156439033221062e-01,9.802593779221212555e-01,-1.030070748059920549e-01
3.900000000000000000e+01,3.273942870000000338e-02,3.071378858856470967e-02,1.195250197523223612e+01,1.196073622729251618e+01,1.162602962722156441e+01,5.468160620302534580e-01,9.815924251830013825e-01,-1.012820055717646855e-01
4.400000000000000000e+01,3.044851920000000295e-02,3.057865716881650806e-02,1.194283746594533824e+01,1.195100966351866489e+01,1.165279665712309942e+01,5.320300526737447022e-01,9.826654235611849142e-01,6.506898440825255314e-03
4.900000000000000000e+01,3.182051730000000356e-02,3.046460807147146135e-02,1.193331578655195102e+01,1.194145094838433252e+01,1.167130514414987452e+01,5.196233453904667288e-01,9.835452995016064071e-01,-6.779546142642710327e-02
5.400000000000000000e+01,2.868011300000000360e-02,3.036725459219067128e-02,1.192390790370447284e+01,1.193202384169927655e+01,1.168355152629249361e+01,5.092288210544081428e-01,9.842777948579490843e-01,8.435707960953338358e-02
5.900000000000000000e+01,2.768390020000000354e-02,3.028337167406379080e-02,1.191459190994780215e+01,1.192270079945706662e+01,1.169102057112188753e+01,5.005360854398354098e-01,9.848952460676725362e-01,1.299735737031893490e-01
6.400000000000000000e+01,2.814846210000000043e-02,3.021052929454616509e-02,1.190535111293685411e+01,1.191346077246463508e+01,1.169482831649210830e+01,4.932826738434749059e-01,9.854211680826843178e-01,1.031033597273082331e-01
6.900000000000000000e+01,2.812339970000000272e-02,3.014685778919652323e-02,1.189617266999535339e+01,1.190428760768643457e+01,1.169582052735322542e+01,4.872466277902418597e-01,9.858730763609575565e-01,1.011729044598260185e-01
7.400000000000000000e+01,2.693491679999999999e-02,3.009089251062033524e-02,1.188704660592908269e+01,1.189516886965394349e+01,1.169464219913876590e+01,4.822402273032456721e-01,9.862642896763981204e-01,1.577987855310167553e-01
7.900000000000000000e+01,2.714988869999999943e-02,3.004146799822714209e-02,1.187796510180461595e+01,1.188609496121904918e+01,1.169178761448502613e+01,4.781046971992791161e-01,9.866051189616054096e-01,1.445789649113571329e-01
8.400000000000000000e+01,2.622088040000000383e-02,2.999764405152562444e-02,1.186892197617326694e+01,1.187705846150642763e+01,1.168763698451641275e+01,4.747057349067838050e-01,9.869036731461143797e-01,1.888381825762810162e-01
8.900000000000000000e+01,2.627215250000000321e-02,2.995865294284924887e-02,1.185991230356210480e+01,1.186805362377405615e+01,1.168248362359714498e+01,4.719297315178868080e-01,9.871664187014904668e-01,1.843250221424622692e-01
9.400000000000000000e+01,2.612423770000000395e-02,2.992386098514104517e-02,1.185093213135443868e+01,1.185907599238877452e+01,1.167655431601304628e+01,4.696805780457557478e-01,9.873985765257824454e-01,1.899811642570520542e-01
9.900000000000000000e+01,2.723246790000000486e-02,2.989274006224702102e-02,1.184197826761314332e+01,1.185012210936369925e+01,1.167002470856522223e+01,4.678769658482475613e-01,9.876044088343850502e-01,1.330136081123508007e-01
1.040000000000000000e+02,2.733297930000000084e-02,2.986484620900278775e-02,1.183304812042578291e+01,1.184118928873841803e+01,1.166303102145754877e+01,4.664501044504539840e-01,9.877874300885379766e-01,1.265933454501393385e-01
