t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,chi2q_fit,residual
-1.000000000000000000e+00,4.115286499999999681e-02,3.530122561858270447e-02,4.986460149288177490e+00,4.986460149288177490e+00,4.986460149288177490e+00,8.170491560370086725e-01,9.383573857637552695e-01,3.456666263650731707e-01,-2.925819690708645893e-01
4.000000000000000000e+00,3.116874400000000170e-02,3.522842374783706487e-02,4.796382718992612695e+02,6.619812754332705218e+00,2.466003075120343979e+01,8.125209762508812661e-01,9.384193310398409871e-01,3.454984213143924010e-01,2.029839873918531656e-01
9.000000000000000000e+00,3.398992099999999933e-02,3.496494887353344960e-02,4.071581291249238461e+02,8.319028789207081331e+00,2.951883073270494506e+01,7.961237015631102976e-01,9.386475952791866195e-01,3.448777926695197338e-01,4.875139367667251367e-02
1.400000000000000000e+01,3.614769899999999841e-02,3.455484634959681001e-02,3.388234494727981883e+02,9.688093969749559164e+00,3.213870704089316632e+01,7.705476588654304182e-01,9.390124767695882113e-01,3.438830738362146922e-01,-7.964263252015942041e-02
1.900000000000000000e+01,3.446519399999999761e-02,3.403618004674290043e-02,2.751445108427039372e+02,1.075752256887293079e+01,3.366800999159013230e+01,7.384987543636408747e-01,9.395585659132642542e-01,3.423882317180457768e-01,-2.145069766285485902e-02
2.400000000000000000e+01,3.116980199999999993e-02,3.332593556989784517e-02,2.165138740546160534e+02,1.157025458029864140e+01,3.446974870023630189e+01,7.024132875085171701e-01,9.417406231174078046e-01,3.363400047131422377e-01,1.078066784948922552e-01
2.900000000000000000e+01,3.133069000000000132e-02,3.171766547343699699e-02,1.633170728911977960e+02,1.216721275622629150e+01,3.471974516900615271e+01,6.644139988752580939e-01,9.542564596558001933e-01,2.989893128611424977e-01,1.934877367184978381e-02
3.400000000000000000e+01,2.897216400000000164e-02,2.899513019371138117e-02,1.161562185122802333e+02,1.258023880317329635e+01,3.453488139991652162e+01,6.263979572316421551e-01,9.764973514649605280e-01,2.155294007366914399e-01,1.148309685568976724e-03
3.900000000000000000e+01,2.634845699999999874e-02,2.690971256210508700e-02,7.631106722477713333e+01,1.285588634793239393e+01,3.400340443513707100e+01,5.899302017366306883e-01,9.892530590886162711e-01,1.462134914562084886e-01,2.806277810525441285e-02
4.400000000000000000e+01,2.710479500000000097e-02,2.570836765255124848e-02,4.657277914640356187e+01,1.304031459484461664e+01,3.320401998930845622e+01,5.560222637871351514e-01,9.945121733991698632e-01,1.046209202829886942e-01,-6.982136737243761770e-02
4.900000000000000000e+01,2.665974200000000016e-02,2.497697965912313092e-02,3.055374586133717330e+01,1.317097949624653275e+01,3.223301677270859500e+01,5.251460525706961313e-01,9.969366055439863317e-01,7.821383845864042506e-02,-8.413811704384345502e-02
5.400000000000000000e+01,2.632692500000000102e-02,2.448185051542517074e-02,2.561148083086613525e+01,1.327722778616078436e+01,3.119987319746482868e+01,4.973077716925489167e-01,9.982391841512584518e-01,5.931720850672202172e-02,-9.225372422874150713e-02
5.900000000000000000e+01,2.625237399999999846e-02,2.411894995551822768e-02,2.443030808440881430e+01,1.337304446379290646e+01,3.016903236278119138e+01,4.722283613563081350e-01,9.990092793044471620e-01,4.450235795560838342e-02,-1.066712022240885321e-01
6.400000000000000000e+01,2.551499000000000128e-02,2.384360875201002594e-02,2.392048463279717652e+01,1.346182028668133945e+01,2.915808198322964984e+01,4.495679512066190764e-01,9.994740774512232973e-01,3.242789698740909665e-02,-8.356906239949876691e-02
6.900000000000000000e+01,2.493275699999999984e-02,2.363594218205611330e-02,2.348328746553305280e+01,1.354412112843745675e+01,2.816986763415689055e+01,4.290210179437948801e-01,9.997431106451751814e-01,2.266523146824405560e-02,-6.484074089719432665e-02
7.400000000000000000e+01,2.512380499999999905e-02,2.348468844312081791e-02,2.302935828290644693e+01,1.362003947712241292e+01,2.720448256303960477e+01,4.103304844229934134e-01,9.998862839471786002e-01,1.508042354518025936e-02,-8.195582784395905040e-02
7.900000000000000000e+01,2.303099600000000149e-02,2.338016567036944188e-02,2.255017100432931798e+01,1.368961750368885255e+01,2.626162430410534299e+01,3.932835252502262513e-01,9.999546731524420196e-01,9.521115511998577349e-03,1.745848351847201912e-02
8.400000000000000000e+01,2.155405300000000010e-02,2.331218463999051166e-02,2.204912665566144270e+01,1.375292592068568709e+01,2.534102243164329593e+01,3.777049583463919502e-01,9.999837191263006853e-01,5.706266934858889722e-03,8.790658199952557095e-02
8.900000000000000000e+01,2.391284700000000096e-02,2.327060568791793072e-02,2.153093567816096510e+01,1.381007968738019720e+01,2.444255027236126665e+01,3.634508971593831128e-01,9.999947002410463082e-01,3.255685767992654196e-03,-3.211206560410351241e-02
9.400000000000000000e+01,2.277660399999999891e-02,2.324660541113419271e-02,2.100007587801539799e+01,1.386123642487056173e+01,2.356628524673174496e+01,3.504031224743021089e-01,9.999984233950979240e-01,1.775727264657756595e-03,2.350007055670969014e-02
9.900000000000000000e+01,2.212539300000000014e-02,2.323345749615650727e-02,2.046067043894498738e+01,1.390658856261594778e+01,2.271257049355042668e+01,3.384642430863565865e-01,9.999995673136992114e-01,9.302539514963765067e-04,5.540322480782535614e-02
1.040000000000000000e+02,2.089129400000000122e-02,2.322657900793138191e-02,1.991658427956776123e+01,1.394635401735458657e+01,2.188207920411339913e+01,3.275536061123960341e-01,9.999998893963212288e-01,4.703268494672559999e-04,1.167642503965690276e-01
