t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,chi2q_fit,residual
-1.000000000000000000e+00,4.084549800000000092e-02,3.591262847832314697e-02,4.527248084545135498e+00,4.527248084545135498e+00,4.527248084545135498e+00,8.355737316540798876e-01,9.348249852657317671e-01,3.551087818161138276e-01,-2.466434760838426832e-01
4.000000000000000000e+00,4.011164600000000080e-02,3.586494964497018850e-02,2.842434685712510145e+02,5.590880897007109773e+00,2.153950081833128039e+01,8.326999620806715408e-01,9.348679052095431041e-01,3.549957743538938448e-01,-2.123348177514906010e-01
9.000000000000000000e+00,3.731283500000000253e-02,3.570033817804963566e-02,2.161502301944875626e+02,6.620150688566224240e+00,2.520629740137730224e+01,8.227998103482470071e-01,9.350217905758357873e-01,3.545902581125965902e-01,-8.062484109751834327e-02
1.400000000000000000e+01,3.648607400000000028e-02,3.546077196328920045e-02,1.525024834926271353e+02,7.360312813019532996e+00,2.677452206180488758e+01,8.084266349855723233e-01,9.352578954215777784e-01,3.539670451491226943e-01,-5.126510183553999178e-02
1.900000000000000000e+01,3.665752700000000225e-02,3.518483284938039857e-02,9.468923954124925046e+01,7.847263161051159841e+00,2.726565634037680042e+01,7.919223591354130898e-01,9.355484592178981984e-01,3.531983585112150048e-01,-7.363470753098018406e-02
2.400000000000000000e+01,3.462615599999999821e-02,3.490364696462571609e-02,4.655865487690302729e+01,8.123884826283209293e+00,2.701123908535140572e+01,7.751833986875212856e-01,9.358700296200490598e-01,3.523454095897498028e-01,1.387454823128589365e-02
2.900000000000000000e+01,3.494170299999999757e-02,3.463900154591640496e-02,2.033453524308740512e+01,8.255779488041831371e+00,2.624865444596222730e+01,7.595439126197295332e-01,9.362047206170336366e-01,3.514551480550283658e-01,-1.513507270417963069e-02
3.400000000000000000e+01,3.313903499999999724e-02,3.439980982924104036e-02,1.669552098239260118e+01,8.337445657686817668e+00,2.531607927994094354e+01,7.455484886079147833e-01,9.365430437326220936e-01,3.505526026661844874e-01,6.303874146205215578e-02
3.900000000000000000e+01,3.381598000000000243e-02,3.418486067951457402e-02,1.628865499636948755e+01,8.410530661455441148e+00,2.437962349240000748e+01,7.331147155481432254e-01,9.368827009868402333e-01,3.496438253302964760e-01,1.844403397572857983e-02
4.400000000000000000e+01,3.320166499999999826e-02,3.399110300769991877e-02,1.596518229280192891e+01,8.478448963861724863e+00,2.345229922803856937e+01,7.220462722103805353e-01,9.372230741058256154e-01,3.487304250615740897e-01,3.947190038499602538e-02
4.900000000000000000e+01,3.289055800000000029e-02,3.381584267970706714e-02,1.562416813888243183e+01,8.541432621466739761e+00,2.253288180717224165e+01,7.121697114848080101e-01,9.375636626544916474e-01,3.478137123086070814e-01,4.626423398535334242e-02
5.400000000000000000e+01,3.244076700000000230e-02,3.365679290437786214e-02,1.526504292985542577e+01,8.599603955536819555e+00,2.161967500327816794e+01,7.033375678966305999e-01,9.379039962654125429e-01,3.468949319165228196e-01,6.080129521889299227e-02
5.900000000000000000e+01,3.164210900000000160e-02,3.351201540310962124e-02,1.488947209200636479e+01,8.653065950920954208e+00,2.071098530463487108e+01,6.954246402706952823e-01,9.382436297590128760e-01,3.459752754412262488e-01,9.349532015548098207e-02
6.400000000000000000e+01,3.111267100000000146e-02,3.337986775123435307e-02,1.449882952448988505e+01,8.701906039198648912e+00,1.980518207724026780e+01,6.883246623312149204e-01,9.385821407003446248e-01,3.450558870072476525e-01,1.133598375617175802e-01
6.900000000000000000e+01,3.191779599999999828e-02,3.325895863983584916e-02,1.409422387435266799e+01,8.746197743940419045e+00,1.890077977165478984e+01,6.819474706816034404e-01,9.389191272049868253e-01,3.441378685478043153e-01,6.705813199179254391e-02
7.400000000000000000e+01,3.183153300000000213e-02,3.314810987916091967e-02,1.367661301958709785e+01,8.786002569756975689e+00,1.799657401289656988e+01,6.762165960426166356e-01,9.392542059627353446e-01,3.432222845056997484e-01,6.582884395804587674e-02
7.900000000000000000e+01,3.161939999999999890e-02,3.304632404442657545e-02,1.324695894880705183e+01,8.821372515633980171e+00,1.709186352218750926e+01,6.710672086468522091e-01,9.395870105262585925e-01,3.423101658588720286e-01,7.134620222132882772e-02
8.400000000000000000e+01,3.131637000000000309e-02,3.295275678178773149e-02,1.280644672479071922e+01,8.852353705453021249e+00,1.618680430311373897e+01,6.664443559574606546e-01,9.399171899474201286e-01,3.414025132323211809e-01,8.181933908938641975e-02
8.900000000000000000e+01,3.111153800000000108e-02,3.286669286864322276e-02,1.235680417069885095e+01,8.878991872483990022e+00,1.528296276495168371e+01,6.623014354844102280e-01,9.402444078932927773e-01,3.405002987155681948e-01,8.775774343216108386e-02
9.400000000000000000e+01,3.182448400000000011e-02,3.278752515241467602e-02,1.190077063119163192e+01,8.901340770138713054e+00,1.438415234179854352e+01,6.585988470159278574e-01,9.405683424450373975e-01,3.396044657983678383e-01,4.815205762073379581e-02
9.900000000000000000e+01,3.116922100000000043e-02,3.271473547533178261e-02,1.144276085369777718e+01,8.919474941821290415e+00,1.349761890032241141e+01,6.553027670336276644e-01,9.408886868801206171e-01,3.387159265535094610e-01,7.727572376658910225e-02
1.040000000000000000e+02,3.067336999999999841e-02,3.264787664784819798e-02,1.098972138326745629e+01,8.933508414064764480e+00,1.263553499771843214e+01,6.523839846046424196e-01,9.412051518531162619e-01,3.378355548564306310e-01,9.872533239240997849e-02
