t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,chi2q_fit,residual
-1.000000000000000000e+00,4.102790780000000609e-02,3.547638542503633169e-02,4.855017602443695068e+00,4.855017602443695068e+00,4.855017602443695068e+00,8.223941633043653221e-01,9.373462892495668664e-01,3.483991016493402371e-01,-2.775761187481837200e-01
4.000000000000000000e+00,3.618171260000000583e-02,3.541053809630743260e-02,4.234676833519677075e+02,6.330857454404511309e+00,2.386746133758620658e+01,8.183358801983815489e-01,9.374032451523434117e-01,3.482458269353067570e-01,-3.855872518462866161e-02
9.000000000000000000e+00,3.513934160000000556e-02,3.517493652855838149e-02,3.521333281218025490e+02,7.844389711726198477e+00,2.842613678224982010e+01,8.038181900136963653e-01,9.376119550509945944e-01,3.476835080147628321e-01,1.779746427918796337e-03
1.400000000000000000e+01,3.343314040000000542e-02,3.481414222229169131e-02,2.848952578991440987e+02,9.040216470369168533e+00,3.078964264919328286e+01,7.815636381634184504e-01,9.379421000783432216e-01,3.467918927838816168e-01,6.905009111458429438e-02
1.900000000000000000e+01,3.449193550000000108e-02,3.437183132082085452e-02,2.222886594547312313e+02,9.950228310344085614e+00,3.207943933255336333e+01,7.542575968367386530e-01,9.383680213076812660e-01,3.456377534169366994e-01,-6.005208958957328202e-03
2.400000000000000000e+01,3.245922019999999963e-02,3.388186125484900224e-02,1.648621397000203785e+02,1.061324470028857547e+01,3.265665683962012622e+01,7.242923012993949250e-01,9.389245326445421203e-01,3.441231204063861515e-01,7.113205274245013032e-02
2.900000000000000000e+01,3.315278450000000432e-02,3.335235314329146328e-02,1.134508825948745994e+02,1.107264963195782315e+01,3.269234526630072679e+01,6.936984359890611129e-01,9.398978826309338785e-01,3.414556636312937044e-01,9.978432164572947904e-03
3.400000000000000000e+01,3.293628800000000106e-02,3.275963576006451355e-02,6.988484098807317935e+01,1.137174473920134332e+01,3.229425415488162798e+01,6.640808641133106871e-01,9.419264504456308362e-01,3.358192399951119844e-01,-8.832611996774375474e-03
3.900000000000000000e+01,3.273942870000000338e-02,3.209278988988588377e-02,3.860523038001886675e+01,1.155490559323739852e+01,3.156183545496989851e+01,6.365667341760408160e-01,9.454232093586489860e-01,3.258449864674797802e-01,-3.233194050570598055e-02
4.400000000000000000e+01,3.044851920000000295e-02,3.138768134477580574e-02,2.502071753200353754e+01,1.167290581134930427e+01,3.063297746793487875e+01,6.117283918212539362e-01,9.500395265272982837e-01,3.121296173639838689e-01,4.695810723879013937e-02
4.900000000000000000e+01,3.182051730000000356e-02,3.068287829608533357e-02,2.234325823468338967e+01,1.176853675753490158e+01,2.965226291438080963e+01,5.895720662737257145e-01,9.552148314786600425e-01,2.959132064021393616e-01,-5.688195019573349942e-02
5.400000000000000000e+01,2.868011300000000360e-02,2.999645247617541144e-02,2.177992068182299690e+01,1.185658259548381288e+01,2.867723164282853432e+01,5.698102378478171470e-01,9.605769417472164173e-01,2.780142783807421636e-01,6.581697380877038484e-02
5.900000000000000000e+01,2.768390020000000354e-02,2.934116702900643053e-02,2.141534554026163306e+01,1.193911286786021897e+01,2.771645322388599553e+01,5.521300828842821140e-01,9.658312203855488054e-01,2.591718613749597888e-01,8.286334145032134280e-02
6.400000000000000000e+01,2.814846210000000043e-02,2.872909938134568172e-02,2.104046648291352639e+01,1.201629307276918368e+01,2.677022240467679026e+01,5.362603785641248955e-01,9.707334086414869390e-01,2.401596330511851785e-01,2.903186406728406471e-02
6.900000000000000000e+01,2.812339970000000272e-02,2.816982749245358630e-02,2.063875436080205716e+01,1.208810372682819612e+01,2.583801881897907293e+01,5.219730588595730136e-01,9.751182294955422769e-01,2.216854494672100273e-01,2.321389622679179143e-03
7.400000000000000000e+01,2.693491679999999999e-02,2.766887115054601082e-02,2.021257498368203187e+01,1.215452353482809045e+01,2.491937802609543695e+01,5.090772554227359636e-01,9.789090041101434769e-01,2.042967490492376692e-01,3.669771752730054126e-02
7.900000000000000000e+01,2.714988869999999943e-02,2.722748730459642261e-02,1.976572087607788575e+01,1.221555306338267677e+01,2.401401161028772435e+01,4.974134118243003777e-01,9.821032597884299387e-01,1.883432693592728691e-01,3.879930229821158816e-03
8.400000000000000000e+01,2.622088040000000383e-02,2.684346762992718960e-02,1.930174841044817668e+01,1.227121918192462324e+01,2.312185807982471530e+01,4.868481423119664919e-01,9.847472672971917529e-01,1.739908605378835960e-01,3.112936149635928823e-02
8.900000000000000000e+01,2.627215250000000321e-02,2.651233035336366881e-02,1.882391983732333784e+01,1.232157470496576046e+01,2.224314417739575589e+01,4.772698272861367608e-01,9.869114437847569254e-01,1.612631455934264157e-01,1.200889266818327972e-02
9.400000000000000000e+01,2.612423770000000395e-02,2.622845085917212271e-02,1.833531425668883585e+01,1.236669601548281960e+01,2.137846404948906809e+01,4.685848718811307378e-01,9.886724041660261975e-01,1.500895640628276961e-01,5.210657958605938167e-03
9.900000000000000000e+01,2.723246790000000486e-02,2.598591781224913327e-02,1.783896284750714045e+01,1.240668026374107846e+01,2.052888497187078087e+01,4.607145443967345932e-01,9.901023695525308366e-01,1.403470619801628072e-01,-6.232750438754357941e-02
1.040000000000000000e+02,2.733297930000000084e-02,2.577908054410072217e-02,1.733799484976282912e+01,1.244164331388708611e+01,1.969607738660906904e+01,4.535923085198272919e-01,9.912642563149884900e-01,1.318907659856931036e-01,-7.769493779496393360e-02
