t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,chi2q_fit,residual
-1.000000000000000000e+00,4.102790780000000609e-02,3.788196702409606098e-02,4.753084719181060791e+00,4.753084719181060791e+00,4.753084719181060791e+00,8.265153872662803769e-01,9.365621901475466027e-01,3.505014464820804809e-01,-1.572970387951972415e-01
4.000000000000000000e+00,3.618171260000000583e-02,3.758632967138762077e-02,2.800200289337194022e+02,7.219403043760096672e+00,2.269957279015045515e+01,8.188459219636426978e-01,9.366699924130514887e-01,3.502132569063228784e-01,7.023085356938074675e-02
9.000000000000000000e+00,3.513934160000000556e-02,3.671352255121703573e-02,1.739566118000958852e+02,9.037704048959305680e+00,2.588840157343007675e+01,7.961581943278858153e-01,9.369923417933205823e-01,3.493498982691551347e-01,7.870904756085150833e-02
1.400000000000000000e+01,3.343314040000000542e-02,3.556050394806235110e-02,8.092037370911619121e+01,9.970736654826476197e+00,2.678401955798512901e+01,7.661643364609573847e-01,9.374421389766277590e-01,3.481411151687270333e-01,1.063681774031172839e-01
1.900000000000000000e+01,3.449193550000000108e-02,3.438480950041261641e-02,2.057926944883181619e+01,1.025930371447243061e+01,2.641365130716838294e+01,7.357633111817973859e-01,9.379683330424423149e-01,3.467209341957621094e-01,-5.356299979369233411e-03
2.400000000000000000e+01,3.245922019999999963e-02,3.333197812474966021e-02,1.543529169259761780e+01,1.032629179039535217e+01,2.560448565063951776e+01,7.087771152336234115e-01,9.385181690006380029e-01,3.452298458356257704e-01,4.363789623748302871e-02
2.900000000000000000e+01,3.315278450000000432e-02,3.241082418570891133e-02,1.536464005581050785e+01,1.038123786057753684e+01,2.478783924189187715e+01,6.853963825140948485e-01,9.390746060168405629e-01,3.437133752624644822e-01,-3.709801571455464964e-02
3.400000000000000000e+01,3.293628800000000106e-02,3.160265688800608513e-02,1.527043810548918579e+01,1.043096554671887155e+01,2.397789408539576073e+01,6.651232526876539319e-01,9.396374515354425361e-01,3.421716815751690288e-01,-6.668155559969579649e-02
3.900000000000000000e+01,3.273942870000000338e-02,3.089129752664741130e-02,1.514134873062189435e+01,1.047565399572717837e+01,2.317374208397669477e+01,6.475254978022845220e-01,9.402065506113798099e-01,3.406048182093888155e-01,-9.240655866762960413e-02
4.400000000000000000e+01,3.044851920000000295e-02,3.026310939867204314e-02,1.498133908338370723e+01,1.051544338237578557e+01,2.237452119447257814e+01,6.322365124562245864e-01,9.407813952671407742e-01,3.390138143486364775e-01,-9.270490066397990558e-03
4.900000000000000000e+01,3.182051730000000356e-02,2.970661791910868266e-02,1.479409792979121718e+01,1.055045476867771370e+01,2.157949404210087962e+01,6.189453726046111326e-01,9.413610864217262231e-01,3.374008076026304148e-01,-1.056949690445660450e-01
5.400000000000000000e+01,2.868011300000000360e-02,2.921218585187236594e-02,1.458298613407674438e+01,1.058079329060301177e+01,2.078810182927016470e+01,6.073883732230344057e-01,9.419443214410561094e-01,3.357691101113209342e-01,2.660364259361811673e-02
5.900000000000000000e+01,2.768390020000000354e-02,2.877173509561075510e-02,1.435106640694920266e+01,1.060655151575388366e+01,2.000003315884101696e+01,5.973418387992790457e-01,9.425294094092545594e-01,3.341231994319489029e-01,5.439174478053757783e-02
6.400000000000000000e+01,2.814846210000000043e-02,2.837850699320116493e-02,1.410116458472999845e+01,1.062781306587610786e+01,1.921532463019792658e+01,5.886160079841120663e-01,9.431143147817849792e-01,3.324686289767564418e-01,1.150224466005822510e-02
6.900000000000000000e+01,2.812339970000000272e-02,2.802685464614910332e-02,1.383595749866170799e+01,1.064465662152083780e+01,1.843449621096937463e+01,5.810498235952821222e-01,9.436967274814439532e-01,3.308118597342200595e-01,-4.827252692544969914e-03
7.400000000000000000e+01,2.693491679999999999e-02,2.771206203340760565e-02,1.355808711233304109e+01,1.065716049402716514e+01,1.765873254863753417e+01,5.745064839166158510e-01,9.442741549853467253e-01,3.291600222182358149e-01,3.885726167038028311e-02
7.900000000000000000e+01,2.714988869999999943e-02,2.743018584697538148e-02,1.327030071402963074e+01,1.066540800443300796e+01,1.689011949843622773e+01,5.688696316206238723e-01,9.448440298528297809e-01,3.275206241619983416e-01,1.401485734876910250e-02
8.400000000000000000e+01,2.622088040000000383e-02,2.717791686266265300e-02,1.297561556562448892e+01,1.066949393847139582e+01,1.613193476400749660e+01,5.640400735252641962e-01,9.454038247136894446e-01,3.259012246321384421e-01,4.785182313313245811e-02
8.900000000000000000e+01,2.627215250000000321e-02,2.695245837847581871e-02,1.267750026505308014e+01,1.066953230808977970e+01,1.538897473731130816e+01,5.599329387712206341e-01,9.459511661077300015e-01,3.243090984530435095e-01,3.401529392379077504e-02
9.400000000000000000e+01,2.612423770000000395e-02,2.675141981705882882e-02,1.238005026233505390e+01,1.066566547011857402e+01,1.466786226813443150e+01,5.564751962493962312e-01,9.464839387356993594e-01,3.227509159016546669e-01,3.135910585294124364e-02
9.900000000000000000e+01,2.723246790000000486e-02,2.657272407905472700e-02,1.208810906790277429e+01,1.065807422283322481e+01,1.397721784808980239e+01,5.536034662460924682e-01,9.470003725211737500e-01,3.212324616920869680e-01,-3.298719104726389323e-02
1.040000000000000000e+02,2.733297930000000084e-02,2.641452775746339077e-02,1.180725163527721477e+01,1.064698770878240630e+01,1.332749794439744129e+01,5.512620790711568741e-01,9.474991062012521059e-01,3.197584146630522151e-01,-4.592257712683050358e-02
