dataset,dataset_name,path,fluence_ratio,n_points,rms,wrms,dt_i_ps,dt_local_ps,A_obs,B_obs,B_eff_obs,sigma_irf_ps,B0_obs,B1_obs,wall_time_sec,avg_wall_time_sec
deltak12k_1p0mW.csv,deltak12k_1p0mW.csv,deltak12k_1p0mW.csv,1.0,22,0.0006992080172349572,0.03496040086174786,-0.3379410800079171,0.0,0.15,-0.005636829194589553,-0.005636829194589553,0.2,0.0232,0.0,2.051455399952829,2.062825929496618
deltak12k_2p0mW.csv,deltak12k_2p0mW.csv,deltak12k_2p0mW.csv,2.0,22,0.0012641304229889072,0.06320652114944536,-0.3379410800079171,0.0,0.10110227174199245,0.00859316071185882,0.00859316071185882,0.2,0.0232,0.0,2.029049100005068,2.0632826812907035
deltak12k_2p5mW.csv,deltak12k_2p5mW.csv,deltak12k_2p5mW.csv,2.5,22,0.0017824912084455171,0.08912456042227583,-0.3379410800079171,0.0,0.06476140824566391,0.017885086398157085,0.017885086398157085,0.2,0.0232,0.0,2.031987600028515,2.0636716460467404
