t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,residual
-1.000000000000000000e+00,4.084549800000000092e-02,3.590119698060459386e-02,5.035612523555755615e+00,5.035612523555755615e+00,5.035612523555755615e+00,8.150414090275514001e-01,9.387354809504289133e-01,-2.472150509697703391e-01
4.000000000000000000e+00,4.011164600000000080e-02,3.586019401550506747e-02,2.427259883723772873e+02,5.914836551578107837e+00,1.465143718869305189e+01,8.126245572405369488e-01,9.387687305647562930e-01,-2.125725992247466667e-01
9.000000000000000000e+00,3.731283500000000253e-02,3.571663537847619141e-02,1.943127561541783734e+02,6.799436727069408271e+00,1.714747057795306873e+01,8.041837481044082914e-01,9.388899363538617537e-01,-7.980998107619055593e-02
1.400000000000000000e+01,3.648607400000000028e-02,3.550356396699689415e-02,1.485751653573577471e+02,7.472794098851908373e+00,1.833944160567510551e+01,7.916896981058915150e-01,9.390797291918053791e-01,-4.912550165015530657e-02
1.900000000000000000e+01,3.665752700000000225e-02,3.525191358391350366e-02,1.059684066478753692e+02,7.955854376985575627e+00,1.890574923430777332e+01,7.769787335152170682e-01,9.393186086522077316e-01,-7.028067080432492952e-02
2.400000000000000000e+01,3.462615599999999821e-02,3.498742835565414599e-02,6.720293004341580456e+01,8.272222353885918977e+00,1.905319817667849946e+01,7.615810756659475711e-01,9.395894465667957718e-01,1.806361778270738905e-02
2.900000000000000000e+01,3.494170299999999757e-02,3.473029613900296270e-02,3.420281947656439314e+01,8.448900814782112079e+00,1.887272071188802869e+01,7.467016199649744168e-01,9.398777689159562021e-01,-1.057034304985174367e-02
3.400000000000000000e+01,3.313903499999999724e-02,3.449445845799740951e-02,1.391087848495612711e+01,8.524198300548972540e+00,1.843895774239068430e+01,7.331759483925591736e-01,9.401722717644274141e-01,6.777117289987061310e-02
3.900000000000000000e+01,3.381598000000000243e-02,3.428556835807322623e-02,1.049867505183493854e+01,8.559292919284695600e+00,1.789211497307482546e+01,7.213412714127056535e-01,9.404664382920892018e-01,2.347941790366118997e-02
4.400000000000000000e+01,3.320166499999999826e-02,3.410176253676799885e-02,1.033586396156700893e+01,8.588694358360621450e+00,1.732556619364180506e+01,7.110785599798352674e-01,9.407586222957050603e-01,4.500487683840002917e-02
4.900000000000000000e+01,3.289055800000000029e-02,3.393956948242298627e-02,1.026833801877660335e+01,8.615706863914732949e+00,1.674908933274961242e+01,7.021710164579487712e-01,9.410485766984242328e-01,5.245057412114929873e-02
5.400000000000000000e+01,3.244076700000000230e-02,3.379594742178143596e-02,1.019265726638758984e+01,8.640402841695719260e+00,1.616289125132133364e+01,6.944283940326575477e-01,9.413361418185796081e-01,6.775902108907168320e-02
5.900000000000000000e+01,3.164210900000000160e-02,3.366832870187848326e-02,1.010711391122935865e+01,8.662763797415681921e+00,1.556721472816516183e+01,6.876897393986869389e-01,9.416211630734139248e-01,1.013109850939240830e-01
6.400000000000000000e+01,3.111267100000000146e-02,3.355454880910380133e-02,1.001254851000580892e+01,8.682770134677998186e+00,1.496281354996067670e+01,6.818190637956426103e-01,9.419034887670966194e-01,1.220938904551899934e-01
6.900000000000000000e+01,3.191779599999999828e-02,3.345278333610786359e-02,9.909927156775596657e+00,8.700405736586267480e+00,1.435120227835344409e+01,6.767014887575341087e-01,9.421829701328158224e-01,7.674936680539326539e-02
7.400000000000000000e+01,3.183153300000000213e-02,3.336149429940228617e-02,9.800359632734446436e+00,8.715661458319642563e+00,1.373498524670300291e+01,6.722399555860435472e-01,9.424594616740699093e-01,7.649806497011420181e-02
7.900000000000000000e+01,3.161939999999999890e-02,3.327938427481382661e-02,9.685203410372828614e+00,8.728539922657709837e+00,1.311827812991890774e+01,6.683524066785861972e-01,9.427328218472250665e-01,8.299921374069138547e-02
8.400000000000000000e+01,3.131637000000000309e-02,3.320535694895410117e-02,9.566189450789702065e+00,8.739061984169993025e+00,1.250719766754945184e+01,6.649693542605684682e-01,9.430029141996463249e-01,9.444934744770490387e-02
8.900000000000000000e+01,3.111153800000000108e-02,3.313848287358921868e-02,9.445551562040551019e+00,8.747274979273043982e+00,1.191032607681307987e+01,6.620317631573996442e-01,9.432696090929504340e-01,1.013472436794608800e-01
9.400000000000000000e+01,3.182448400000000011e-02,3.307796941727257634e-02,9.326116761612187389e+00,8.753262327534152121e+00,1.133893031316495126e+01,6.594891866431330518e-01,9.435327861239612979e-01,6.267427086362881150e-02
9.900000000000000000e+01,3.116922100000000043e-02,3.302313418689700047e-02,9.211277366459666993e+00,8.757152960550465437e+00,1.080655876755198541e+01,6.572981114341293063e-01,9.437923372716767734e-01,9.269565934484999548e-02
1.040000000000000000e+02,3.067336999999999841e-02,3.297338159646783645e-02,9.104740310665260239e+00,8.759127492273485416e+00,1.032757866485352771e+01,6.554204931401885759e-01,9.440481706052242794e-01,1.150005798233919019e-01
