t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,chi2q_fit,residual
-1.000000000000000000e+00,4.115286499999999681e-02,3.583801077769843690e-02,4.776391327381134033e+00,4.776391327381134033e+00,4.776391327381134033e+00,8.255748975761826314e-01,9.367414717490856191e-01,3.500220208863393800e-01,-2.657427111150779675e-01
4.000000000000000000e+00,3.116874400000000170e-02,3.571978392773143829e-02,3.909779107990820535e+02,6.147692013479856499e+00,2.194489769599846340e+01,8.224328381264831567e-01,9.367859423289039977e-01,3.499029840612213893e-01,2.275519963865718365e-01
9.000000000000000000e+00,3.398992099999999933e-02,3.517642515495367911e-02,3.146209427594626504e+02,7.803860899602284462e+00,2.665213579958805212e+01,8.079920111933814875e-01,9.369945036803249971e-01,3.493440998111480567e-01,5.932520774768398897e-02
1.400000000000000000e+01,3.614769899999999841e-02,3.431834242414130709e-02,2.430458912786503163e+02,9.047867994188223406e+00,2.887760198086055752e+01,7.851609056308171963e-01,9.373343906570288375e-01,3.484311124047569375e-01,-9.146782879293456625e-02
1.900000000000000000e+01,3.446519399999999761e-02,3.327259906059142763e-02,1.770736014689394722e+02,9.929103116983334587e+00,2.995806276349637187e+01,7.573168717811493700e-01,9.377714370464874660e-01,3.472531236141236932e-01,-5.962974697042849881e-02
2.400000000000000000e+01,3.116980199999999993e-02,3.214255123652404872e-02,1.177314263333390727e+02,1.050473316017017389e+01,3.028643567142061244e+01,7.274514829287883622e-01,9.383183516207324049e-01,3.457725712252947003e-01,4.863746182620243969e-02
2.900000000000000000e+01,3.133069000000000132e-02,3.099514380285629464e-02,6.723020855423887099e+01,1.083747148740873456e+01,3.004750912892215453e+01,6.980296060987973839e-01,9.390814655283924450e-01,3.436946335063242874e-01,-1.677730985718533380e-02
3.400000000000000000e+01,2.897216400000000164e-02,2.988194071476557231e-02,3.206049340305932560e+01,1.099637486529226216e+01,2.938204526803940553e+01,6.708323369799972236e-01,9.401292627850321715e-01,3.408180882160919967e-01,4.548883573827853383e-02
3.900000000000000000e+01,2.634845699999999874e-02,2.885334050308226844e-02,2.047628535109668135e+01,1.106776840619632551e+01,2.849119570768800003e+01,6.467600434981807256e-01,9.413642658036639466e-01,3.373919368745030845e-01,1.252441751541134851e-01
4.400000000000000000e+01,2.710479500000000097e-02,2.792417011235144228e-02,1.923235392186421322e+01,1.111809429129850102e+01,2.756454527447082370e+01,6.258067197427970019e-01,9.426979797886382295e-01,3.336472971603700044e-01,4.096875561757206546e-02
4.900000000000000000e+01,2.665974200000000016e-02,2.708412669825656025e-02,1.893740052239401450e+01,1.116212776507667215e+01,2.664919542548173581e+01,6.075989221930462314e-01,9.441068176066000905e-01,3.296396774490867876e-01,2.121923491282800417e-02
5.400000000000000000e+01,2.632692500000000102e-02,2.632129727645702091e-02,1.865995282314154480e+01,1.120104766837091681e+01,2.574798460933393685e+01,5.917677407792085731e-01,9.455766372788144691e-01,3.253994822252936903e-01,-2.813861771490053232e-04
5.900000000000000000e+01,2.625237399999999846e-02,2.562603134872840083e-02,1.835344609696950968e+01,1.123503845765200815e+01,2.486020979573541823e+01,5.779970816984620896e-01,9.470906254837395677e-01,3.209662710018280629e-01,-3.131713256357988168e-02
6.400000000000000000e+01,2.551499000000000128e-02,2.499078773555330965e-02,1.802006981011724207e+01,1.126421846113622571e+01,2.398505687198395364e+01,5.660186575903296546e-01,9.486294233995506975e-01,3.163893441009604235e-01,-2.621011322233458146e-02
6.900000000000000000e+01,2.493275699999999984e-02,2.440973460374915721e-02,1.766408413672379751e+01,1.128869192186202852e+01,2.312182443718088010e+01,5.556048425568796967e-01,9.501723482181079206e-01,3.117250530221892801e-01,-2.615111981254213125e-02
7.400000000000000000e+01,2.512380499999999905e-02,2.387836669655710523e-02,1.728933961522691121e+01,1.130855503461385680e+01,2.226997098412327247e+01,5.465624400983302156e-01,9.516987191211121466e-01,3.070334640120430669e-01,-6.227191517214469146e-02
7.900000000000000000e+01,2.303099600000000149e-02,2.339316344205004047e-02,1.689922792417341313e+01,1.132389927640048022e+01,2.142915967038825542e+01,5.387273685726623462e-01,9.531890766788833069e-01,3.023749065317059559e-01,1.810837210250194895e-02
8.400000000000000000e+01,2.155405300000000010e-02,2.295129684134588829e-02,1.649677955952383712e+01,1.133481441190094152e+01,2.059932191852177041e+01,5.319601331243640763e-01,9.546261679535310574e-01,2.978067820892545403e-01,6.986219206729440967e-02
8.900000000000000000e+01,2.391284700000000096e-02,2.255039365565704099e-02,1.608477792809214790e+01,1.134139143094368052e+01,1.978074026007965713e+01,5.261419651042860135e-01,9.559956272979265313e-01,2.933809138087274948e-01,-6.812266721714799189e-02
9.400000000000000000e+01,2.277660399999999891e-02,2.218835191443498805e-02,1.566588294126886893e+01,1.134372558074623072e+01,1.897415491463242887e+01,5.211715267211075586e-01,9.572863392015887873e-01,2.891415998745607840e-01,-2.941260427825054258e-02
9.900000000000000000e+01,2.212539300000000014e-02,2.186320770917278902e-02,1.524276409985829339e+01,1.134191965668891022e+01,1.818089866329188453e+01,5.169620929947553734e-01,9.584905144985276237e-01,2.851244177834438287e-01,-1.310926454136055602e-02
1.040000000000000000e+02,2.089129400000000122e-02,2.157304536334181747e-02,1.481824255387065925e+01,1.133608770867943605e+01,1.740305733796776266e+01,5.134391351934083358e-01,9.596035387986917575e-01,2.813557327033300304e-01,3.408756816709081205e-02
