t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,residual
-1.000000000000000000e+00,3.006309299999999907e-02,2.311522587550796440e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,2.311522587550796440e-02,-3.473933562246017126e-01
4.000000000000000000e+00,1.801313499999999956e-02,2.311520191580530847e-02,4.218128898362938806e+00,4.218137034868456148e+00,4.109479582195989522e+00,8.561676628086752894e-01,2.311520191580530847e-02,2.551033457902654455e-01
9.000000000000000000e+00,2.491854099999999891e-02,2.311517200428074917e-02,4.217856746248711985e+00,4.217860870518773453e+00,4.165052137249976028e+00,8.559468703049883942e-01,2.311517200428074917e-02,-9.016844978596248728e-02
1.400000000000000000e+01,2.020131099999999957e-02,2.311514213169573242e-02,4.217610881984888316e+00,4.217613122637380307e+00,4.191010841641145568e+00,8.557321846559562406e-01,2.311514213169573242e-02,1.456915565847866356e-01
1.900000000000000000e+01,1.798225900000000044e-02,2.311511229529045891e-02,4.217377701793803446e+00,4.217379031015976665e+00,4.203450570439171585e+00,8.555234240155628056e-01,2.311511229529045891e-02,2.566426647645229098e-01
2.400000000000000000e+01,1.803021100000000085e-02,2.311508249371750298e-02,4.217150823189767195e+00,4.217151705134989825e+00,4.209438924506180513e+00,8.553204218394049319e-01,2.311508249371750298e-02,2.542435746858751067e-01
2.900000000000000000e+01,1.850169899999999992e-02,2.311505272629967717e-02,4.216927161235449972e+00,4.216927822141523841e+00,4.212284227211069876e+00,8.551230209653832848e-01,2.311505272629967717e-02,2.306676863149838552e-01
3.400000000000000000e+01,1.843237899999999874e-02,2.311502299268545016e-02,4.216705203618353437e+00,4.216705754859308541e+00,4.213582997513747763e+00,8.549310708047025420e-01,2.311502299268545016e-02,2.341321996342725642e-01
3.900000000000000000e+01,0.000000000000000000e+00,2.311499329268345768e-02,4.216484203844142797e+00,4.216484700511569983e+00,4.214117174307384417e+00,8.547444259365317709e-01,2.311499329268345768e-02,1.155749664634172946e+00
4.400000000000000000e+01,0.000000000000000000e+00,2.311496362618140413e-02,4.216263792161188739e+00,4.216264261568517746e+00,4.214272517247948713e+00,8.545629453691211408e-01,2.311496362618140413e-02,1.155748181309070199e+00
4.900000000000000000e+01,0.000000000000000000e+00,2.311493399310620214e-02,4.216043785078520401e+00,4.216044240780992602e+00,4.214240008749883692e+00,8.543864921258106371e-01,2.311493399310620214e-02,1.155746699655310072e+00
5.400000000000000000e+01,0.000000000000000000e+00,2.311490439340430081e-02,4.215824091413861829e+00,4.215824540140992838e+00,4.214114361062084591e+00,8.542149329919880296e-01,2.311490439340430081e-02,1.155745219670214929e+00
5.900000000000000000e+01,0.000000000000000000e+00,2.311487482703177693e-02,4.215604665784334237e+00,4.215605110876654571e+00,4.213942580960202022e+00,8.540481383428500939e-01,2.311487482703177693e-02,1.155743741351588749e+00
6.400000000000000000e+01,0.000000000000000000e+00,2.311484529394957146e-02,4.215385485542335608e+00,4.215385928657215509e+00,4.213748006257929113e+00,8.538859820124503619e-01,2.311484529394957146e-02,1.155742264697478650e+00
6.900000000000000000e+01,0.000000000000000000e+00,2.311481579412102971e-02,4.215166539328623507e+00,4.215166981287427284e+00,4.213542224918593426e+00,8.537283411844316383e-01,2.311481579412102971e-02,1.155740789706051430e+00
7.400000000000000000e+01,0.000000000000000000e+00,2.311478632751072862e-02,4.214947821389037230e+00,4.214948262597923545e+00,4.213330990691730449e+00,8.535750962947062925e-01,2.311478632751072862e-02,1.155739316375536507e+00
7.900000000000000000e+01,0.000000000000000000e+00,2.311475689408382106e-02,4.214729328752595094e+00,4.214729769411547089e+00,4.213117160269533201e+00,8.534261309411794727e-01,2.311475689408382106e-02,1.155737844704191053e+00
8.400000000000000000e+01,0.000000000000000000e+00,2.311472749380583461e-02,4.214511059830208239e+00,4.214511500036868696e+00,4.212902151808098239e+00,8.532813317981107204e-01,2.311472749380583461e-02,1.155736374690291779e+00
8.900000000000000000e+01,0.000000000000000000e+00,2.311469812664243562e-02,4.214293013718942049e+00,4.214293453520181920e+00,4.212686669204696699e+00,8.531405885338314565e-01,2.311469812664243562e-02,1.155734906332121836e+00
9.400000000000000000e+01,0.000000000000000000e+00,2.311466879255943616e-02,4.214075189856557380e+00,4.214075629274089962e+00,4.212471061745148404e+00,8.530037937311857332e-01,2.311466879255943616e-02,1.155733439627971704e+00
9.900000000000000000e+01,0.000000000000000000e+00,2.311463949152270034e-02,4.213857587850064590e+00,4.213858026893158915e+00,4.212255502676693908e+00,8.528708428103431993e-01,2.311463949152270034e-02,1.155731974576134968e+00
1.040000000000000000e+02,0.000000000000000000e+00,2.311461022349814085e-02,4.213640207390563219e+00,4.213640646062363437e+00,4.212040077865287557e+00,8.527416339537817747e-01,2.311461022349814085e-02,1.155730511174906994e+00
