t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,residual
-1.000000000000000000e+00,4.115286499999999681e-02,2.565434787947672157e-02,4.000011622905731201e+00,4.000011622905731201e+00,4.000011622905731201e+00,8.563483861565638344e-01,9.307693201761979562e-01,-7.749258560261637063e-01
4.000000000000000000e+00,3.116874400000000170e-02,2.565434522095482589e-02,4.000038984704756828e+00,4.000038968920769378e+00,4.000042879550161246e+00,8.563482539924631709e-01,9.307693224010046285e-01,-2.757199389522587696e-01
9.000000000000000000e+00,3.398992099999999933e-02,2.565434230550548214e-02,4.000038928986976217e+00,4.000038932861839314e+00,4.000038937283053819e+00,8.563481109754458309e-01,9.307693251627794373e-01,-4.167789347247258247e-01
1.400000000000000000e+01,3.614769899999999841e-02,2.565433980008002129e-02,4.000038889251619878e+00,4.000038893380986949e+00,4.000038846456839714e+00,8.563479901459180033e-01,9.307693278839255235e-01,-5.246679599959988005e-01
1.900000000000000000e+01,3.446519399999999761e-02,2.565433764243939610e-02,4.000038849766126781e+00,4.000038853894702484e+00,4.000038806342718800e+00,8.563478881019480626e-01,9.307693305649064053e-01,-4.405428178780300685e-01
2.400000000000000000e+01,3.116980199999999993e-02,2.565433577980270885e-02,4.000038810323485627e+00,4.000038814447915314e+00,4.000038766935323231e+00,8.563478019594317203e-01,9.307693332062584313e-01,-2.757733110098645746e-01
2.900000000000000000e+01,3.133069000000000132e-02,2.565433416748243503e-02,4.000038770920926190e+00,4.000038775041169004e+00,4.000038727576699316e+00,8.563477292769652305e-01,9.307693358085116220e-01,-2.838177916258783351e-01
3.400000000000000000e+01,2.897216400000000164e-02,2.565433276764330153e-02,4.000038731558369420e+00,4.000038735674429802e+00,4.000038688258151787e+00,8.563476679879455933e-01,9.307693383721894476e-01,-1.658915616178349983e-01
3.900000000000000000e+01,2.634845699999999874e-02,2.565433154825044054e-02,4.000038692235776239e+00,4.000038696347657741e+00,4.000038648979518108e+00,8.563476163430316923e-01,9.307693408978080507e-01,-3.470627258747790989e-02
4.400000000000000000e+01,2.710479500000000097e-02,2.565433048217904272e-02,4.000038652953104013e+00,4.000038657060811964e+00,4.000038609740765416e+00,8.563475728614372562e-01,9.307693433858770238e-01,-7.252322589104791273e-02
4.900000000000000000e+01,2.665974200000000016e-02,2.565432954646071698e-02,4.000038613710318103e+00,4.000038617813855168e+00,4.000038570541852856e+00,8.563475362897072785e-01,9.307693458368988537e-01,-5.027062267696415926e-02
5.400000000000000000e+01,2.632692500000000102e-02,2.565432872164538983e-02,4.000038574507368772e+00,4.000038578606741169e+00,4.000038531382736906e+00,8.563475055668116065e-01,9.307693482513694772e-01,-3.362981391773055967e-02
5.900000000000000000e+01,2.625237399999999846e-02,2.565432799126136226e-02,4.000038535344225821e+00,4.000038539439435326e+00,4.000038492263372270e+00,8.563474797946096784e-01,9.307693506297787245e-01,-2.990230043693180989e-02
6.400000000000000000e+01,2.551499000000000128e-02,2.565432734135822401e-02,4.000038496220842177e+00,4.000038500311894119e+00,4.000038453183726972e+00,8.563474582128421941e-01,9.307693529726089876e-01,6.966867067911136635e-03
6.900000000000000000e+01,2.493275699999999984e-02,2.565432676011976387e-02,4.000038457137179648e+00,4.000038461224078468e+00,4.000038414143760157e+00,8.563474401779624934e-01,9.307693552803369963e-01,3.607848800598820183e-02
7.400000000000000000e+01,2.512380499999999905e-02,2.565432623753653024e-02,4.000038418093194714e+00,4.000038422175944852e+00,4.000038375143429192e+00,8.563474251452216635e-01,9.307693575534329300e-01,2.652606187682655936e-02
7.900000000000000000e+01,2.303099600000000149e-02,2.565432576512853211e-02,4.000038379088850959e+00,4.000038383167455969e+00,4.000038336182689669e+00,8.563474126534998954e-01,9.307693597923605289e-01,1.311664882564265167e-01
8.400000000000000000e+01,2.155405300000000010e-02,2.565432533571048584e-02,4.000038340124104863e+00,4.000038344198568296e+00,4.000038297261511389e+00,8.563474023124663104e-01,9.307693619975775379e-01,2.050136167855242941e-01
8.900000000000000000e+01,2.391284700000000096e-02,2.565432494319322757e-02,4.000038301198922674e+00,4.000038305269249861e+00,4.000038258379845502e+00,8.563473937917162049e-01,9.307693641695358178e-01,8.707389715966132315e-02
9.400000000000000000e+01,2.277660399999999891e-02,2.565432458241548308e-02,4.000038262313258208e+00,4.000038266379452701e+00,4.000038219537653816e+00,8.563473868115650811e-01,9.307693663086806790e-01,1.438860291207741948e-01
9.900000000000000000e+01,2.212539300000000014e-02,2.565432424900150957e-02,4.000038223467071496e+00,4.000038227529137735e+00,4.000038180734893700e+00,8.563473811352673160e-01,9.307693684154521030e-01,1.764465624500754781e-01
1.040000000000000000e+02,2.089129400000000122e-02,2.565432393924059820e-02,4.000038184660320795e+00,4.000038188718263221e+00,4.000038141971533179e+00,8.563473765624212142e-01,9.307693704902838538e-01,2.381514969620298350e-01
