dataset_name,path,fluence_ratio,n_points,rms,wrms,dt_local_ps,A_obs,B_obs,wall_time_sec,avg_wall_time_sec
deltak12k_1p0mW.csv,deltak12k_1p0mW.csv,1.0,22,0.008509330868363956,0.42546654341819784,0.0,0.04999999999999997,0.009999999999999998,2.6213776000076905,2.767923169763932
deltak12k_2p0mW.csv,deltak12k_2p0mW.csv,2.0,22,0.006318133065607582,0.3159066532803791,0.0,0.04999999999999997,0.009999999999999998,2.6489674999611452,2.784979932557055
deltak12k_2p5mW.csv,deltak12k_2p5mW.csv,2.5,22,0.005546750374472546,0.27733751872362733,0.0,0.04999999999999997,0.009999999999999998,2.5833525999914855,2.759206106970195
