t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,residual
-1.000000000000000000e+00,4.115286499999999681e-02,1.731214439280993195e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,9.307692307692307931e-01,-1.192036030359503229e+00
4.000000000000000000e+00,3.116874400000000170e-02,1.731214438696516977e-02,4.025078989869197876e+00,4.000002605176347537e+00,4.014176339018709960e+00,8.563488380058518201e-01,9.307692308840221918e-01,-6.928299806517416171e-01
9.000000000000000000e+00,3.398992099999999933e-02,1.731214436942522458e-02,4.016424590201573608e+00,4.000004407989519173e+00,4.016263646071901228e+00,8.563488362896549688e-01,9.307692312285077429e-01,-8.338888315287387165e-01
1.400000000000000000e+01,3.614769899999999841e-02,1.731214434430750418e-02,4.014253215433929434e+00,4.000005842133302458e+00,4.015494872373436053e+00,8.563488338317147841e-01,9.307692317218212441e-01,-9.417777327846247326e-01
1.900000000000000000e+01,3.446519399999999761e-02,1.731214431279872595e-02,4.013061407965825111e+00,4.000007135270369218e+00,4.014404863819090785e+00,8.563488307479983908e-01,9.307692323406554502e-01,-8.576524843600635828e-01
2.400000000000000000e+01,3.116980199999999993e-02,1.731214427555747074e-02,4.012072200049084714e+00,4.000008325886692973e+00,4.013342516401042559e+00,8.563488271028252274e-01,9.307692330720758189e-01,-6.928828862221264595e-01
2.900000000000000000e+01,3.133069000000000132e-02,1.731214423313074194e-02,4.011172125062209659e+00,4.000009425484606140e+00,4.012351355174296863e+00,8.563488229496128978e-01,9.307692339053391661e-01,-7.009272883434629620e-01
3.400000000000000000e+01,2.897216400000000164e-02,1.731214418601510416e-02,4.010340889098386263e+00,4.000010441346968371e+00,4.011432546767868423e+00,8.563488183368529461e-01,9.307692348306929597e-01,-5.830009906992448254e-01
3.900000000000000000e+01,2.634845699999999874e-02,1.731214413466775764e-02,4.009571534786338987e+00,4.000011379752463014e+00,4.010581685357985648e+00,8.563488133091970989e-01,9.307692358391577159e-01,-4.518156432666120548e-01
4.400000000000000000e+01,2.710479500000000097e-02,1.731214407951045531e-02,4.008859261306740862e+00,4.000012246454313747e+00,4.009793913523214570e+00,8.563488079078391824e-01,9.307692369224502826e-01,-4.896325460244772554e-01
4.900000000000000000e+01,2.665974200000000016e-02,1.731214402093228868e-02,4.008199843207552959e+00,4.000013046774673064e+00,4.009064615448104441e+00,8.563488021707876818e-01,9.307692380729287729e-01,-4.673798989533855530e-01
5.400000000000000000e+01,2.632692500000000102e-02,1.731214395929212002e-02,4.007589390992642109e+00,4.000013785643519171e+00,4.008389492751332384e+00,8.563487961330996656e-01,9.307692392835450468e-01,-4.507390520353940500e-01
5.900000000000000000e+01,2.625237399999999846e-02,1.731214389492085476e-02,4.007024300104477632e+00,4.000014467627996062e+00,4.007764555420080477e+00,8.563487898271034959e-01,9.307692405478003028e-01,-4.470115052539571643e-01
6.400000000000000000e+01,2.551499000000000128e-02,1.731214382812345728e-02,4.006501227283090216e+00,4.000015096958770222e+00,4.007186102145641193e+00,8.563487832826000012e-01,9.307692418597049988e-01,-4.101423085938271651e-01
6.900000000000000000e+01,2.493275699999999984e-02,1.731214375918094239e-02,4.006017071793983142e+00,4.000015677554432436e+00,4.006650700364373208e+00,8.563487765270493268e-01,9.307692432137397720e-01,-3.810306620409528722e-01
7.400000000000000000e+01,2.512380499999999905e-02,1.731214368835212736e-02,4.005568958334991159e+00,4.000016213044185420e+00,4.006155167379256810e+00,8.563487695857477933e-01,9.307692446048215773e-01,-3.905830655823935849e-01
7.900000000000000000e+01,2.303099600000000149e-02,1.731214361587530073e-02,4.005154221125201808e+00,4.000016706788890097e+00,4.005696552693018830e+00,8.563487624819895450e-01,9.307692460282704916e-01,-2.859426192062350380e-01
8.400000000000000000e+01,2.155405300000000010e-02,1.731214354196976626e-02,4.004770389054588264e+00,4.000017161900670359e+00,4.005272121511946892e+00,8.563487552372133216e-01,9.307692474797791826e-01,-2.120954729015116780e-01
8.900000000000000000e+01,2.391284700000000096e-02,1.731214346683723759e-02,4.004415171826921416e+00,4.000017581261078981e+00,4.004879339356989476e+00,8.563487478711445666e-01,9.307692489553861526e-01,-3.300351766581381407e-01
9.400000000000000000e+01,2.277660399999999891e-02,1.731214339066320523e-02,4.004086447037331631e+00,4.000017967538008534e+00,4.004515857717782623e+00,8.563487404019227700e-01,9.307692504514482046e-01,-2.732230304668396559e-01
9.900000000000000000e+01,2.212539300000000014e-02,1.731214331361811617e-02,4.003782248129000187e+00,4.000018323201362413e+00,4.004179500686901427e+00,8.563487328462188186e-01,9.307692519646180163e-01,-2.406624843190942054e-01
1.040000000000000000e+02,2.089129400000000122e-02,1.731214323585852574e-02,4.003500753175635474e+00,4.000018650537605858e+00,4.003868252514401149e+00,8.563487252193499044e-01,9.307692534918204919e-01,-1.789575382070737741e-01
