t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,residual
-1.000000000000000000e+00,4.084549800000000092e-02,1.731214439280993195e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,9.307692307692307931e-01,-1.176667680359503532e+00
4.000000000000000000e+00,4.011164600000000080e-02,1.731214439046628237e-02,4.010035815501835188e+00,4.000001044095514047e+00,4.005694495166141955e+00,8.563488383483837119e-01,9.307692308152601957e-01,-1.139975080476685942e+00
9.000000000000000000e+00,3.731283500000000253e-02,1.731214438343849082e-02,4.006580962256659717e+00,4.000001766078593590e+00,4.006525456056333034e+00,8.563488376607494290e-01,9.307692309532864527e-01,-1.000034530828075585e+00
1.400000000000000000e+01,3.648607400000000028e-02,1.731214437337436768e-02,4.005713998456539748e+00,4.000002340959015967e+00,4.006212752759088502e+00,8.563488366759058890e-01,9.307692311509463412e-01,-9.586964813312816025e-01
1.900000000000000000e+01,3.665752700000000225e-02,1.731214436074812388e-02,4.005235404022712054e+00,4.000002859341185157e+00,4.005773184890744076e+00,8.563488354401963543e-01,9.307692313989265331e-01,-9.672691319625938977e-01
2.400000000000000000e+01,3.462615599999999821e-02,1.731214434582414169e-02,4.004837413541899593e+00,4.000003336496301465e+00,4.005345534569104693e+00,8.563488339794376181e-01,9.307692316920344044e-01,-8.657005827087927985e-01
2.900000000000000000e+01,3.494170299999999757e-02,1.731214432882235629e-02,4.004475326925698297e+00,4.000003777032992147e+00,4.004946879111076719e+00,8.563488323151094983e-01,9.307692320259504104e-01,-8.814779335588820430e-01
3.400000000000000000e+01,3.313903499999999724e-02,1.731214430994241701e-02,4.004141108587209175e+00,4.000004183895486065e+00,4.004577559734213921e+00,8.563488304667076223e-01,9.307692323967534653e-01,-7.913445345028790046e-01
3.900000000000000000e+01,3.381598000000000243e-02,1.731214428936804495e-02,4.003831944994613146e+00,4.000004559626046508e+00,4.004235743967616834e+00,8.563488284521754146e-01,9.307692328008353444e-01,-8.251917855315978878e-01
4.400000000000000000e+01,3.320166499999999826e-02,1.731214426726861849e-02,4.003545871889606644e+00,4.000004906552726780e+00,4.003919436123925202e+00,8.563488262880579738e-01,9.307692332348693753e-01,-7.944760366365689608e-01
4.900000000000000000e+01,3.289055800000000029e-02,1.731214424380035644e-02,4.003281158707954646e+00,4.000005226827050286e+00,4.003626746239286049e+00,8.563488239896140941e-01,9.307692336957873458e-01,-7.789206878099821374e-01
5.400000000000000000e+01,3.244076700000000230e-02,1.731214421910724083e-02,4.003036214825289818e+00,4.000005522440067907e+00,4.003355918066515251e+00,8.563488215709106344e-01,9.307692341807615177e-01,-7.564311390446381012e-01
5.900000000000000000e+01,3.164210900000000160e-02,1.731214419332200577e-02,4.002809568752742742e+00,4.000005795234629957e+00,4.003105324300752166e+00,8.563488190449137782e-01,9.307692346871849765e-01,-7.164982403338997496e-01
6.400000000000000000e+01,3.111267100000000146e-02,1.731214416656689722e-02,4.002599857994634469e+00,4.000006046916369407e+00,4.002873457872021312e+00,8.563488164235703026e-01,9.307692352126568647e-01,-6.900263416716552189e-01
6.900000000000000000e+01,3.191779599999999828e-02,1.731214413895455079e-02,4.002405820896852262e+00,4.000006279063889281e+00,4.002658923262731427e+00,8.563488137178860704e-01,9.307692357549648410e-01,-7.302825930522723885e-01
7.400000000000000000e+01,3.183153300000000213e-02,1.731214411058866476e-02,4.002226289250045532e+00,4.000006493138122288e+00,4.002460428360702593e+00,8.563488109379974178e-01,9.307692363120725343e-01,-7.259694444705668825e-01
7.900000000000000000e+01,3.161939999999999890e-02,1.731214408156466975e-02,4.002060181444338838e+00,4.000006690491116679e+00,4.002276776882713882e+00,8.563488080932319946e-01,9.307692368821053330e-01,-7.153627959217664367e-01
8.400000000000000000e+01,3.131637000000000309e-02,1.731214405197036357e-02,4.001906496117165979e+00,4.000006872374054723e+00,4.002106861339604471e+00,8.563488051921739341e-01,9.307692374633391719e-01,-7.002112974014819136e-01
8.900000000000000000e+01,3.111153800000000108e-02,1.731214402188650109e-02,4.001764306257629578e+00,4.000007039944758702e+00,4.001949656507195918e+00,8.563488022427202528e-01,9.307692380541879862e-01,-6.899696989056749441e-01
9.400000000000000000e+01,3.182448400000000011e-02,1.731214399138730070e-02,4.001632753735665737e+00,4.000007194274640021e+00,4.001804213368410856e+00,8.563487992521279235e-01,9.307692386531939421e-01,-7.256170004306349286e-01
9.900000000000000000e+01,3.116922100000000043e-02,1.731214396054096480e-02,4.001511044226605307e+00,4.000007336355117182e+00,4.001669653493824086e+00,8.563487962270682763e-01,9.307692392590177777e-01,-6.928538519729517953e-01
1.040000000000000000e+02,3.067336999999999841e-02,1.731214392941009955e-02,4.001398442503520059e+00,4.000007467103554148e+00,4.001545163830133589e+00,8.563487931736660785e-01,9.307692398704295877e-01,-6.680613035294948876e-01
