t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,residual
-1.000000000000000000e+00,4.115286499999999681e-02,3.067831770052878090e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,3.067831770052878090e-02,-5.237273649735607606e-01
4.000000000000000000e+00,3.116874400000000170e-02,3.067829580018981150e-02,4.136513649589409702e+00,4.136513837333662735e+00,4.136512544739721520e+00,8.562774084024390442e-01,3.067829580018981150e-02,-2.452240999050950970e-02
9.000000000000000000e+00,3.398992099999999933e-02,3.067825203531828263e-02,4.136374943827850537e+00,4.136375131428280838e+00,4.136373840277322245e+00,8.561375128262794787e-01,3.067825203531828263e-02,-1.655834482340858282e-01
1.400000000000000000e+01,3.614769899999999841e-02,3.067820832321801333e-02,4.136236379112329331e+00,4.136236566567587758e+00,4.136235276857875398e+00,8.560014837144616084e-01,3.067820832321801333e-02,-2.734745338390992542e-01
1.900000000000000000e+01,3.446519399999999761e-02,3.067816466383358615e-02,4.136097955299145923e+00,4.136098142607929518e+00,4.136096854337727891e+00,8.558692180918312520e-01,3.067816466383358615e-02,-1.893514668083205732e-01
2.400000000000000000e+01,3.116980199999999993e-02,3.067812105710967033e-02,4.135959672244740482e+00,4.135959859405782701e+00,4.135958572573357195e+00,8.557406157208549136e-01,3.067812105710967033e-02,-2.458404714451647988e-02
2.900000000000000000e+01,3.133069000000000132e-02,3.067807750299100800e-02,4.135821529805731700e+00,4.135821716817808635e+00,4.135820431421428189e+00,8.556155790288716423e-01,3.067807750299100800e-02,-3.263062485044966599e-02
3.400000000000000000e+01,2.897216400000000164e-02,3.067803400142237250e-02,4.135683527838852847e+00,4.135683714700777891e+00,4.135682430738714999e+00,8.554940130372812312e-01,3.067803400142237250e-02,8.529350007111853593e-02
3.900000000000000000e+01,2.634845699999999874e-02,3.067799055234862390e-02,4.135545666201004167e+00,4.135545852911628906e+00,4.135544570382156948e+00,8.553758252926086936e-01,3.067799055234862390e-02,2.164766776174312513e-01
4.400000000000000000e+01,2.710479500000000097e-02,3.067794715571462230e-02,4.135407944749235121e+00,4.135408131307446666e+00,4.135406850208841689e+00,8.552609257994068237e-01,3.067794715571462230e-02,1.786576077857310596e-01
4.900000000000000000e+01,2.665974200000000016e-02,3.067790381146533532e-02,4.135270363340723065e+00,4.135270549745445834e+00,4.135269270075985659e+00,8.551492269549334502e-01,3.067790381146533532e-02,2.009080905732667510e-01
5.400000000000000000e+01,2.632692500000000102e-02,3.067786051954577223e-02,4.135132921832811448e+00,4.135133108083002718e+00,4.135131829840968720e+00,8.550406434855724047e-01,3.067786051954577223e-02,2.175467759772885534e-01
5.900000000000000000e+01,2.625237399999999846e-02,3.067781727990099086e-02,4.134995620082979606e+00,4.134995806177633959e+00,4.134994529361307514e+00,8.549350923849322603e-01,3.067781727990099086e-02,2.212721639950496200e-01
6.400000000000000000e+01,2.551499000000000128e-02,3.067777409247611498e-02,4.134858457948858756e+00,4.134858643886999197e+00,4.134857368494667895e+00,8.548324928535995237e-01,3.067777409247611498e-02,2.581392046238056848e-01
6.900000000000000000e+01,2.493275699999999984e-02,3.067773095721631343e-02,4.134721435288222224e+00,4.134721621068907282e+00,4.134720347098856053e+00,8.547327662404871074e-01,3.067773095721631343e-02,2.872486978608156938e-01
7.400000000000000000e+01,2.512380499999999905e-02,3.067768787406678285e-02,4.134584551958988996e+00,4.134584737581307401e+00,4.134583465031827387e+00,8.546358359857422204e-01,3.067768787406678285e-02,2.776941437033391691e-01
7.900000000000000000e+01,2.303099600000000149e-02,3.067764484297289679e-02,4.134447807819236154e+00,4.134447993282305944e+00,4.134446722151688292e+00,8.545416275651674942e-01,3.067764484297289679e-02,3.823324421486447577e-01
8.400000000000000000e+01,2.155405300000000010e-02,3.067760186387996982e-02,4.134311202727168677e+00,4.134311388030138978e+00,4.134310118316678384e+00,8.544500684361254761e-01,3.067760186387996982e-02,4.561774431939984997e-01
8.900000000000000000e+01,2.391284700000000096e-02,3.067755893673339979e-02,4.134174736541161188e+00,4.134174921683208659e+00,4.134173653385200708e+00,8.543610879848725359e-01,3.067755893673339979e-02,3.382355968366699273e-01
9.400000000000000000e+01,2.277660399999999891e-02,3.067751606147862964e-02,4.134038409119701107e+00,4.134038594100031716e+00,4.134037327215776436e+00,8.542746174752974264e-01,3.067751606147862964e-02,3.950456030739315505e-01
9.900000000000000000e+01,2.212539300000000014e-02,3.067747323806121335e-02,4.133902220321443721e+00,4.133902405139289193e+00,4.133901139667085722e+00,8.541905899990193118e-01,3.067747323806121335e-02,4.276040119030606323e-01
1.040000000000000000e+02,2.089129400000000122e-02,3.067743046642669100e-02,4.133766170005191753e+00,4.133766354659811348e+00,4.133765090597965042e+00,8.541089404268097374e-01,3.067743046642669100e-02,4.893068233213344609e-01
