t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,residual
-1.000000000000000000e+00,4.102790780000000609e-02,3.067831770052878090e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,3.067831770052878090e-02,-5.174795049735612107e-01
4.000000000000000000e+00,3.618171260000000583e-02,3.067830017146302643e-02,4.109266195759342821e+00,4.109266345036721724e+00,4.109265330716265652e+00,8.562915850953545238e-01,3.067830017146302643e-02,-2.751706214268489492e-01
9.000000000000000000e+00,3.513934160000000556e-02,3.067826514183238582e-02,4.109155192484431396e+00,4.109155341640049031e+00,4.109154328431980474e+00,8.561794569145622091e-01,3.067826514183238582e-02,-2.230538229083809942e-01
1.400000000000000000e+01,3.343314040000000542e-02,3.067823015442456766e-02,4.109044302049349895e+00,4.109044451082374927e+00,4.109043438985392704e+00,8.560704339790075057e-01,3.067823015442456766e-02,-1.377455122787718811e-01
1.900000000000000000e+01,3.449193550000000108e-02,3.067819520919531223e-02,4.108933524339211552e+00,4.108933673248838403e+00,4.108932662261643110e+00,8.559644334062000981e-01,3.067819520919531223e-02,-1.906870145402344285e-01
2.400000000000000000e+01,3.245922019999999963e-02,3.067816030610036326e-02,4.108822859239268155e+00,4.108823008024718781e+00,4.108821998146013676e+00,8.558613745221205216e-01,3.067816030610036326e-02,-8.905299469498181852e-02
2.900000000000000000e+01,3.315278450000000432e-02,3.067812544509554429e-02,4.108712306634872746e+00,4.108712455295393084e+00,4.108711446523881428e+00,8.557611788023974375e-01,3.067812544509554429e-02,-1.237329527452230016e-01
3.400000000000000000e+01,3.293628800000000106e-02,3.067809062613674129e-02,4.108601866411499159e+00,4.108602014946360903e+00,4.108601007280749506e+00,8.556637698150513227e-01,3.067809062613674129e-02,-1.129098686931629819e-01
3.900000000000000000e+01,3.273942870000000338e-02,3.067805584917981596e-02,4.108491538454739356e+00,4.108491686863238179e+00,4.108490680302234743e+00,8.555690731647627167e-01,3.067805584917981596e-02,-1.030686425410093643e-01
4.400000000000000000e+01,3.044851920000000295e-02,3.067802111418073061e-02,4.108381322650311418e+00,4.108381470931767865e+00,4.108380465474080978e+00,8.554770164386152898e-01,3.067802111418073061e-02,1.147509570903638282e-02
4.900000000000000000e+01,3.182051730000000356e-02,3.067798642109548224e-02,4.108271218884032905e+00,4.108271367037787947e+00,4.108270362682128862e+00,8.553875291533042935e-01,3.067798642109548224e-02,-5.712654394522606593e-02
5.400000000000000000e+01,2.868011300000000360e-02,3.067795176988012337e-02,4.108161227041850161e+00,4.108161375067269638e+00,4.108160371812350498e+00,8.553005427037286834e-01,3.067795176988012337e-02,9.989193849400598846e-02
5.900000000000000000e+01,2.768390020000000354e-02,3.067791716049069264e-02,4.108051347009834764e+00,4.108051494906304058e+00,4.108050492750837890e+00,8.552159903129666896e-01,3.067791716049069264e-02,1.497008480245344553e-01
6.400000000000000000e+01,2.814846210000000043e-02,3.067788259288340910e-02,4.107941578674155991e+00,4.107941726441082686e+00,4.107940725383786962e+00,8.551338069835721090e-01,3.067788259288340910e-02,1.264710246441704267e-01
6.900000000000000000e+01,2.812339970000000272e-02,3.067784806701439465e-02,4.107831921921111018e+00,4.107832069557923127e+00,4.107831069597514428e+00,8.550539294501817711e-01,3.067784806701439465e-02,1.277224183507195965e-01
7.400000000000000000e+01,2.693491679999999999e-02,3.067781358283987181e-02,4.107722376637112482e+00,4.107722524143258447e+00,4.107721525278456021e+00,8.549762961333723377e-01,3.067781358283987181e-02,1.871448391419935908e-01
7.900000000000000000e+01,2.714988869999999943e-02,3.067777914031610473e-02,4.107612942708685821e+00,4.107613090083631846e+00,4.107612092313156715e+00,8.549008470947472293e-01,3.067777914031610473e-02,1.763945220158052718e-01
8.400000000000000000e+01,2.622088040000000383e-02,3.067774473939943389e-02,4.107503620022471935e+00,4.107503767265706429e+00,4.107502770588280505e+00,8.548275239932300318e-01,3.067774473939943389e-02,2.228432169699715026e-01
8.900000000000000000e+01,2.627215250000000321e-02,3.067771038004621018e-02,4.107394408465238733e+00,4.107394555576265205e+00,4.107393559990612175e+00,8.547562700425083149e-01,3.067771038004621018e-02,2.202778940023103482e-01
9.400000000000000000e+01,2.612423770000000395e-02,3.067767606221279489e-02,4.107285307923858930e+00,4.107285454902200428e+00,4.107284460407046645e+00,8.546870299696186501e-01,3.067767606221279489e-02,2.276719181106395540e-01
9.900000000000000000e+01,2.723246790000000486e-02,3.067764178585566034e-02,4.107176318285323369e+00,4.107176465130520704e+00,4.107175471724592519e+00,8.546197499746333026e-01,3.067764178585566034e-02,1.722586942927827602e-01
1.040000000000000000e+02,2.733297930000000084e-02,3.067760755093132397e-02,4.107067439436746348e+00,4.107067586148356320e+00,4.107066593830382750e+00,8.545543776914196199e-01,3.067760755093132397e-02,1.672314125465661494e-01
