t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,residual
-1.000000000000000000e+00,4.102790780000000609e-02,8.497840724587755190e-01,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,2.631174057921087939e-01,4.043780823293877802e+01
4.000000000000000000e+00,3.618171260000000583e-02,3.703501895820852929e-02,1.759086828540979695e+03,1.759084906840721032e+03,2.253966611473377668e+01,2.151598793868426118e-01,-1.132683432167861644e-36,4.266531791042617316e-02
9.000000000000000000e+00,3.513934160000000556e-02,1.733786917920462044e-03,1.711027618445517192e+03,1.711025909927541534e+03,2.732120097181440244e+01,4.655355676423206940e-02,2.792242726225754779e-44,-1.670277734103977174e+00
1.400000000000000000e+01,3.343314040000000542e-02,8.116688370242459299e-05,1.664172920768411132e+03,1.664172148952680573e+03,3.051049070765024851e+01,1.007266621247972921e-02,2.671859772542166723e-44,-1.667598675814879083e+00
1.900000000000000000e+01,3.449193550000000108e-02,3.799811235133049622e-06,1.618490864404408057e+03,1.618491058670895427e+03,3.298620978954500771e+01,2.179395339059967806e-03,1.161596939247729758e-44,-1.724406784438243356e+00
2.400000000000000000e+01,3.245922019999999963e-02,1.778873940222640855e-07,1.573951691459481708e+03,1.573952853621169425e+03,3.503692482576983735e+01,4.715498303762075539e-04,2.471957349505034610e-44,-1.622952115630298842e+00
2.900000000000000000e+01,3.315278450000000432e-02,8.327762352740760100e-09,1.530526903267342959e+03,1.530529036640384447e+03,3.679758374596955406e+01,1.020279517628671717e-04,7.680706445827661867e-44,-1.657638808611882508e+00
3.400000000000000000e+01,3.293628800000000106e-02,3.898625092898222237e-10,1.488188981404455944e+03,1.488192090989860390e+03,3.834353134592710433e+01,2.207550988340422718e-05,-2.397127928487458510e-43,-1.646814380506874453e+00
3.900000000000000000e+01,3.273942870000000338e-02,1.825133447770308458e-11,1.446911259901810581e+03,1.446915352179445108e+03,3.972170541479179207e+01,4.776417914832082069e-06,-2.255255762148404010e-38,-1.636971434087433286e+00
4.400000000000000000e+01,3.044851920000000295e-02,8.544325301188714801e-13,1.406667853358373804e+03,1.406672935988728341e+03,4.096363057458950152e+01,1.033460527861896255e-06,1.353016509162162946e-51,-1.522425959957278474e+00
4.900000000000000000e+01,3.182051730000000356e-02,4.000008598964920800e-14,1.367433610389481146e+03,1.367439692406544964e+03,4.209168046147315323e+01,2.236070380982260209e-07,-1.744618551118751700e-51,-1.591025864998000028e+00
5.400000000000000000e+01,2.868011300000000360e-02,1.872595930970248467e-15,1.329184079685723418e+03,1.329191171293186017e+03,4.312242004968888409e+01,4.838124547500622701e-08,-4.699103814189257349e-51,-1.434005649999906540e+00
5.900000000000000000e+01,2.768390020000000354e-02,8.766519955808533881e-17,1.291895483801075898e+03,1.291903596402222774e+03,4.406853180991971186e+01,1.046811823813653129e-08,7.325707621493560609e-52,-1.384195009999995785e+00
6.400000000000000000e+01,2.814846210000000043e-02,4.104028576879348397e-18,1.255544697341346136e+03,1.255553843537747071e+03,4.493999488019107247e+01,2.264958216192781222e-09,-4.142360398341124644e-53,-1.407423104999999897e+00
6.900000000000000000e+01,2.812339970000000272e-02,1.921292673130404122e-19,1.220109228234577131e+03,1.220119421832282114e+03,4.574484128132580452e+01,4.900628369314495408e-10,3.806546285235468142e-51,-1.406169985000000011e+00
7.400000000000000000e+01,2.693491679999999999e-02,8.994492768773396062e-21,1.185567201163758227e+03,1.185578457184357148e+03,4.648966090988601252e+01,1.060335605408341634e-10,2.617101042644312900e-51,-1.346745839999999861e+00
7.900000000000000000e+01,2.714988869999999943e-02,4.210753587930007577e-22,1.151897342622444285e+03,1.151909677317212527e+03,4.717995107669595001e+01,2.294219253888457096e-11,-6.746712968001298478e-51,-1.357494434999999999e+00
8.400000000000000000e+01,2.622088040000000383e-02,1.971255771079229357e-23,1.119078967249791958e+03,1.119092398115578135e+03,4.782036184147089841e+01,4.963939679175237929e-12,7.688454997367825940e-53,-1.311044020000000199e+00
8.900000000000000000e+01,2.627215250000000321e-02,9.228394000736141977e-25,1.087091965229124526e+03,1.087106511024921247e+03,4.841487545850787910e+01,1.074034100991219820e-12,9.601503166394269022e-51,-1.313607625000000168e+00
9.400000000000000000e+01,2.612423770000000395e-02,4.320253976337417730e-26,1.055916790579558210e+03,1.055932471342789540e+03,4.896694268188566213e+01,2.323858315479188609e-13,-9.004195005608199698e-49,-1.306211885000000184e+00
9.900000000000000000e+01,2.723246790000000486e-02,2.022518156321206045e-27,1.025534451015538707e+03,1.025551288077391064e+03,4.947957820677034846e+01,5.028068909036059970e-14,3.541677980920990941e-59,-1.361623395000000292e+00
1.040000000000000000e+02,2.733297930000000084e-02,9.468377819903669195e-29,9.959264946745287261e+02,9.959445106728352357e+02,4.995544389084141557e+01,1.087909567697590685e-14,5.466109729610417610e-60,-1.366648964999999993e+00
