t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,residual
-1.000000000000000000e+00,4.084549800000000092e-02,8.497840724587755190e-01,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,2.631174057921087939e-01,4.044692872293877173e+01
4.000000000000000000e+00,4.011164600000000080e-02,4.097020486765371589e-02,1.135841391552858113e+03,1.135850064749217609e+03,1.994984634333373208e+01,2.263023554551899519e-01,-2.208922240663176542e-35,4.292794338268575427e-02
9.000000000000000000e+00,3.731283500000000253e-02,1.918011849904761651e-03,1.103319047765552568e+03,1.103332572544638424e+03,2.417615380728130248e+01,4.896442394617700478e-02,1.503667708787080180e-35,-1.769741157504761908e+00
1.400000000000000000e+01,3.648607400000000028e-02,8.979133661410641570e-05,1.071630402577305858e+03,1.071645354135459911e+03,2.691848057699866104e+01,1.059429897480871664e-02,-2.229723144806726432e-34,-1.819814133169294745e+00
1.900000000000000000e+01,3.665752700000000225e-02,4.203563252863081654e-06,1.040752233515650687e+03,1.040768365180630099e+03,2.900943488759205380e+01,2.292259598317531854e-03,-1.326472368012594614e-44,-1.832666171837356917e+00
2.400000000000000000e+01,3.462615599999999821e-02,1.967889630247121607e-07,1.010663862102721964e+03,1.010681179914330642e+03,3.071727475170307642e+01,4.959699625792777546e-04,-4.083757333211172990e-44,-1.731297960551848591e+00
2.900000000000000000e+01,3.494170299999999757e-02,9.212635480729860612e-09,9.813459055759562943e+02,9.813644308457475063e+02,3.216619930281650142e+01,1.073116692206039846e-04,-3.769678975712215003e-43,-1.747084689368225696e+00
3.400000000000000000e+01,3.313903499999999724e-02,4.312876657048759172e-10,9.527798887167292605e+02,9.527996453121457989e+02,3.342507284846974613e+01,2.321873343081174351e-05,-8.076183441227023576e-44,-1.656951728435616555e+00
3.900000000000000000e+01,3.381598000000000243e-02,2.019064479203535014e-11,9.249480760684031111e+02,9.249690895950628828e+02,3.453656460723949806e+01,5.023774078324401193e-06,1.035138859876664356e-43,-1.690798998990467705e+00
4.400000000000000000e+01,3.320166499999999826e-02,9.452209500517559683e-13,8.978333841857159996e+02,8.978556818472281975e+02,3.552920211334549094e+01,1.086980306889087559e-06,-2.240551673914474144e-44,-1.660083249952738704e+00
4.900000000000000000e+01,3.289055800000000029e-02,4.425032749595655320e-14,8.714193294674023491e+02,8.714429399923875508e+02,3.642315150101877208e+01,2.351869668369097481e-07,-3.929615922589133106e-43,-1.644527899997787479e+00
5.400000000000000000e+01,3.244076700000000230e-02,2.071570126963623328e-15,8.456899940571128127e+02,8.457149476428011212e+02,3.723328957848448084e+01,5.088676309910593017e-08,-2.949164773723205350e-44,-1.622038349999896267e+00
5.900000000000000000e+01,3.164210900000000160e-02,9.698013627973886074e-17,8.206300018399264218e+02,8.206563300989672598e+02,3.797096819972546200e+01,1.101023025870365605e-08,-3.376890591581611727e-43,-1.582105449999995139e+00
6.400000000000000000e+01,3.111267100000000146e-02,4.540105454440025426e-18,7.962245005128550019e+02,7.962522364158221535e+02,3.864509107312718328e+01,2.382253516746282666e-09,-2.229341818380458175e-43,-1.555633549999999810e+00
6.900000000000000000e+01,3.191779599999999828e-02,2.125441180868549703e-19,7.724591475168189163e+02,7.724883253250241069e+02,3.926280378378751834e+01,5.154417014644514697e-10,5.541347336990374202e-43,-1.595889799999999914e+00
7.400000000000000000e+01,3.183153300000000213e-02,9.950209876666154875e-21,7.493200985176475797e+02,7.493507537018102767e+02,3.982995198573612328e+01,1.115247163001668111e-10,1.193632383306982170e-43,-1.591576650000000148e+00
7.900000000000000000e+01,3.161939999999999890e-02,4.658170617905503069e-22,7.267939976112664908e+02,7.268261667519883531e+02,4.035139631284071982e+01,2.413029894630789355e-11,-6.437865386589422753e-43,-1.580969999999999986e+00
8.400000000000000000e+01,3.131637000000000309e-02,2.180713148221224558e-23,7.048679686647520839e+02,7.049016893308310046e+02,4.083124046209663049e+01,5.221007024776475931e-12,-1.562025372827676631e-42,-1.565818500000000224e+00
8.900000000000000000e+01,3.111153800000000108e-02,1.020896447331445598e-24,6.835296073719653123e+02,6.835649179725619433e+02,4.127298732805980563e+01,1.129655062027478762e-12,1.355429147714766427e-43,-1.555576899999999929e+00
9.400000000000000000e+01,3.182448400000000011e-02,4.779306058694715768e-26,6.627669736756910197e+02,6.628039132822020747e+02,4.167966638491289189e+01,2.444203873118687699e-13,-9.221178827739765401e-43,-1.591224199999999867e+00
9.900000000000000000e+01,3.116922100000000043e-02,2.237422459689810221e-27,6.425685842302319770e+02,6.426071923636686734e+02,4.205391732382024372e+01,5.288457312498854300e-14,1.746652403842877515e-42,-1.558461050000000014e+00
1.040000000000000000e+02,3.067336999999999841e-02,1.047444796723498332e-28,6.229234046109875180e+02,6.229637209905607733e+02,4.239806639127457544e+01,1.144249096967847854e-14,-5.889897724058800970e-40,-1.533668499999999879e+00
