t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,chi2q_fit,residual
-1.600000000000000000e+01,4.074300899999999670e-02,4.062067230674089313e-02,4.468071401119232178e+00,4.468071401119232178e+00,4.468071401119232178e+00,8.379311267990453560e-01,9.343697800086094851e-01,3.563048051972675379e-01,-6.116834662955178414e-03
-1.100000000000000000e+01,4.121369099999999674e-02,4.062093255932723579e-02,4.467043701553483181e+00,4.467201933040064077e+00,4.466527894560020862e+00,8.379338542706855630e-01,9.343697377517784508e-01,3.563049160110940417e-01,-2.963792203363804778e-02
-6.000000000000000000e+00,4.092609299999999672e-02,4.062166380637129148e-02,4.466175211396173239e+00,4.466333178971606088e+00,4.465660041024409388e+00,8.379414723992558711e-01,9.343696116586107658e-01,3.563052466761285619e-01,-1.522145968143526207e-02
-1.000000000000000000e+00,4.084549800000000092e-02,4.062188380584089153e-02,1.378737733845536297e+02,4.595470628487630549e+00,8.587288023606374665e+00,8.379435860385514578e-01,9.343695448099746947e-01,3.563054219789542065e-01,-1.118070970795546903e-02
4.000000000000000000e+00,4.011164600000000080e-02,3.945148920834215533e-02,7.755734242224519015e+00,6.624068450188923762e+00,1.572545735832451363e+01,8.256252818979630259e-01,9.345536340273644660e-01,3.558222943074912936e-01,-3.300783958289227327e-02
9.000000000000000000e+00,3.731283500000000253e-02,3.827619989651359633e-02,7.627378407762114065e+00,6.685655795035711613e+00,1.408644946060603509e+01,8.133695697215834741e-01,9.347627512270543226e-01,3.552725698930726539e-01,4.816824482567969024e-02
1.400000000000000000e+01,3.648607400000000028e-02,3.723383294991433612e-02,7.452341437080568731e+00,6.732695665000856700e+00,1.227080786522494371e+01,8.026228064403417850e-01,9.349738438180125177e-01,3.547166635163488402e-01,3.738794749571679177e-02
1.900000000000000000e+01,3.665752700000000225e-02,3.631348041790592729e-02,7.230854737266843024e+00,6.764010320395700937e+00,1.028683771861360086e+01,7.932567432165783528e-01,9.351854128920982223e-01,3.541585005528397612e-01,-1.720232910470374799e-02
2.400000000000000000e+01,3.462615599999999821e-02,3.550662329822126817e-02,6.993386934794877163e+00,6.779151070380497579e+00,8.365415843291284403e+00,7.851700830194239256e-01,9.353959054214622260e-01,3.536021777658657772e-01,4.402336491106349781e-02
2.900000000000000000e+01,3.494170299999999757e-02,3.480542999337046806e-02,6.834733209279947097e+00,6.781265373238230865e+00,7.173199198191820614e+00,7.782699660620225890e-01,9.356039069102035644e-01,3.530514542872795758e-01,-6.813650331476475697e-03
3.400000000000000000e+01,3.313903499999999724e-02,3.419973192284178620e-02,6.784193359513978727e+00,6.777551016349894653e+00,6.830133458345190256e+00,7.724392458379849558e-01,9.358085644927085500e-01,3.525086248903651631e-01,5.303484614208944792e-02
3.900000000000000000e+01,3.381598000000000243e-02,3.367691357544701225e-02,6.771260404541173727e+00,6.772538659112028903e+00,6.768720840637503677e+00,7.675351998853023883e-01,9.360096464828256968e-01,3.519743480583429895e-01,-6.953321227649508773e-03
4.400000000000000000e+01,3.320166499999999826e-02,3.322470121768281159e-02,6.764897623987317310e+00,6.767333941463482105e+00,6.755462709474431726e+00,7.634195427861587557e-01,9.362071694346847384e-01,3.514486248359714460e-01,1.151810884140666569e-03
4.900000000000000000e+01,3.289055800000000029e-02,3.283240349717510276e-02,6.759503041337561413e+00,6.762110727518132691e+00,6.749145158076481188e+00,7.599717611352427848e-01,9.364011974549677486e-01,3.509313286170137047e-01,-2.907725141244876799e-03
