dataset,dataset_name,path,fluence_ratio,n_points,rms,wrms,dt_i_ps,dt_local_ps,A_obs,B_obs,B_eff_obs,sigma_irf_ps,B0_obs,B1_obs,wall_time_sec,avg_wall_time_sec
deltak12k_1p0mW.csv,deltak12k_1p0mW.csv,deltak12k_1p0mW.csv,1.0,25,0.0005226633124532512,0.026133165622662564,-0.9999962550641043,0.0,0.24444530848381227,-0.032360646902812526,-0.032360646902812526,0.2,0.0232,0.0,2.462648200104013,2.4725576213322995
deltak12k_2p0mW.csv,deltak12k_2p0mW.csv,deltak12k_2p0mW.csv,2.0,25,0.0011910792707154657,0.059553963535773295,-0.9999962550641043,0.0,0.1678274516989688,-0.008324594422795421,-0.008324594422795421,0.2,0.0232,0.0,2.5097636999562383,2.4733180448899255
deltak12k_2p5mW.csv,deltak12k_2p5mW.csv,deltak12k_2p5mW.csv,2.5,25,0.0018040620621757083,0.09020310310878542,-0.9999962550641043,0.0,0.16858015019366834,-0.008041162152624778,-0.008041162152624778,0.2,0.0232,0.0,2.509897100040689,2.471852491116151
deltak12k_3p0mW.csv,deltak12k_3p0mW.csv,deltak12k_3p0mW.csv,3.0,22,0.0032251815605896595,0.16125907802948297,-0.9999962550641043,0.0,0.09240169590273811,0.007086102142282378,0.007086102142282378,0.2,0.0232,0.0,2.1913010000716895,2.175496794671441
deltak12k_3p5mW.csv,deltak12k_3p5mW.csv,deltak12k_3p5mW.csv,3.5,14,0.0019167090941565718,0.09583545470782857,-0.9999962550641043,0.0,0.06063958947330983,0.016821287156676985,0.016821287156676985,0.2,0.0232,0.0,1.398362300125882,1.3857773186721736
deltak12k_4p0mW.csv,deltak12k_4p0mW.csv,deltak12k_4p0mW.csv,4.0,9,0.0022872525427842776,0.11436262713921388,-0.9999962550641043,0.0,0.04166252845567495,0.01792048005969643,0.01792048005969643,0.2,0.0232,0.0,0.9100063999649137,0.8932036022210701
