t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,chi2q_fit,residual
-1.000000000000000000e+00,4.084549800000000092e-02,3.600249322225007598e-02,4.680704414844512939e+00,4.680704414844512939e+00,4.680704414844512939e+00,8.294293453998151655e-01,9.360054185757270551e-01,3.519855911779316560e-01,-2.421502388874962330e-01
4.000000000000000000e+00,4.011164600000000080e-02,3.595575046610011843e-02,3.415926347747315504e+02,5.694670151524841906e+00,2.492613950883315255e+01,8.266821603614413760e-01,9.360454561667845841e-01,3.518791042240447253e-01,-2.077947766949941044e-01
9.000000000000000000e+00,3.731283500000000253e-02,3.579275539907976478e-02,2.671693468784698098e+02,6.697095367117078979e+00,2.950671622697320373e+01,8.171237105247608490e-01,9.361904834075701620e-01,3.514930707383861486e-01,-7.600398004601188751e-02
1.400000000000000000e+01,3.648607400000000028e-02,3.555282100567354331e-02,1.973407780379714893e+02,7.439812732473083834e+00,3.165776172050857085e+01,8.030866686404880550e-01,9.364153609874411588e-01,3.508935332928782569e-01,-4.666264971632284875e-02
1.900000000000000000e+01,3.665752700000000225e-02,3.527252065564012024e-02,1.332441982529539075e+02,7.952606302578580255e+00,3.255632086258360403e+01,7.867342870314734116e-01,9.366953371036599307e-01,3.501454632695686908e-01,-6.925031721799410067e-02
2.400000000000000000e+01,3.462615599999999821e-02,3.498183794098143340e-02,7.756882724290105102e+01,8.270196383654804251e+00,3.259286999366570114e+01,7.698453574959611689e-01,9.370091783873010227e-01,3.493047374685248618e-01,1.778409704907175926e-02
2.900000000000000000e+01,3.494170299999999757e-02,3.470306534970163392e-02,3.789386052065427890e+01,8.438347023855397921e+00,3.200168282203539150e+01,7.537494275915874731e-01,9.373398727268780206e-01,3.484163644210188093e-01,-1.193188251491818230e-02
3.400000000000000000e+01,3.313903499999999724e-02,3.444872836691992291e-02,2.411966655848770813e+01,8.525838185085712340e+00,3.107505876028684710e+01,7.391957617214992560e-01,9.376761558249906425e-01,3.475103261735798532e-01,6.548466834599628306e-02
3.900000000000000000e+01,3.381598000000000243e-02,3.422087951833231723e-02,2.238357270597975202e+01,8.591718711870834468e+00,3.008826955238862766e+01,7.263025810887135947e-01,9.380135072944162378e-01,3.465987018631605521e-01,2.024497591661574003e-02
4.400000000000000000e+01,3.320166499999999826e-02,3.401688243758660413e-02,2.184530242958730639e+01,8.650405378144332857e+00,2.911295813863422666e+01,7.149039753876135217e-01,9.383507896556460004e-01,3.456845318388219179e-01,4.076087187933029321e-02
4.900000000000000000e+01,3.289055800000000029e-02,3.383382405170314022e-02,2.135547613589769966e+01,8.703234067762501525e+00,2.815368109442989919e+01,7.048176499246708859e-01,9.386874160197626882e-01,3.447693939521619955e-01,4.716330258515699647e-02
5.400000000000000000e+01,3.244076700000000230e-02,3.366917623997107284e-02,2.085389138603662929e+01,8.750511108056334919e+00,2.720931195404256542e+01,6.958852251851707083e-01,9.390228726743573562e-01,3.438546852878373028e-01,6.142046199855352717e-02
5.900000000000000000e+01,3.164210900000000160e-02,3.352077806136480320e-02,2.033989246713078458e+01,8.792465670441742986e+00,2.627838960460602280e+01,6.879711246075099762e-01,9.393566848300501926e-01,3.429417132182929207e-01,9.393345306824008034e-02
6.400000000000000000e+01,3.111267100000000146e-02,3.338678288994872262e-02,1.981530213132730012e+01,8.829301352085796140e+00,2.535941322901969386e+01,6.809593165305275475e-01,9.396884115350337963e-01,3.420317079259830306e-01,1.137055944974360577e-01
6.900000000000000000e+01,3.191779599999999828e-02,3.326561161386272503e-02,1.928161970999688180e+01,8.861200791612811045e+00,2.445085413143354458e+01,6.747504278672147304e-01,9.400176424042567813e-01,3.411258301107418789e-01,6.739078069313633734e-02
7.400000000000000000e+01,3.183153300000000213e-02,3.315591280697122167e-02,1.873994767350216151e+01,8.888327653616508783e+00,2.355115022825654236e+01,6.692592852702914374e-01,9.403439947562681755e-01,3.402251776777015513e-01,6.621899034856097710e-02
7.900000000000000000e+01,3.161939999999999890e-02,3.305652891969045742e-02,1.819104373153119170e+01,8.910828197573241738e+00,2.265870687960713070e+01,6.644128253450007904e-01,9.406671110572416561e-01,3.393307916697555493e-01,7.185644598452292642e-02
8.400000000000000000e+01,3.131637000000000309e-02,3.296646759156611484e-02,1.763537324256956396e+01,8.928832595744264466e+00,2.177190168483968691e+01,6.601483189683816644e-01,9.409866566352864670e-01,3.384436615366663292e-01,8.250487957830558716e-02
8.900000000000000000e+01,3.111153800000000108e-02,3.288487731432600258e-02,1.707316065100186364e+01,8.942456077198837505e+00,2.088909866972646157e+01,6.564118625399160134e-01,9.413023176324901709e-01,3.375647298218560355e-01,8.866696571630007517e-02
9.400000000000000000e+01,3.182448400000000011e-02,3.281102678347985052e-02,1.650444384830256794e+01,8.951799981904075665e+00,2.000867923719480501e+01,6.531570956817551732e-01,9.416137991652735462e-01,3.366948963402026096e-01,4.932713917399252079e-02
9.900000000000000000e+01,3.116922100000000043e-02,3.274428736685952579e-02,1.592913842882857622e+01,8.956952836986085131e+00,1.912909653878848459e+01,6.503441104029116238e-01,9.419208236693377145e-01,3.358350219052151364e-01,7.875331834297626121e-02
1.040000000000000000e+02,3.067336999999999841e-02,3.268411819059122148e-02,1.534712237030432824e+01,8.957991612873179577e+00,1.824896896999668527e+01,6.479385210959401897e-01,9.422231294153231573e-01,3.349859316371289752e-01,1.005374095295611531e-01
