t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,chi2q_fit,residual
-1.000000000000000000e+00,4.102790780000000609e-02,3.546422873429293937e-02,5.070778071880340576e+00,5.070778071880340576e+00,5.070778071880340576e+00,8.136019472329885094e-01,9.390059851683103531e-01,3.439007993856527667e-01,-2.781839532853533359e-01
4.000000000000000000e+00,3.618171260000000583e-02,3.540044965211832512e-02,5.061698599151285407e+02,6.462266861726944533e+00,2.767291029355270382e+01,8.097514169737551892e-01,9.390581286571030306e-01,3.437583904474473262e-01,-3.906314739408403569e-02
9.000000000000000000e+00,3.513934160000000556e-02,3.517069811309728872e-02,4.276139395584448266e+02,7.909111122974437080e+00,3.338314700991868023e+01,7.958856138493766164e-01,9.392507200147069968e-01,3.432318239205894850e-01,1.567825654864157814e-03
1.400000000000000000e+01,3.343314040000000542e-02,3.481684229724381352e-02,3.531880385379893710e+02,9.067760213230803501e+00,3.652028191545281999e+01,7.745127834381546617e-01,9.395573621006346743e-01,3.423915351209734226e-01,6.918509486219040494e-02
1.900000000000000000e+01,3.449193550000000108e-02,3.438035315800620079e-02,2.833248503640949707e+02,9.963677953584390679e+00,3.836977418811593310e+01,7.481318951607095480e-01,9.399556363599438358e-01,3.412966476178354025e-01,-5.579117099690014681e-03
2.400000000000000000e+01,3.245922019999999963e-02,3.389321197454239071e-02,2.185132733866033163e+02,1.062999846932245518e+01,3.935324810524062400e+01,7.189792279239537454e-01,9.404822313588270255e-01,3.398428644216643923e-01,7.169958872711955367e-02
2.900000000000000000e+01,3.315278450000000432e-02,3.335999558145055083e-02,1.594827615545351875e+02,1.110477485949301091e+01,3.967486791622682318e+01,6.889672078702279157e-01,9.414406581936288765e-01,3.371787168549446045e-01,1.036055407252732541e-02
3.400000000000000000e+01,3.293628800000000106e-02,3.274472161245576413e-02,1.076555994220070147e+02,1.142542122237291657e+01,3.946314189217485335e+01,6.596346774000286795e-01,9.435887084719336571e-01,3.311198412120122114e-01,-9.578319377211846897e-03
3.900000000000000000e+01,3.273942870000000338e-02,3.201937883327152234e-02,6.614922107609490354e+01,1.162776819192393063e+01,3.882556684687624227e+01,6.321216995812799500e-01,9.475414570241131873e-01,3.196328944595980825e-01,-3.600249333642405181e-02
4.400000000000000000e+01,3.044851920000000295e-02,3.123041621637930726e-02,4.049114098605819834e+01,1.175017036672337589e+01,3.788886625498371075e+01,6.071330657710470868e-01,9.528446373689897220e-01,3.034585590112075515e-01,3.909485081896521552e-02
4.900000000000000000e+01,3.182051730000000356e-02,3.045699948579452115e-02,3.139342075732594139e+01,1.183267878018074626e+01,3.681450792461330934e+01,5.848946647938269017e-01,9.584825356182599121e-01,2.851512386695718160e-01,-6.817589071027412018e-02
5.400000000000000000e+01,2.868011300000000360e-02,2.974222461071927490e-02,2.932807322763438407e+01,1.190022011018337267e+01,3.571960836600187861e+01,5.652499627505983559e-01,9.638292423219150251e-01,2.665205276243522436e-01,5.310558053596356465e-02
5.900000000000000000e+01,2.768390020000000354e-02,2.909937446034266406e-02,2.857514109455657092e+01,1.195980091304473447e+01,3.464005616557044931e+01,5.479092288242042308e-01,9.686384876880341777e-01,2.484743048474792881e-01,7.077371301713301921e-02
6.400000000000000000e+01,2.814846210000000043e-02,2.853131059158080240e-02,2.797882253901171978e+01,1.201262629924195302e+01,3.358129520981907490e+01,5.325933362811474669e-01,9.728239083680343402e-01,2.315462012375550105e-01,1.914242457904009875e-02
6.900000000000000000e+01,2.812339970000000272e-02,2.803622186080245021e-02,2.738075273992755854e+01,1.205897229886840449e+01,3.254332208281995520e+01,5.190614082775858451e-01,9.763812691882665096e-01,2.160546624776003843e-01,-4.358891959877625455e-03
7.400000000000000000e+01,2.693491679999999999e-02,2.760939725937167077e-02,2.676484307073480906e+01,1.209900097935746466e+01,3.152537998529885854e+01,5.071090120009721369e-01,9.793545843107496207e-01,2.021499398701833150e-01,3.372402296858353909e-02
7.900000000000000000e+01,2.714988869999999943e-02,2.724447648470736810e-02,2.613307542976866671e+01,1.213286777891439350e+01,3.052663915615993773e+01,4.965628163323944078e-01,9.818118549985275223e-01,1.898564757503686251e-01,4.729389235368433586e-03
8.400000000000000000e+01,2.622088040000000383e-02,2.693445558145114369e-02,2.548908546187806579e+01,1.216073379159899126e+01,2.954628931930114177e+01,4.872755718602543307e-01,9.838281358424093570e-01,1.791150443844670981e-01,3.567875907255699253e-02
8.900000000000000000e+01,2.627215250000000321e-02,2.667239340915594781e-02,2.483613721807574848e+01,1.218276516509680008e+01,2.858355151360709101e+01,4.791218155751400531e-01,9.854754269473147144e-01,1.698180876202758371e-01,2.001204545779722982e-02
9.400000000000000000e+01,2.612423770000000395e-02,2.645183387032109742e-02,2.417696530966444612e+01,1.219913066770368992e+01,2.763768518605064273e+01,4.719942571808102838e-01,9.868177434803482306e-01,1.618355373592388624e-01,1.637980851605467386e-02
9.900000000000000000e+01,2.723246790000000486e-02,2.626700909093816413e-02,2.351384442568509670e+01,1.220999925162872479e+01,2.670799482302545869e+01,4.658007548671705966e-01,9.879094954475391432e-01,1.550317025791458636e-01,-4.827294045309203641e-02
1.040000000000000000e+02,2.733297930000000084e-02,2.611289656630997463e-02,2.284867665992424435e+01,1.221553807029457772e+01,2.579384376313857885e+01,4.604617909218059468e-01,9.887956941626089291e-01,1.492751660708653005e-01,-6.100413668450131027e-02
