t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,residual
-1.000000000000000000e+00,4.102790780000000609e-02,3.057412154707242827e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,7.353767402205790837e-01,-5.226893126463788564e-01
4.000000000000000000e+00,3.618171260000000583e-02,3.057412154707242827e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,7.353767402205790837e-01,-2.803795526463788712e-01
9.000000000000000000e+00,3.513934160000000556e-02,3.057412154707242827e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,7.353767402205790837e-01,-2.282610026463788577e-01
1.400000000000000000e+01,3.343314040000000542e-02,3.057412154707242827e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,7.353767402205790837e-01,-1.429509426463788646e-01
1.900000000000000000e+01,3.449193550000000108e-02,3.057412154707242827e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,7.353767402205790837e-01,-1.958906976463786476e-01
2.400000000000000000e+01,3.245922019999999963e-02,3.057412154707242827e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,7.353767402205790837e-01,-9.425493264637856139e-02
2.900000000000000000e+01,3.315278450000000432e-02,3.057412154707242827e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,7.353767402205790837e-01,-1.289331476463788095e-01
3.400000000000000000e+01,3.293628800000000106e-02,3.057412154707242827e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,7.353767402205790837e-01,-1.181083226463786329e-01
3.900000000000000000e+01,3.273942870000000338e-02,3.057412154707242827e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,7.353767402205790837e-01,-1.082653576463787487e-01
4.400000000000000000e+01,3.044851920000000295e-02,3.057412154707242827e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,7.353767402205790837e-01,6.280117353621265941e-03
4.900000000000000000e+01,3.182051730000000356e-02,3.057412154707242827e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,7.353767402205790837e-01,-6.231978764637876450e-02
5.400000000000000000e+01,2.868011300000000360e-02,3.057412154707242827e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,7.353767402205790837e-01,9.470042735362123321e-02
5.900000000000000000e+01,2.768390020000000354e-02,3.057412154707242827e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,7.353767402205790837e-01,1.445110673536212365e-01
6.400000000000000000e+01,2.814846210000000043e-02,3.057412154707242827e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,7.353767402205790837e-01,1.212829723536213850e-01
6.900000000000000000e+01,2.812339970000000272e-02,3.057412154707242827e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,7.353767402205790837e-01,1.225360923536212704e-01
7.400000000000000000e+01,2.693491679999999999e-02,3.057412154707242827e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,7.353767402205790837e-01,1.819602373536214068e-01
7.900000000000000000e+01,2.714988869999999943e-02,3.057412154707242827e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,7.353767402205790837e-01,1.712116423536214349e-01
8.400000000000000000e+01,2.622088040000000383e-02,3.057412154707242827e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,7.353767402205790837e-01,2.176620573536212078e-01
8.900000000000000000e+01,2.627215250000000321e-02,3.057412154707242827e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,7.353767402205790837e-01,2.150984523536212389e-01
9.400000000000000000e+01,2.612423770000000395e-02,3.057412154707242827e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,7.353767402205790837e-01,2.224941923536212229e-01
9.900000000000000000e+01,2.723246790000000486e-02,3.057412154707242827e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,7.353767402205790837e-01,1.670826823536211703e-01
1.040000000000000000e+02,2.733297930000000084e-02,3.057412154707242827e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,7.353767402205790837e-01,1.620571123536213576e-01
