dataset,dataset_name,path,fluence_ratio,n_points,rms,wrms,dt_i_ps,dt_local_ps,A_obs,B_obs,B_eff_obs,sigma_irf_ps,B0_obs,B1_obs,wall_time_sec,avg_wall_time_sec
deltak12k_1p0mW.csv,deltak12k_1p0mW.csv,deltak12k_1p0mW.csv,1.0,25,0.0005325899674063826,0.026629498370319128,-0.9883799547401595,0.0,0.3032489439529799,-0.05,-0.05,0.2,0.0232,0.0,2.4436038001440465,2.4460008825753077
deltak12k_2p0mW.csv,deltak12k_2p0mW.csv,deltak12k_2p0mW.csv,2.0,25,0.0012453914262679808,0.06226957131339903,-0.9883799547401595,0.0,0.2189121960069721,-0.023355782548688545,-0.023355782548688545,0.2,0.0232,0.0,2.4187241999898106,2.4449124843132024
deltak12k_2p5mW.csv,deltak12k_2p5mW.csv,deltak12k_2p5mW.csv,2.5,25,0.0018697430342078853,0.09348715171039426,-0.9883799547401595,0.0,0.2306749918737916,-0.026079140031384965,-0.026079140031384965,0.2,0.0232,0.0,2.4478759998455644,2.4472246672503832
deltak12k_3p0mW.csv,deltak12k_3p0mW.csv,deltak12k_3p0mW.csv,3.0,22,0.0032418307660248735,0.16209153830124368,-0.9883799547401595,0.0,0.16825089089750214,-0.014286942242000798,-0.014286942242000798,0.2,0.0232,0.0,2.147349099861458,2.1488973101007165
deltak12k_3p5mW.csv,deltak12k_3p5mW.csv,deltak12k_3p5mW.csv,3.5,14,0.002237572053970117,0.11187860269850586,-0.9883799547401595,0.0,0.16994983827402474,-0.015002778769392298,-0.015002778769392298,0.2,0.0232,0.0,1.368686500005424,1.368790140416869
deltak12k_4p0mW.csv,deltak12k_4p0mW.csv,deltak12k_4p0mW.csv,4.0,9,0.0032002107390046034,0.16001053695023015,-0.9883799547401595,0.0,0.12568971633612724,-0.008156910628416903,-0.008156910628416903,0.2,0.0232,0.0,0.9043592000380158,0.883055252265607
