dataset_name,path,fluence_ratio,n_points,rms,wrms,dt_local_ps,A_obs,B_obs,wall_time_sec,avg_wall_time_sec
deltak12k_1p0mW.csv,deltak12k_1p0mW.csv,1.0,22,0.00574657144921937,0.28732857246096843,0.2560201598691076,1.0,-0.589164891016768,3.239629400020931,3.182870701613513
deltak12k_2p0mW.csv,deltak12k_2p0mW.csv,2.0,22,0.007119108508747931,0.35595542543739656,-0.14924668124075227,1.0,-0.5892632622808129,3.017203600029461,3.1731042306449626
deltak12k_2p5mW.csv,deltak12k_2p5mW.csv,2.5,22,0.009159704676342325,0.4579852338171163,-0.49500164155304793,1.0,-0.5894748952595225,3.1287496999721043,3.165845950803956
