t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,residual
-1.000000000000000000e+00,4.084549800000000092e-02,4.061918144200749037e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,2.631174057921087939e-01,-1.131582789962552738e-02
4.000000000000000000e+00,4.011164600000000080e-02,4.035824849106128820e-02,4.068953912612141899e+00,4.068770272951740097e+00,4.096159574584556040e+00,8.560497229134097497e-01,2.631125754577666176e-01,1.233012455306436994e-02
9.000000000000000000e+00,3.731283500000000253e-02,4.004767642426310115e-02,4.068719658341152012e+00,4.068726080125492750e+00,4.069172127973566866e+00,8.556945114532547025e-01,2.631060189754190204e-01,1.367420712131549310e-01
1.400000000000000000e+01,3.648607400000000028e-02,3.978291846346426741e-02,4.068646627788828241e+00,4.068656776224633731e+00,4.068574660447615621e+00,8.553926557670801234e-01,2.630995117101030401e-01,1.648422231732133425e-01
1.900000000000000000e+01,3.665752700000000225e-02,3.955715032345585858e-02,4.068576839485694485e+00,4.068587054378387080e+00,4.068494884710537995e+00,8.551362317334476604e-01,2.630930539285835090e-01,1.449811661727928025e-01
2.400000000000000000e+01,3.462615599999999821e-02,3.936454338136308184e-02,4.068507183799683347e+00,4.068517393989819375e+00,4.068425127135707697e+00,8.549184628857193768e-01,2.630866453066905142e-01,2.369193690681541675e-01
2.900000000000000000e+01,3.494170299999999757e-02,3.920014335272370420e-02,4.068437600737071946e+00,4.068447804198991768e+00,4.068355631382951643e+00,8.547335828881478248e-01,2.630802855110866423e-01,2.129220176361853178e-01
3.400000000000000000e+01,3.313903499999999724e-02,3.905973890538694260e-02,4.068368088974543717e+00,4.068378285110900272e+00,4.068286209986224478e+00,8.545766855135530360e-01,2.630739742104900025e-01,2.960351952693472399e-01
3.900000000000000000e+01,3.381598000000000243e-02,3.893974973993652444e-02,4.068298648331206024e+00,4.068308836657093863e+00,4.068216859262195229e+00,8.544435963606151763e-01,2.630677110758736781e-01,2.561884869968261147e-01
4.400000000000000000e+01,3.320166499999999826e-02,3.883713166038194053e-02,4.068229278660802528e+00,4.068239458765851246e+00,4.068147579058569718e+00,8.543307636936608995e-01,2.630614957804530696e-01,2.817733330190971275e-01
4.900000000000000000e+01,3.289055800000000029e-02,3.874929602654364480e-02,4.068159979828583239e+00,4.068170151365452014e+00,4.068078369292599916e+00,8.542351655646587272e-01,2.630553279996717397e-01,2.929369013271821975e-01
5.400000000000000000e+01,3.244076700000000230e-02,3.867404138178132111e-02,4.068090751709282138e+00,4.068100914384260136e+00,4.068009229884373745e+00,8.541542307889915531e-01,2.630492074111824841e-01,3.116637190890659270e-01
5.900000000000000000e+01,3.164210900000000160e-02,3.860949539559221932e-02,4.068021594185679213e+00,4.068031747750683103e+00,4.067940160755306067e+00,8.540857717085852396e-01,2.630431336948355070e-01,3.483693197796108865e-01
6.400000000000000000e+01,3.111267100000000146e-02,3.855406555033724647e-02,4.067952507147456487e+00,4.067962651393216333e+00,4.067871161827963711e+00,8.540279269841765108e-01,2.630371065326603808e-01,3.720697275168622364e-01
6.900000000000000000e+01,3.191779599999999828e-02,3.850639724456339508e-02,4.067883490490157961e+00,4.067893625240418309e+00,4.067802233025878067e+00,8.539791129207787712e-01,2.630311256088513350e-01,3.294300622281698399e-01
7.400000000000000000e+01,3.183153300000000213e-02,3.846533818980757413e-02,4.067814544114338737e+00,4.067824669220920342e+00,4.067733374273421632e+00,8.539379820535267784e-01,2.630251906097508807e-01,3.316902594903786139e-01
7.900000000000000000e+01,3.161939999999999890e-02,3.842990814994384774e-02,4.067745667924807407e+00,4.067755783263403480e+00,4.067664585495678331e+00,8.539033879109216851e-01,2.630193012238369321e-01,3.405254074971924561e-01
8.400000000000000000e+01,3.131637000000000309e-02,3.839927321736269494e-02,4.067676861830060275e+00,4.067686967296664236e+00,4.067595866618406220e+00,8.538743550340714972e-01,2.630134571417049316e-01,3.541451608681345786e-01
8.900000000000000000e+01,3.111153800000000108e-02,3.837272394286805888e-02,4.067608125741654312e+00,4.067618221249518662e+00,4.067527217567853626e+00,8.538500534679150933e-01,2.630076580560553046e-01,3.630592971434029037e-01
9.400000000000000000e+01,3.182448400000000011e-02,3.834965673985768486e-02,4.067539459573844773e+00,4.067549545050892945e+00,4.067458638270776916e+00,8.538297770574041490e-01,2.630019036616775829e-01,3.262586369928842100e-01
9.900000000000000000e+01,3.116922100000000043e-02,3.832955807103000101e-02,4.067470863243141110e+00,4.067480938629767451e+00,4.067390128654344572e+00,8.538129249810683108e-01,2.629961936554343072e-01,3.580168535515000361e-01
1.040000000000000000e+02,3.067336999999999841e-02,3.831199100016891013e-02,4.067402336667988116e+00,4.067412401915191822e+00,4.067321688646068800e+00,8.537989860390887698e-01,2.629905277362489247e-01,3.819310500084455717e-01
