dataset_name,path,fluence_ratio,n_points,rms,wrms,dt_local_ps,A_obs,B_obs,wall_time_sec,avg_wall_time_sec
deltak12k_1p0mW.csv,deltak12k_1p0mW.csv,1.0,22,0.05616190159697518,2.808095079848759,-0.2999975917709599,1.0,0.0,2.720481700031087,2.6194435947231556
deltak12k_2p0mW.csv,deltak12k_2p0mW.csv,2.0,22,0.05588440187162371,2.794220093581185,-0.2999878953841361,1.0,0.0,2.745596900000237,2.6225589789499186
deltak12k_2p5mW.csv,deltak12k_2p5mW.csv,2.5,22,0.05563452624475856,2.781726312237928,-0.29999420146427996,1.0,0.0,2.572617399971932,2.621411078940391
