t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,residual
-1.000000000000000000e+00,4.084549800000000092e-02,3.273173938825230112e-02,4.777353346347808838e+00,4.777353346347808838e+00,4.777353346347808838e+00,8.255360542763388043e-01,2.514977695825886261e-01,-4.056879305873850039e-01
4.000000000000000000e+00,4.011164600000000080e-02,3.272205760965130050e-02,7.568439872671909541e+00,7.566251849648038430e+00,8.105872531194407316e+00,8.118535618432820566e-01,2.513041340105685584e-01,-3.694794195174350149e-01
9.000000000000000000e+00,3.731283500000000253e-02,3.270869469587286971e-02,7.564988564830010809e+00,7.564093566587206219e+00,7.859373221507843787e+00,7.953000235494008807e-01,2.510368757349998869e-01,-2.302070152063566411e-01
1.400000000000000000e+01,3.648607400000000028e-02,3.269544199953179631e-02,7.561313300200539267e+00,7.561240488494195056e+00,7.709639216355135716e+00,7.813062509119774735e-01,2.507718218081781414e-01,-1.895316000234101850e-01
1.900000000000000000e+01,3.665752700000000225e-02,3.268230101137373916e-02,7.557567906509887301e+00,7.557984250839194118e+00,7.623580882338943709e+00,7.694831557942901634e-01,2.505090020450169153e-01,-1.987612994313131543e-01
2.400000000000000000e+01,3.462615599999999821e-02,3.266927208485387313e-02,7.553810371520917499e+00,7.554506995504383760e+00,7.575303602714551054e+00,7.594996864591133656e-01,2.502484235146195113e-01,-9.784419575730625429e-02
2.900000000000000000e+01,3.494170299999999757e-02,3.265635489987421536e-02,7.550058464042168183e+00,7.550913378685094379e+00,7.548060541608840879e+00,7.510745989155256375e-01,2.499900798150261894e-01,-1.142674050062891106e-01
3.400000000000000000e+01,3.313903499999999724e-02,3.264354876626894553e-02,7.546315963054050613e+00,7.547260597344148003e+00,7.532107751520082495e+00,7.439692570695518592e-01,2.497339571429206262e-01,-2.477431168655258586e-02
3.900000000000000000e+01,3.381598000000000243e-02,3.263085280171415525e-02,7.542582597341955797e+00,7.543579033584712157e+00,7.522093934514809455e+00,7.379813538636275094e-01,2.494800378518246264e-01,-5.925635991429235860e-02
4.400000000000000000e+01,3.320166499999999826e-02,3.261826602975587824e-02,7.538857288732840445e+00,7.539884572497965287e+00,7.515170242344971996e+00,7.329394789040147851e-01,2.492283024126590307e-01,-2.916994851220600093e-02
4.900000000000000000e+01,3.289055800000000029e-02,3.260578743198383478e-02,7.535139045988318962e+00,7.536185446033996982e+00,7.509845220407283861e+00,7.286984525716643235e-01,2.489787304572180782e-01,-1.423852840080827575e-02
5.400000000000000000e+01,3.244076700000000230e-02,3.259341597524253314e-02,7.531427126041607245e+00,7.532485897723307566e+00,7.505345147659916449e+00,7.251353396556277087e-01,2.487313013223918789e-01,7.632448762126542441e-03
5.900000000000000000e+01,3.164210900000000160e-02,3.258115062562561698e-02,7.527721001838035164e+00,7.528788107319239309e+00,7.501270706201376370e+00,7.221460554739163040e-01,2.484859943300533613e-01,4.695208128128076919e-02
6.400000000000000000e+01,3.111267100000000146e-02,3.256899035557631050e-02,7.524020299920053390e+00,7.525093191095043821e+00,7.497416443514712370e+00,7.196424828365379778e-01,2.482427889290671486e-01,7.281596777881545191e-02
6.900000000000000000e+01,3.191779599999999828e-02,3.255693414742159841e-02,7.520324749089656535e+00,7.521401718715806872e+00,7.493676864386853431e+00,7.175500263332487139e-01,2.480016647659727680e-01,3.195690737108000667e-02
7.400000000000000000e+01,3.183153300000000213e-02,3.254498099507144304e-02,7.516634145382294463e+00,7.517713979398379820e+00,7.489997876346272676e+00,7.158055393629489949e-01,2.477626017189694385e-01,3.567239975357204551e-02
7.900000000000000000e+01,3.161939999999999890e-02,3.253312990477740668e-02,7.512948329821769633e+00,7.514030118664780211e+00,7.486351773264714460e+00,7.143555680032397381e-01,2.475255799130886281e-01,4.568649523887038932e-02
8.400000000000000000e+01,3.131637000000000309e-02,3.252137989541133145e-02,7.509267174639777664e+00,7.510350208494432245e+00,7.482724375476708545e+00,7.131548637601715646e-01,2.472905797257670957e-01,6.025049477056641789e-02
8.900000000000000000e+01,3.111153800000000108e-02,3.250972999850040845e-02,7.505590574706203277e+00,7.506674283265605041e+00,7.479108429707993722e+00,7.121651242701119155e-01,2.470575817875484692e-01,6.990959992502036868e-02
9.400000000000000000e+01,3.182448400000000011e-02,3.249817925813976160e-02,7.501918442058970626e+00,7.503002358149341688e+00,7.475500226042716356e+00,7.113539271385125318e-01,2.468265669803353934e-01,3.368476290698807496e-02
9.900000000000000000e+01,3.116922100000000043e-02,3.248672673084483653e-02,7.498250702258419054e+00,7.499334438513807655e+00,7.471897865763134305e+00,7.106938273575716947e-01,2.465975164344368087e-01,6.587528654224179825e-02
1.040000000000000000e+02,3.067336999999999841e-02,3.247537148537499307e-02,7.494587291825390629e+00,7.495670524728008211e+00,7.468300375335061858e+00,7.101615932375512363e-01,2.463704115250398008e-01,9.010007426874973302e-02
