t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,chi2q_fit,residual
-1.600000000000000000e+01,4.104960400000000342e-02,3.723087274067986979e-02,5.268941462039947510e+00,5.268941462039947510e+00,5.268941462039947510e+00,8.054422610367570901e-01,9.405303189387688167e-01,3.397097572295175727e-01,-1.129595940017718847e-01
-1.100000000000000000e+01,4.152382899999999821e-02,3.723088456964906978e-02,5.264158675774163854e+00,5.268785534113623825e+00,5.260754900507370380e+00,8.054427526830816308e-01,9.405303122880864786e-01,3.397097756427898130e-01,-1.269870087718461271e-01
-6.000000000000000000e+00,4.123406699999999925e-02,3.723092017638110485e-02,5.263417681737288412e+00,5.268614192386285033e+00,5.259296019644711606e+00,8.054442246829099927e-01,9.405302910622919121e-01,3.397098344091328270e-01,-1.184146799599559291e-01
-1.000000000000000000e+00,4.115286499999999681e-02,3.723097724089248495e-02,5.271289295473800429e+00,5.268440646899079205e+00,5.258973940655162771e+00,8.054465691663125204e-01,9.405302548224471204e-01,3.397099347437790851e-01,-1.960943879553755931e-01
4.000000000000000000e+00,3.116874400000000170e-02,3.699935705898096949e-02,3.444718023365694535e+02,8.069218834344985325e+00,2.765783963834212500e+01,7.957680612188553493e-01,9.406540204369707725e-01,3.393670783027767923e-01,2.915306529490483967e-01
9.000000000000000000e+00,3.398992099999999933e-02,3.636524329285500956e-02,2.311808830143739897e+02,1.006015063048352509e+01,3.194261930563923713e+01,7.692003899332858774e-01,9.409968527882235367e-01,3.384153114778620242e-01,1.187661146427505116e-01
1.400000000000000000e+01,3.614769899999999841e-02,3.546009529767800428e-02,1.305612208154436757e+02,1.120261852382224177e+01,3.371705940696011083e+01,7.331483586030027588e-01,9.418345321992500629e-01,3.360769464825276165e-01,-3.438018511609970684e-02
1.900000000000000000e+01,3.446519399999999761e-02,3.409998467869841676e-02,5.189789087725225158e+01,1.169460826330353598e+01,3.407029646709913351e+01,6.947442990199084178e-01,9.458656337768613920e-01,3.245584736837051065e-01,-1.826046606507904235e-02
2.400000000000000000e+01,3.116980199999999993e-02,3.241969850737186354e-02,2.348247934153800998e+01,1.183110406834408579e+01,3.365257057907570015e+01,6.592317131549975118e-01,9.530355246489050636e-01,3.028585292792431161e-01,6.249482536859318066e-02
2.900000000000000000e+01,3.133069000000000132e-02,3.087976299446880402e-02,2.252419909420068223e+01,1.190466467293685682e+01,3.310333120702183862e+01,6.281585458338631023e-01,9.599554230519100617e-01,2.801527900150707073e-01,-2.254635027655986501e-02
